Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
50,97207,JedidahIsler_2015F_354.78_357.32,2.54,354.78,357.32,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,, ostracized by many of my classmates,string,,_ o s t r a c i z e d _ b y _ m a n y _ o f _ m y _ c l a s s m a t e s,string,
26,97183,JedidahIsler_2015F_194.42_202.93,8.51,194.42,202.93,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,as i journeyed along my path  i encountered the best and worst of life at an intersection the tremendous opportunity to,string,,a s _ i _ j o u r n e y e d _ a l o n g _ m y _ p a t h _ _ i _ e n c o u n t e r e d _ t h e _ b e s t _ a n d _ w o r s t _ o f _ l i f e _ a t _ a n _ i n t e r s e c t i o n _ t h e _ t r e m e n d o u s _ o p p o r t u n i t y _ t o,string,
30,97187,JedidahIsler_2015F_221.7_229.94,8.24,221.7,229.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,our financial situation disintegrated just after my father 's departure from our lives this thrust my mother my,string,,o u r _ f i n a n c i a l _ s i t u a t i o n _ d i s i n t e g r a t e d _ j u s t _ a f t e r _ m y _ f a t h e r _ ' s _ d e p a r t u r e _ f r o m _ o u r _ l i v e s _ t h i s _ t h r u s t _ m y _ m o t h e r _ m y,string,
75,97232,JedidahIsler_2015F_509.97_512.76,2.79,509.97,512.76,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,the purpose for this talk is twofold,string,,t h e _ p u r p o s e _ f o r _ t h i s _ t a l k _ i s _ t w o f o l d,string,
147,114638,JedidahIsler_2015U_184.04_189.51,5.47,184.04,189.51,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015U.sph,sph,,JedidahIsler_2015U,string,,that is light with energies a million times higher than your standard x ray scan,string,,t h a t _ i s _ l i g h t _ w i t h _ e n e r g i e s _ a _ m i l l i o n _ t i m e s _ h i g h e r _ t h a n _ y o u r _ s t a n d a r d _ x _ r a y _ s c a n,string,
93,97250,JedidahIsler_2015F_631.82_634.71,2.89,631.82,634.71,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,dr alexander said it this way,string,,d r _ a l e x a n d e r _ s a i d _ i t _ t h i s _ w a y,string,
130,114621,JedidahIsler_2015U_77.07_81.86,4.79,77.07,81.86,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015U.sph,sph,,JedidahIsler_2015U,string,,are producing some of the most powerful particle streams ever observed ,string,,a r e _ p r o d u c i n g _ s o m e _ o f _ t h e _ m o s t _ p o w e r f u l _ p a r t i c l e _ s t r e a m s _ e v e r _ o b s e r v e d _,string,
139,114630,JedidahIsler_2015U_129.96_131.62,1.66,129.96,131.62,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015U.sph,sph,,JedidahIsler_2015U,string,, shown here in white,string,,_ s h o w n _ h e r e _ i n _ w h i t e,string,
32,97189,JedidahIsler_2015F_233.65_238.04,4.39,233.65,238.04,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,and into the almost constant struggle to make ends meet ,string,,a n d _ i n t o _ t h e _ a l m o s t _ c o n s t a n t _ s t r u g g l e _ t o _ m a k e _ e n d s _ m e e t _,string,
66,97223,JedidahIsler_2015F_457.09_460.61,3.52,457.09,460.61,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,stem itself is an  intersectional term ,string,,s t e m _ i t s e l f _ i s _ a n _ _ i n t e r s e c t i o n a l _ t e r m _,string,
69,97226,JedidahIsler_2015F_473.23_479.82,6.59,473.23,479.82,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,cannot be accomplished in the absence of mathematics  engineering requires the application of,string,,c a n n o t _ b e _ a c c o m p l i s h e d _ i n _ t h e _ a b s e n c e _ o f _ m a t h e m a t i c s _ _ e n g i n e e r i n g _ r e q u i r e s _ t h e _ a p p l i c a t i o n _ o f,string,
140,114631,JedidahIsler_2015U_131.43_141.13,9.7,131.43,141.13,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015U.sph,sph,,JedidahIsler_2015U,string,,although the blazar system is rare the process by which nature pulls in material via a disk and then flings some of it out via a jet is more common we,string,,a l t h o u g h _ t h e _ b l a z a r _ s y s t e m _ i s _ r a r e _ t h e _ p r o c e s s _ b y _ w h i c h _ n a t u r e _ p u l l s _ i n _ m a t e r i a l _ v i a _ a _ d i s k _ a n d _ t h e n _ f l i n g s _ s o m e _ o f _ i t _ o u t _ v i a _ a _ j e t _ i s _ m o r e _ c o m m o n _ w e,string,
0,97157,JedidahIsler_2015F_13.84_16.59,2.75,13.84,16.59,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,, things happen at intersections,string,,_ t h i n g s _ h a p p e n _ a t _ i n t e r s e c t i o n s,string,
103,97260,JedidahIsler_2015F_693.96_700.34,6.38,693.96,700.34,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,,the stories of lives lived at the nexus of race gender and innovation,string,,t h e _ s t o r i e s _ o f _ l i v e s _ l i v e d _ a t _ t h e _ n e x u s _ o f _ r a c e _ g e n d e r _ a n d _ i n n o v a t i o n,string,
145,114636,JedidahIsler_2015U_174.79_179.94,5.15,174.79,179.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015U.sph,sph,,JedidahIsler_2015U,string,,clear answers to this question were almost completely inaccessible until two thousand and eight,string,,c l e a r _ a n s w e r s _ t o _ t h i s _ q u e s t i o n _ w e r e _ a l m o s t _ c o m p l e t e l y _ i n a c c e s s i b l e _ u n t i l _ t w o _ t h o u s a n d _ a n d _ e i g h t,string,
116,97273,JedidahIsler_2015F_782.84_786.72,3.88,782.84,786.72,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,, this is not a request born out of a desire to fit in,string,,_ t h i s _ i s _ n o t _ a _ r e q u e s t _ b o r n _ o u t _ o f _ a _ d e s i r e _ t o _ f i t _ i n,string,
62,97219,JedidahIsler_2015F_426_432.43,6.43,426.0,432.43,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/JedidahIsler_2015F.sph,sph,,JedidahIsler_2015F,string,, the real issue is that my appearance can tell anyone anything about my ability,string,,_ t h e _ r e a l _ i s s u e _ i s _ t h a t _ m y _ a p p e a r a n c e _ c a n _ t e l l _ a n y o n e _ a n y t h i n g _ a b o u t _ m y _ a b i l i t y,string,
