,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,43,243727,JimHolt_2014_345.97_349.48,3.51,345.97,349.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,stephen hawking is one of these physicists more recently,string,,s t e p h e n _ h a w k i n g _ i s _ o n e _ o f _ t h e s e _ p h y s i c i s t s _ m o r e _ r e c e n t l y,string,
2,10,243694,JimHolt_2014_79.99_87.11,7.12,79.99,87.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,, world that is the mystical  it 's that the world exists and if you don 't like taking your  epigrams from,string,,_ w o r l d _ t h a t _ i s _ t h e _ m y s t i c a l _ _ i t _ ' s _ t h a t _ t h e _ w o r l d _ e x i s t s _ a n d _ i f _ y o u _ d o n _ ' t _ l i k e _ t a k i n g _ y o u r _ _ e p i g r a m s _ f r o m,string,
6,60,243744,JimHolt_2014_455.14_461.61,6.47,455.14,461.61,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,, any outside cause any creator and after proposing this hawking admitted that he was still puzzled,string,,_ a n y _ o u t s i d e _ c a u s e _ a n y _ c r e a t o r _ a n d _ a f t e r _ p r o p o s i n g _ t h i s _ h a w k i n g _ a d m i t t e d _ t h a t _ h e _ w a s _ s t i l l _ p u z z l e d,string,
8,44,243728,JimHolt_2014_350.61_361.59,10.98,350.61,361.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,, and the whole thing has been popularized by another very fine physicist and friend of mine lawrence krauss who wrote a book called a universe from nothing and lawrence thinks that he 's given,string,,_ a n d _ t h e _ w h o l e _ t h i n g _ h a s _ b e e n _ p o p u l a r i z e d _ b y _ a n o t h e r _ v e r y _ f i n e _ p h y s i c i s t _ a n d _ f r i e n d _ o f _ m i n e _ l a w r e n c e _ k r a u s s _ w h o _ w r o t e _ a _ b o o k _ c a l l e d _ a _ u n i v e r s e _ f r o m _ n o t h i n g _ a n d _ l a w r e n c e _ t h i n k s _ t h a t _ h e _ ' s _ g i v e n,string,
9,118,243802,JimHolt_2014_889.28_898.91,9.63,889.28,898.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,okay  so what kind of reality do we want to live in do we want to live in a special reality  what if we were living in the most elegant possible reality ,string,,o k a y _ _ s o _ w h a t _ k i n d _ o f _ r e a l i t y _ d o _ w e _ w a n t _ t o _ l i v e _ i n _ d o _ w e _ w a n t _ t o _ l i v e _ i n _ a _ s p e c i a l _ r e a l i t y _ _ w h a t _ i f _ w e _ w e r e _ l i v i n g _ i n _ t h e _ m o s t _ e l e g a n t _ p o s s i b l e _ r e a l i t y _,string,
10,37,243721,JimHolt_2014_291.39_298.64,7.25,291.39,298.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,so that 's the buddhist  thinking but i 'm a westerner and i 'm still concerned concerned with the puzzle of existence so i 've got,string,,s o _ t h a t _ ' s _ t h e _ b u d d h i s t _ _ t h i n k i n g _ b u t _ i _ ' m _ a _ w e s t e r n e r _ a n d _ i _ ' m _ s t i l l _ c o n c e r n e d _ c o n c e r n e d _ w i t h _ t h e _ p u z z l e _ o f _ e x i s t e n c e _ s o _ i _ ' v e _ g o t,string,
12,78,243762,JimHolt_2014_580.07_590.8,10.73,580.07,590.8,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,plenitude or fecundity or the great chain of being that reality is actually as full as possible it 's as far removed from nothingness as it could possibly be,string,,p l e n i t u d e _ o r _ f e c u n d i t y _ o r _ t h e _ g r e a t _ c h a i n _ o f _ b e i n g _ t h a t _ r e a l i t y _ i s _ a c t u a l l y _ a s _ f u l l _ a s _ p o s s i b l e _ i t _ ' s _ a s _ f a r _ r e m o v e d _ f r o m _ n o t h i n g n e s s _ a s _ i t _ c o u l d _ p o s s i b l y _ b e,string,
14,126,243810,JimHolt_2014_940.67_950.11,9.44,940.67,950.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,living in a generic reality that 's mediocre  there are nasty bits and nice bits and we could make the nice bits bigger and the nasty bits smaller,string,,l i v i n g _ i n _ a _ g e n e r i c _ r e a l i t y _ t h a t _ ' s _ m e d i o c r e _ _ t h e r e _ a r e _ n a s t y _ b i t s _ a n d _ n i c e _ b i t s _ a n d _ w e _ c o u l d _ m a k e _ t h e _ n i c e _ b i t s _ b i g g e r _ a n d _ t h e _ n a s t y _ b i t s _ s m a l l e r,string,
15,113,243797,JimHolt_2014_834.03_838.16,4.13,834.03,838.16,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,waves from just before the big bang i 'm sure you all know about this ,string,,w a v e s _ f r o m _ j u s t _ b e f o r e _ t h e _ b i g _ b a n g _ i _ ' m _ s u r e _ y o u _ a l l _ k n o w _ a b o u t _ t h i s _,string,
17,39,243723,JimHolt_2014_315.27_325.05,9.78,315.27,325.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimHolt_2014.sph,sph,,JimHolt_2014,string,,that tells us what naked reality really is that reveals what i call  taufotu the true and ultimate furniture of the universe so maybe physics,string,,t h a t _ t e l l s _ u s _ w h a t _ n a k e d _ r e a l i t y _ r e a l l y _ i s _ t h a t _ r e v e a l s _ w h a t _ i _ c a l l _ _ t a u f o t u _ t h e _ t r u e _ a n d _ u l t i m a t e _ f u r n i t u r e _ o f _ t h e _ u n i v e r s e _ s o _ m a y b e _ p h y s i c s,string,
