,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,61,58587,UrsusWehrli_2006_480.56_486.3,5.74,480.56,486.3,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,, so in the tidied up version we have a sort of keith haring spare parts shop,string,,_ s o _ i n _ t h e _ t i d i e d _ u p _ v e r s i o n _ w e _ h a v e _ a _ s o r t _ o f _ k e i t h _ h a r i n g _ s p a r e _ p a r t s _ s h o p,string,
1,69,58595,UrsusWehrli_2006_546.37_548.46,2.09,546.37,548.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,,and you can make a living doing it,string,,a n d _ y o u _ c a n _ m a k e _ a _ l i v i n g _ d o i n g _ i t,string,
4,13,58539,UrsusWehrli_2006_90.61_94.77,4.16,90.61,94.77,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,,in the spirit of ted here and i managed to do some some slides here for you i 'd,string,,i n _ t h e _ s p i r i t _ o f _ t e d _ h e r e _ a n d _ i _ m a n a g e d _ t o _ d o _ s o m e _ s o m e _ s l i d e s _ h e r e _ f o r _ y o u _ i _ ' d,string,
7,76,58602,UrsusWehrli_2006_618.27_621.96,3.69,618.27,621.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,,so after a while i decided to have a little fun  and,string,,s o _ a f t e r _ a _ w h i l e _ i _ d e c i d e d _ t o _ h a v e _ a _ l i t t l e _ f u n _ _ a n d,string,
11,9,58535,UrsusWehrli_2006_70.86_75.1,4.24,70.86,75.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,,i 've been asked by by the organizers to read from my book ,string,,i _ ' v e _ b e e n _ a s k e d _ b y _ b y _ t h e _ o r g a n i z e r s _ t o _ r e a d _ f r o m _ m y _ b o o k _,string,
13,58,58584,UrsusWehrli_2006_460_464.54,4.54,460.0,464.54,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,, this one here that 's much better that 's a picture by by keith haring,string,,_ t h i s _ o n e _ h e r e _ t h a t _ ' s _ m u c h _ b e t t e r _ t h a t _ ' s _ a _ p i c t u r e _ b y _ b y _ k e i t h _ h a r i n g,string,
14,102,58628,UrsusWehrli_2006_816.51_824.69,8.18,816.51,824.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,, if you like you see that 's the wonderful thing about the tidy up art idea it 's new so there is no existing tradition in it there is no textbooks,string,,_ i f _ y o u _ l i k e _ y o u _ s e e _ t h a t _ ' s _ t h e _ w o n d e r f u l _ t h i n g _ a b o u t _ t h e _ t i d y _ u p _ a r t _ i d e a _ i t _ ' s _ n e w _ s o _ t h e r e _ i s _ n o _ e x i s t i n g _ t r a d i t i o n _ i n _ i t _ t h e r e _ i s _ n o _ t e x t b o o k s,string,
15,64,58590,UrsusWehrli_2006_501.99_504.79,2.8,501.99,504.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,, pink squares with only one pink curve ,string,,_ p i n k _ s q u a r e s _ w i t h _ o n l y _ o n e _ p i n k _ c u r v e _,string,
16,59,58585,UrsusWehrli_2006_467.89_469.79,1.9,467.89,469.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,,i think it doesn 't matter,string,,i _ t h i n k _ i t _ d o e s n _ ' t _ m a t t e r,string,
20,24,58550,UrsusWehrli_2006_163.54_167.78,4.24,163.54,167.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/UrsusWehrli_2006.sph,sph,,UrsusWehrli_2006,string,,world of modern art is particularly topsy turvy and,string,,w o r l d _ o f _ m o d e r n _ a r t _ i s _ p a r t i c u l a r l y _ t o p s y _ t u r v y _ a n d,string,
