,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
2,59,37996,KelliSwazey_2013P_422.04_424.41,2.37,422.04,424.41,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,these are called tau tau ,string,,t h e s e _ a r e _ c a l l e d _ t a u _ t a u _,string,
3,28,37965,KelliSwazey_2013P_204.72_214.36,9.64,204.72,214.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,, resources necessary to hold a funeral ceremony that is considered appropriate in terms of resources for the status of the deceased ,string,,_ r e s o u r c e s _ n e c e s s a r y _ t o _ h o l d _ a _ f u n e r a l _ c e r e m o n y _ t h a t _ i s _ c o n s i d e r e d _ a p p r o p r i a t e _ i n _ t e r m s _ o f _ r e s o u r c e s _ f o r _ t h e _ s t a t u s _ o f _ t h e _ d e c e a s e d _,string,
6,27,37964,KelliSwazey_2013P_200.37_204.76,4.39,200.37,204.76,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,when the extended family can agree upon and marshal the,string,,w h e n _ t h e _ e x t e n d e d _ f a m i l y _ c a n _ a g r e e _ u p o n _ a n d _ m a r s h a l _ t h e,string,
8,75,38012,KelliSwazey_2013P_533.83_536.57,2.74,533.83,536.57,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,and the relationships of the living,string,,a n d _ t h e _ r e l a t i o n s h i p s _ o f _ t h e _ l i v i n g,string,
9,26,37963,KelliSwazey_2013P_193.36_200.37,7.01,193.36,200.37,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,is not the same as death in fact a member of society is only truly dead,string,,i s _ n o t _ t h e _ s a m e _ a s _ d e a t h _ i n _ f a c t _ a _ m e m b e r _ o f _ s o c i e t y _ i s _ o n l y _ t r u l y _ d e a d,string,
12,24,37961,KelliSwazey_2013P_181.52_188.67,7.15,181.52,188.67,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,torajans see the expired corporeal form as part of a larger social genesis ,string,,t o r a j a n s _ s e e _ t h e _ e x p i r e d _ c o r p o r e a l _ f o r m _ a s _ p a r t _ o f _ a _ l a r g e r _ s o c i a l _ g e n e s i s _,string,
16,114,38051,KelliSwazey_2013P_754.96_756.11,1.15,754.96,756.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,, fear,string,,_ f e a r,string,
17,98,38035,KelliSwazey_2013P_660.81_667.09,6.28,660.81,667.09,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,participating in a culture where the physical manifestations of death greet us at every turn ,string,,p a r t i c i p a t i n g _ i n _ a _ c u l t u r e _ w h e r e _ t h e _ p h y s i c a l _ m a n i f e s t a t i o n s _ o f _ d e a t h _ g r e e t _ u s _ a t _ e v e r y _ t u r n _,string,
19,35,37972,KelliSwazey_2013P_262.38_266.7,4.32,262.38,266.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,or to mama a person who is asleep ,string,,o r _ t o _ m a m a _ a _ p e r s o n _ w h o _ i s _ a s l e e p _,string,
22,43,37980,KelliSwazey_2013P_310.27_318.83,8.56,310.27,318.83,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,or how this notion just does not fit into our very biological or medical sort of definition of death ,string,,o r _ h o w _ t h i s _ n o t i o n _ j u s t _ d o e s _ n o t _ f i t _ i n t o _ o u r _ v e r y _ b i o l o g i c a l _ o r _ m e d i c a l _ s o r t _ o f _ d e f i n i t i o n _ o f _ d e a t h _,string,
26,108,38045,KelliSwazey_2013P_727.82_729.97,2.15,727.82,729.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,but as part of the greater,string,,b u t _ a s _ p a r t _ o f _ t h e _ g r e a t e r,string,
28,91,38028,KelliSwazey_2013P_622.78_629.97,7.19,622.78,629.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,when they can ritually recount his life 's narrative  weaving his story into the history,string,,w h e n _ t h e y _ c a n _ r i t u a l l y _ r e c o u n t _ h i s _ l i f e _ ' s _ n a r r a t i v e _ _ w e a v i n g _ h i s _ s t o r y _ i n t o _ t h e _ h i s t o r y,string,
29,67,38004,KelliSwazey_2013P_472.3_479.82,7.52,472.3,479.82,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,, so essentially we all become grandparents to the generations of human children that come after us,string,,_ s o _ e s s e n t i a l l y _ w e _ a l l _ b e c o m e _ g r a n d p a r e n t s _ t o _ t h e _ g e n e r a t i o n s _ o f _ h u m a n _ c h i l d r e n _ t h a t _ c o m e _ a f t e r _ u s,string,
30,29,37966,KelliSwazey_2013P_213.87_220.84,6.97,213.87,220.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,and this ceremony has to take place in front of the eyes of the whole community with everyone 's participation ,string,,a n d _ t h i s _ c e r e m o n y _ h a s _ t o _ t a k e _ p l a c e _ i n _ f r o n t _ o f _ t h e _ e y e s _ o f _ t h e _ w h o l e _ c o m m u n i t y _ w i t h _ e v e r y o n e _ ' s _ p a r t i c i p a t i o n _,string,
31,70,38007,KelliSwazey_2013P_505.04_510.02,4.98,505.04,510.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,investing and caring for them but the sacrifice of buffalo,string,,i n v e s t i n g _ a n d _ c a r i n g _ f o r _ t h e m _ b u t _ t h e _ s a c r i f i c e _ o f _ b u f f a l o,string,
32,2,37939,KelliSwazey_2013P_33.56_40.05,6.49,33.56,40.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,in my husband 's homeland in the highlands of sulawesi island in eastern indonesia ,string,,i n _ m y _ h u s b a n d _ ' s _ h o m e l a n d _ i n _ t h e _ h i g h l a n d s _ o f _ s u l a w e s i _ i s l a n d _ i n _ e a s t e r n _ i n d o n e s i a _,string,
34,65,38002,KelliSwazey_2013P_458.68_468.26,9.58,458.68,468.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,and what this means is that after death  we all become part of the ancestral line that anchors us between the past and the present,string,,a n d _ w h a t _ t h i s _ m e a n s _ i s _ t h a t _ a f t e r _ d e a t h _ _ w e _ a l l _ b e c o m e _ p a r t _ o f _ t h e _ a n c e s t r a l _ l i n e _ t h a t _ a n c h o r s _ u s _ b e t w e e n _ t h e _ p a s t _ a n d _ t h e _ p r e s e n t,string,
35,86,38023,KelliSwazey_2013P_598.44_604.52,6.08,598.44,604.52,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KelliSwazey_2013P.sph,sph,,KelliSwazey_2013P,string,,and there are increasing signs that he is about to depart on his own journey for puya,string,,a n d _ t h e r e _ a r e _ i n c r e a s i n g _ s i g n s _ t h a t _ h e _ i s _ a b o u t _ t o _ d e p a r t _ o n _ h i s _ o w n _ j o u r n e y _ f o r _ p u y a,string,
