,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,84,208032,AfraRaymond_2012X_505.56_508.78,3.22,505.56,508.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,, if you 're not outraged by all of this you haven 't been paying attention so,string,,_ i f _ y o u _ ' r e _ n o t _ o u t r a g e d _ b y _ a l l _ o f _ t h i s _ y o u _ h a v e n _ ' t _ b e e n _ p a y i n g _ a t t e n t i o n _ s o,string,
1,134,208082,AfraRaymond_2012X_774.22_779.72,5.5,774.22,779.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,, i asked to see the accounts of cl financial  and if you can 't show me the accounts,string,,_ i _ a s k e d _ t o _ s e e _ t h e _ a c c o u n t s _ o f _ c l _ f i n a n c i a l _ _ a n d _ i f _ y o u _ c a n _ ' t _ s h o w _ m e _ t h e _ a c c o u n t s,string,
2,108,208056,AfraRaymond_2012X_625.19_633.57,8.38,625.19,633.57,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,, just like wall street it 's not just like wall street  trinidad and tobago is like a place with different laws of physics or biology or something it 's not just,string,,_ j u s t _ l i k e _ w a l l _ s t r e e t _ i t _ ' s _ n o t _ j u s t _ l i k e _ w a l l _ s t r e e t _ _ t r i n i d a d _ a n d _ t o b a g o _ i s _ l i k e _ a _ p l a c e _ w i t h _ d i f f e r e n t _ l a w s _ o f _ p h y s i c s _ o r _ b i o l o g y _ o r _ s o m e t h i n g _ i t _ ' s _ n o t _ j u s t,string,
3,100,208048,AfraRaymond_2012X_580.92_586.75,5.83,580.92,586.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,,around the bailout of cl financial cl financial is the caribbean 's largest ever,string,,a r o u n d _ t h e _ b a i l o u t _ o f _ c l _ f i n a n c i a l _ c l _ f i n a n c i a l _ i s _ t h e _ c a r i b b e a n _ ' s _ l a r g e s t _ e v e r,string,
7,9,207957,AfraRaymond_2012X_55.82_59.82,4.0,55.82,59.82,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,,when we get together with friends and family and we discuss crime in our country,string,,w h e n _ w e _ g e t _ t o g e t h e r _ w i t h _ f r i e n d s _ a n d _ f a m i l y _ a n d _ w e _ d i s c u s s _ c r i m e _ i n _ o u r _ c o u n t r y,string,
8,47,207995,AfraRaymond_2012X_286.26_292,5.74,286.26,292.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,,that was thirty years ago one thousand nine hundred and eighty two was ballah so what has changed ,string,,t h a t _ w a s _ t h i r t y _ y e a r s _ a g o _ o n e _ t h o u s a n d _ n i n e _ h u n d r e d _ a n d _ e i g h t y _ t w o _ w a s _ b a l l a h _ s o _ w h a t _ h a s _ c h a n g e d _,string,
9,55,208003,AfraRaymond_2012X_335.57_346.08,10.51,335.57,346.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,,we are dealing with perverts here of an economic and financial nature do you get how serious this problem is there was massive protest a lot of us in this room took part in the protest in different forms,string,,w e _ a r e _ d e a l i n g _ w i t h _ p e r v e r t s _ h e r e _ o f _ a n _ e c o n o m i c _ a n d _ f i n a n c i a l _ n a t u r e _ d o _ y o u _ g e t _ h o w _ s e r i o u s _ t h i s _ p r o b l e m _ i s _ t h e r e _ w a s _ m a s s i v e _ p r o t e s t _ a _ l o t _ o f _ u s _ i n _ t h i s _ r o o m _ t o o k _ p a r t _ i n _ t h e _ p r o t e s t _ i n _ d i f f e r e n t _ f o r m s,string,
10,51,207999,AfraRaymond_2012X_304.93_313.82,8.89,304.93,313.82,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,, suspicious piece of law and i 'm going to say it like it is a suspicious piece of law was passed at a suspicious time to free some suspects,string,,_ s u s p i c i o u s _ p i e c e _ o f _ l a w _ a n d _ i _ ' m _ g o i n g _ t o _ s a y _ i t _ l i k e _ i t _ i s _ a _ s u s p i c i o u s _ p i e c e _ o f _ l a w _ w a s _ p a s s e d _ a t _ a _ s u s p i c i o u s _ t i m e _ t o _ f r e e _ s o m e _ s u s p e c t s,string,
11,101,208049,AfraRaymond_2012X_586.75_596.45,9.7,586.75,596.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,,conglomerate  okay  and without getting into all of the details it is said to have collapsed i 'm using my words very carefully it 's said to have collapsed,string,,c o n g l o m e r a t e _ _ o k a y _ _ a n d _ w i t h o u t _ g e t t i n g _ i n t o _ a l l _ o f _ t h e _ d e t a i l s _ i t _ i s _ s a i d _ t o _ h a v e _ c o l l a p s e d _ i _ ' m _ u s i n g _ m y _ w o r d s _ v e r y _ c a r e f u l l y _ i t _ ' s _ s a i d _ t o _ h a v e _ c o l l a p s e d,string,
14,93,208041,AfraRaymond_2012X_548.32_550.14,1.82,548.32,550.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AfraRaymond_2012X.sph,sph,,AfraRaymond_2012X,string,,corruption  okay,string,,c o r r u p t i o n _ _ o k a y,string,
