,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,100,69422,PhilippePetit_2012_694.09_696.66,2.57,694.09,696.66,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,, okay,string,,_ o k a y,string,
1,45,69367,PhilippePetit_2012_303.06_304.97,1.91,303.06,304.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,,i practiced in front of francis,string,,i _ p r a c t i c e d _ i n _ f r o n t _ o f _ f r a n c i s,string,
3,93,69415,PhilippePetit_2012_619.26_621.38,2.12,619.26,621.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,,i put my,string,,i _ p u t _ m y,string,
4,114,69436,PhilippePetit_2012_875.28_879.43,4.15,875.28,879.43,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,, little bit hard to find a dove in israel but i got one  and,string,,_ l i t t l e _ b i t _ h a r d _ t o _ f i n d _ a _ d o v e _ i n _ i s r a e l _ b u t _ i _ g o t _ o n e _ _ a n d,string,
6,28,69350,PhilippePetit_2012_204.89_211.48,6.59,204.89,211.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,,for the move to be professional  it has to be less than one second and,string,,f o r _ t h e _ m o v e _ t o _ b e _ p r o f e s s i o n a l _ _ i t _ h a s _ t o _ b e _ l e s s _ t h a n _ o n e _ s e c o n d _ a n d,string,
10,76,69398,PhilippePetit_2012_505.59_508.96,3.37,505.59,508.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,, all of a sudden the density of the air is no longer the same ,string,,_ a l l _ o f _ a _ s u d d e n _ t h e _ d e n s i t y _ o f _ t h e _ a i r _ i s _ n o _ l o n g e r _ t h e _ s a m e _,string,
12,60,69382,PhilippePetit_2012_400_409.89,9.89,400.0,409.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,, to do one crossing  so i cut one rope off and the next day one rope off and a few days later  i was practicing on a single tightrope ,string,,_ t o _ d o _ o n e _ c r o s s i n g _ _ s o _ i _ c u t _ o n e _ r o p e _ o f f _ a n d _ t h e _ n e x t _ d a y _ o n e _ r o p e _ o f f _ a n d _ a _ f e w _ d a y s _ l a t e r _ _ i _ w a s _ p r a c t i c i n g _ o n _ a _ s i n g l e _ t i g h t r o p e _,string,
14,77,69399,PhilippePetit_2012_509.22_512.62,3.4,509.22,512.62,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,,manhattan no longer spreads its infinity ,string,,m a n h a t t a n _ n o _ l o n g e r _ s p r e a d s _ i t s _ i n f i n i t y _,string,
16,88,69410,PhilippePetit_2012_583.77_591.4,7.63,583.77,591.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,,but it is too late the wire is ready decisively,string,,b u t _ i t _ i s _ t o o _ l a t e _ t h e _ w i r e _ i s _ r e a d y _ d e c i s i v e l y,string,
17,125,69447,PhilippePetit_2012_936.5_942.09,5.59,936.5,942.09,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/PhilippePetit_2012.sph,sph,,PhilippePetit_2012,string,,but the bird instead of flying away goes flop  flop flop and lands on my head,string,,b u t _ t h e _ b i r d _ i n s t e a d _ o f _ f l y i n g _ a w a y _ g o e s _ f l o p _ _ f l o p _ f l o p _ a n d _ l a n d s _ o n _ m y _ h e a d,string,
