,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,26,123628,AlisonJackson_2005G_167.29_172.22,4.93,167.29,172.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,and this gets shown in art galleries like this as a sequence,string,,a n d _ t h i s _ g e t s _ s h o w n _ i n _ a r t _ g a l l e r i e s _ l i k e _ t h i s _ a s _ a _ s e q u e n c e,string,
4,69,123671,AlisonJackson_2005G_412.22_416.34,4.12,412.22,416.34,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,the mass murderer myra hindley i think in this one and,string,,t h e _ m a s s _ m u r d e r e r _ m y r a _ h i n d l e y _ i _ t h i n k _ i n _ t h i s _ o n e _ a n d,string,
8,111,123713,AlisonJackson_2005G_710.33_717.46,7.13,710.33,717.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,, a road stopper  which was problematic because the police kept on trying to clear away the,string,,_ a _ r o a d _ s t o p p e r _ _ w h i c h _ w a s _ p r o b l e m a t i c _ b e c a u s e _ t h e _ p o l i c e _ k e p t _ o n _ t r y i n g _ t o _ c l e a r _ a w a y _ t h e,string,
9,16,123618,AlisonJackson_2005G_111.98_113.88,1.9,111.98,113.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,and,string,,a n d,string,
10,67,123669,AlisonJackson_2005G_403.42_404.97,1.55,403.42,404.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,and how that should happen,string,,a n d _ h o w _ t h a t _ s h o u l d _ h a p p e n,string,
11,25,123627,AlisonJackson_2005G_165.9_167.78,1.88,165.9,167.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,of images ,string,,o f _ i m a g e s _,string,
18,64,123666,AlisonJackson_2005G_381.21_389.15,7.94,381.21,389.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,real i was sitting next to someone at dinner the other day and they were saying there 's this great image of the queen sitting outside william hill they thought it was real ,string,,r e a l _ i _ w a s _ s i t t i n g _ n e x t _ t o _ s o m e o n e _ a t _ d i n n e r _ t h e _ o t h e r _ d a y _ a n d _ t h e y _ w e r e _ s a y i n g _ t h e r e _ ' s _ t h i s _ g r e a t _ i m a g e _ o f _ t h e _ q u e e n _ s i t t i n g _ o u t s i d e _ w i l l i a m _ h i l l _ t h e y _ t h o u g h t _ i t _ w a s _ r e a l _,string,
19,87,123689,AlisonJackson_2005G_520.35_525.86,5.51,520.35,525.86,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,celebrities and comments about our public figures,string,,c e l e b r i t i e s _ a n d _ c o m m e n t s _ a b o u t _ o u r _ p u b l i c _ f i g u r e s,string,
22,121,123723,AlisonJackson_2005G_790.37_792.99,2.62,790.37,792.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,this image for example is sort of ,string,,t h i s _ i m a g e _ f o r _ e x a m p l e _ i s _ s o r t _ o f _,string,
23,84,123686,AlisonJackson_2005G_504.87_509.95,5.08,504.87,509.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,, problematic for any outlet that i 'm working with so,string,,_ p r o b l e m a t i c _ f o r _ a n y _ o u t l e t _ t h a t _ i _ ' m _ w o r k i n g _ w i t h _ s o,string,
25,116,123718,AlisonJackson_2005G_755.08_756.38,1.3,755.08,756.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,, i suppose i come from a sort of ,string,,_ i _ s u p p o s e _ i _ c o m e _ f r o m _ a _ s o r t _ o f _,string,
27,144,123746,AlisonJackson_2005G_914.98_925.08,10.1,914.98,925.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,and the tsunami issues and obviously harry blair 's views on gordon brown  which i find very interesting,string,,a n d _ t h e _ t s u n a m i _ i s s u e s _ a n d _ o b v i o u s l y _ h a r r y _ b l a i r _ ' s _ v i e w s _ o n _ g o r d o n _ b r o w n _ _ w h i c h _ i _ f i n d _ v e r y _ i n t e r e s t i n g,string,
30,148,123750,AlisonJackson_2005G_936.08_947.59,11.51,936.08,947.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,, and just how meanings change and there were a terrible thing that has happened  but the fear is lurking around in our minds prior to that,string,,_ a n d _ j u s t _ h o w _ m e a n i n g s _ c h a n g e _ a n d _ t h e r e _ w e r e _ a _ t e r r i b l e _ t h i n g _ t h a t _ h a s _ h a p p e n e d _ _ b u t _ t h e _ f e a r _ i s _ l u r k i n g _ a r o u n d _ i n _ o u r _ m i n d s _ p r i o r _ t o _ t h a t,string,
31,131,123733,AlisonJackson_2005G_836.01_844.22,8.21,836.01,844.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AlisonJackson_2005G.sph,sph,,AlisonJackson_2005G,string,,and also commenting on the behind the scenes well as we know now what goes on in prisons,string,,a n d _ a l s o _ c o m m e n t i n g _ o n _ t h e _ b e h i n d _ t h e _ s c e n e s _ w e l l _ a s _ w e _ k n o w _ n o w _ w h a t _ g o e s _ o n _ i n _ p r i s o n s,string,
