Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
47,165729,MalteSpitz_2012G_302.11_310.16,8.05,302.11,310.16,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,, so i got this ugly brown envelope with a c d inside and on the c d this was on,string,,_ s o _ i _ g o t _ t h i s _ u g l y _ b r o w n _ e n v e l o p e _ w i t h _ a _ c _ d _ i n s i d e _ a n d _ o n _ t h e _ c _ d _ t h i s _ w a s _ o n,string,
24,165706,MalteSpitz_2012G_163.48_165.56,2.08,163.48,165.56,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,who calls whom,string,,w h o _ c a l l s _ w h o m,string,
26,165708,MalteSpitz_2012G_173.68_174.84,1.16,173.68,174.84,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,all this,string,,a l l _ t h i s,string,
49,165731,MalteSpitz_2012G_314.98_320.45,5.47,314.98,320.45,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,at first i saw it and i said okay it 's a huge file okay ,string,,a t _ f i r s t _ i _ s a w _ i t _ a n d _ i _ s a i d _ o k a y _ i t _ ' s _ a _ h u g e _ f i l e _ o k a y _,string,
3,165685,MalteSpitz_2012G_44.24_47.14,2.9,44.24,47.14,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,with a mobile phone you can,string,,w i t h _ a _ m o b i l e _ p h o n e _ y o u _ c a n,string,
15,165697,MalteSpitz_2012G_105.47_115.33,9.86,105.47,115.33,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,, hold it up an android a blackberry  wow that 's a lot almost everybody today has a mobile phone  but,string,,_ h o l d _ i t _ u p _ a n _ a n d r o i d _ a _ b l a c k b e r r y _ _ w o w _ t h a t _ ' s _ a _ l o t _ a l m o s t _ e v e r y b o d y _ t o d a y _ h a s _ a _ m o b i l e _ p h o n e _ _ b u t,string,
33,165715,MalteSpitz_2012G_212.04_221.11,9.07,212.04,221.11,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,and here you can see like ten thousands of people went out on the streets of berlin and said freedom not fear,string,,a n d _ h e r e _ y o u _ c a n _ s e e _ l i k e _ t e n _ t h o u s a n d s _ o f _ p e o p l e _ w e n t _ o u t _ o n _ t h e _ s t r e e t s _ o f _ b e r l i n _ a n d _ s a i d _ f r e e d o m _ n o t _ f e a r,string,
45,165727,MalteSpitz_2012G_285.42_294.7,9.28,285.42,294.7,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,i 'll put down the lawsuit and they will send me all the information i ask for because in the mean time the german constitutional court ruled,string,,i _ ' l l _ p u t _ d o w n _ t h e _ l a w s u i t _ a n d _ t h e y _ w i l l _ s e n d _ m e _ a l l _ t h e _ i n f o r m a t i o n _ i _ a s k _ f o r _ b e c a u s e _ i n _ t h e _ m e a n _ t i m e _ t h e _ g e r m a n _ c o n s t i t u t i o n a l _ c o u r t _ r u l e d,string,
38,165720,MalteSpitz_2012G_244.41_250.08,5.67,244.41,250.08,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,asked my phone company deutsche telekom which was at that time the largest phone company,string,,a s k e d _ m y _ p h o n e _ c o m p a n y _ d e u t s c h e _ t e l e k o m _ w h i c h _ w a s _ a t _ t h a t _ t i m e _ t h e _ l a r g e s t _ p h o n e _ c o m p a n y,string,
75,165757,MalteSpitz_2012G_473.71_475.05,1.34,473.71,475.05,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,like i said at,string,,l i k e _ i _ s a i d _ a t,string,
89,165771,MalteSpitz_2012G_563.66_565.62,1.96,563.66,565.62,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,and if you don 't,string,,a n d _ i f _ y o u _ d o n _ ' t,string,
74,165756,MalteSpitz_2012G_464.16_471.77,7.61,464.16,471.77,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,access to this information  and this information is stored for at least six months in europe up to two years,string,,a c c e s s _ t o _ t h i s _ i n f o r m a t i o n _ _ a n d _ t h i s _ i n f o r m a t i o n _ i s _ s t o r e d _ f o r _ a t _ l e a s t _ s i x _ m o n t h s _ i n _ e u r o p e _ u p _ t o _ t w o _ y e a r s,string,
58,165740,MalteSpitz_2012G_375.73_383.57,7.84,375.73,383.57,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,, you can even see how i go from frankfurt by train to cologne  and how often i call in between,string,,_ y o u _ c a n _ e v e n _ s e e _ h o w _ i _ g o _ f r o m _ f r a n k f u r t _ b y _ t r a i n _ t o _ c o l o g n e _ _ a n d _ h o w _ o f t e n _ i _ c a l l _ i n _ b e t w e e n,string,
42,165724,MalteSpitz_2012G_271.88_274.93,3.05,271.88,274.93,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,to start a lawsuit against them because i wanted,string,,t o _ s t a r t _ a _ l a w s u i t _ a g a i n s t _ t h e m _ b e c a u s e _ i _ w a n t e d,string,
7,165689,MalteSpitz_2012G_61.71_66.13,4.42,61.71,66.13,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,,all this is possible with your mobile phone ,string,,a l l _ t h i s _ i s _ p o s s i b l e _ w i t h _ y o u r _ m o b i l e _ p h o n e _,string,
0,165682,MalteSpitz_2012G_31.46_32.73,1.27,31.46,32.73,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MalteSpitz_2012G.sph,sph,,MalteSpitz_2012G,string,, mobile phone,string,,_ m o b i l e _ p h o n e,string,
