,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
3,79,198746,BjarkeIngels_2009G_498.36_501.64,3.28,498.36,501.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,,so just like with a bike we don 't talk about it you can try it,string,,s o _ j u s t _ l i k e _ w i t h _ a _ b i k e _ w e _ d o n _ ' t _ t a l k _ a b o u t _ i t _ y o u _ c a n _ t r y _ i t,string,
5,127,198794,BjarkeIngels_2009G_791.48_798.9,7.42,791.48,798.9,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,,applause so if you go back into the parking into the corridors  it 's almost like traveling into a parallel universe from cars and colors,string,,a p p l a u s e _ s o _ i f _ y o u _ g o _ b a c k _ i n t o _ t h e _ p a r k i n g _ i n t o _ t h e _ c o r r i d o r s _ _ i t _ ' s _ a l m o s t _ l i k e _ t r a v e l i n g _ i n t o _ a _ p a r a l l e l _ u n i v e r s e _ f r o m _ c a r s _ a n d _ c o l o r s,string,
10,137,198804,BjarkeIngels_2009G_860.36_869.07,8.71,860.36,869.07,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,, you always have to sort of adapt and improvise to the opportunities and accidents that happen and the sort of turmoil of the world,string,,_ y o u _ a l w a y s _ h a v e _ t o _ s o r t _ o f _ a d a p t _ a n d _ i m p r o v i s e _ t o _ t h e _ o p p o r t u n i t i e s _ a n d _ a c c i d e n t s _ t h a t _ h a p p e n _ a n d _ t h e _ s o r t _ o f _ t u r m o i l _ o f _ t h e _ w o r l d,string,
12,152,198819,BjarkeIngels_2009G_954.96_957.35,2.39,954.96,957.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,, and architectural structures  inhabitable of,string,,_ a n d _ a r c h i t e c t u r a l _ s t r u c t u r e s _ _ i n h a b i t a b l e _ o f,string,
15,40,198707,BjarkeIngels_2009G_266.75_269.64,2.89,266.75,269.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,,that 's the chinese character for the word ' people ',string,,t h a t _ ' s _ t h e _ c h i n e s e _ c h a r a c t e r _ f o r _ t h e _ w o r d _ ' _ p e o p l e _ ',string,
16,53,198720,BjarkeIngels_2009G_353.88_357.97,4.09,353.88,357.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,,the expo is better city better life sustainability ,string,,t h e _ e x p o _ i s _ b e t t e r _ c i t y _ b e t t e r _ l i f e _ s u s t a i n a b i l i t y _,string,
18,96,198763,BjarkeIngels_2009G_576.06_583.69,7.63,576.06,583.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,,the second thing we had compared the swan to the dragon  and then the chinese state said suggest change to panda,string,,t h e _ s e c o n d _ t h i n g _ w e _ h a d _ c o m p a r e d _ t h e _ s w a n _ t o _ t h e _ d r a g o n _ _ a n d _ t h e n _ t h e _ c h i n e s e _ s t a t e _ s a i d _ s u g g e s t _ c h a n g e _ t o _ p a n d a,string,
25,99,198766,BjarkeIngels_2009G_600.43_603.71,3.28,600.43,603.71,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,, so for the first time i got invited to speak at the national parliament,string,,_ s o _ f o r _ t h e _ f i r s t _ t i m e _ i _ g o t _ i n v i t e d _ t o _ s p e a k _ a t _ t h e _ n a t i o n a l _ p a r l i a m e n t,string,
26,128,198795,BjarkeIngels_2009G_801.99_805.69,3.7,801.99,805.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,, the wood of your apartment continues outside becoming the facades,string,,_ t h e _ w o o d _ o f _ y o u r _ a p a r t m e n t _ c o n t i n u e s _ o u t s i d e _ b e c o m i n g _ t h e _ f a c a d e s,string,
28,28,198695,BjarkeIngels_2009G_180.08_185.67,5.59,180.08,185.67,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BjarkeIngels_2009G.sph,sph,,BjarkeIngels_2009G,string,, the public space onto what we refer to as a scandinavian version of the spanish steps in rome ,string,,_ t h e _ p u b l i c _ s p a c e _ o n t o _ w h a t _ w e _ r e f e r _ t o _ a s _ a _ s c a n d i n a v i a n _ v e r s i o n _ o f _ t h e _ s p a n i s h _ s t e p s _ i n _ r o m e _,string,
