Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
129,233810,RichardBaraniuk_2006_1088.03_1092.72,4.69,1088.03,1092.72,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,sharing knowledge all of you here are tremendously,string,,s h a r i n g _ k n o w l e d g e _ a l l _ o f _ y o u _ h e r e _ a r e _ t r e m e n d o u s l y,string,
20,233701,RichardBaraniuk_2006_193.1_204.97,11.87,193.1,204.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,, and then take that material and imagine making it all open so that people can modify it play with it improve it  imagine making it free so that anyone in the world can have access to all of this knowledge and imagine,string,,_ a n d _ t h e n _ t a k e _ t h a t _ m a t e r i a l _ a n d _ i m a g i n e _ m a k i n g _ i t _ a l l _ o p e n _ s o _ t h a t _ p e o p l e _ c a n _ m o d i f y _ i t _ p l a y _ w i t h _ i t _ i m p r o v e _ i t _ _ i m a g i n e _ m a k i n g _ i t _ f r e e _ s o _ t h a t _ a n y o n e _ i n _ t h e _ w o r l d _ c a n _ h a v e _ a c c e s s _ t o _ a l l _ o f _ t h i s _ k n o w l e d g e _ a n d _ i m a g i n e,string,
110,233791,RichardBaraniuk_2006_959.37_968.87,9.5,959.37,968.87,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,not just text  but music images video  and there 's actually a tremendous uptake of the number of people that are actually licensing music,string,,n o t _ j u s t _ t e x t _ _ b u t _ m u s i c _ i m a g e s _ v i d e o _ _ a n d _ t h e r e _ ' s _ a c t u a l l y _ a _ t r e m e n d o u s _ u p t a k e _ o f _ t h e _ n u m b e r _ o f _ p e o p l e _ t h a t _ a r e _ a c t u a l l y _ l i c e n s i n g _ m u s i c,string,
101,233782,RichardBaraniuk_2006_860.59_867.16,6.57,860.59,867.16,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,that  because this music has been propertized it 's now owned  much of it by big,string,,t h a t _ _ b e c a u s e _ t h i s _ m u s i c _ h a s _ b e e n _ p r o p e r t i z e d _ i t _ ' s _ n o w _ o w n e d _ _ m u c h _ o f _ i t _ b y _ b i g,string,
70,233751,RichardBaraniuk_2006_589.24_591.65,2.41,589.24,591.65,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,an on demand press like qoop,string,,a n _ o n _ d e m a n d _ p r e s s _ l i k e _ q o o p,string,
92,233773,RichardBaraniuk_2006_775.1_785.32,10.22,775.1,785.32,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,, and i think that really in a sense what we 're trying to do is make minsky 's dream come to a reality where you can imagine all the books in a library actually starting to talk to each other  and,string,,_ a n d _ i _ t h i n k _ t h a t _ r e a l l y _ i n _ a _ s e n s e _ w h a t _ w e _ ' r e _ t r y i n g _ t o _ d o _ i s _ m a k e _ m i n s k y _ ' s _ d r e a m _ c o m e _ t o _ a _ r e a l i t y _ w h e r e _ y o u _ c a n _ i m a g i n e _ a l l _ t h e _ b o o k s _ i n _ a _ l i b r a r y _ a c t u a l l y _ s t a r t i n g _ t o _ t a l k _ t o _ e a c h _ o t h e r _ _ a n d,string,
51,233732,RichardBaraniuk_2006_425.95_429.07,3.12,425.95,429.07,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,teaching materials for teaching teachers how to teach,string,,t e a c h i n g _ m a t e r i a l s _ f o r _ t e a c h i n g _ t e a c h e r s _ h o w _ t o _ t e a c h,string,
61,233742,RichardBaraniuk_2006_508.85_519.25,10.4,508.85,519.25,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,a bunch of the projects that are funded by hewlett foundation who have taken a real leadership role in this area of open content ok burn i think this is sort of ,string,,a _ b u n c h _ o f _ t h e _ p r o j e c t s _ t h a t _ a r e _ f u n d e d _ b y _ h e w l e t t _ f o u n d a t i o n _ w h o _ h a v e _ t a k e n _ a _ r e a l _ l e a d e r s h i p _ r o l e _ i n _ t h i s _ a r e a _ o f _ o p e n _ c o n t e n t _ o k _ b u r n _ i _ t h i n k _ t h i s _ i s _ s o r t _ o f _,string,
4,233685,RichardBaraniuk_2006_46.58_54.97,8.39,46.58,54.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,,witnessed when thomas was playing the music as we came in the room today  what 's happened in the music world is there 's a culture or an ecosystem,string,,w i t n e s s e d _ w h e n _ t h o m a s _ w a s _ p l a y i n g _ t h e _ m u s i c _ a s _ w e _ c a m e _ i n _ t h e _ r o o m _ t o d a y _ _ w h a t _ ' s _ h a p p e n e d _ i n _ t h e _ m u s i c _ w o r l d _ i s _ t h e r e _ ' s _ a _ c u l t u r e _ o r _ a n _ e c o s y s t e m,string,
17,233698,RichardBaraniuk_2006_160.12_170.39,10.27,160.12,170.39,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RichardBaraniuk_2006.sph,sph,,RichardBaraniuk_2006,string,, reinventing the way we think about writing books using them and teaching from them so that 's what i 'd like to talk about and really how we get from where we are now to to ,string,,_ r e i n v e n t i n g _ t h e _ w a y _ w e _ t h i n k _ a b o u t _ w r i t i n g _ b o o k s _ u s i n g _ t h e m _ a n d _ t e a c h i n g _ f r o m _ t h e m _ s o _ t h a t _ ' s _ w h a t _ i _ ' d _ l i k e _ t o _ t a l k _ a b o u t _ a n d _ r e a l l y _ h o w _ w e _ g e t _ f r o m _ w h e r e _ w e _ a r e _ n o w _ t o _ t o _,string,
