,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,127,36359,JoshuaFoer_2012_846.97_854.49,7.52,846.97,854.49,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,is picture yourself at the front door of your house  and you 'd come up with some sort of,string,,i s _ p i c t u r e _ y o u r s e l f _ a t _ t h e _ f r o n t _ d o o r _ o f _ y o u r _ h o u s e _ _ a n d _ y o u _ ' d _ c o m e _ u p _ w i t h _ s o m e _ s o r t _ o f,string,
2,38,36270,JoshuaFoer_2012_279.96_284.08,4.12,279.96,284.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,, 'm not britney spears  but maybe you could teach me,string,,_ ' m _ n o t _ b r i t n e y _ s p e a r s _ _ b u t _ m a y b e _ y o u _ c o u l d _ t e a c h _ m e,string,
3,9,36241,JoshuaFoer_2012_80.68_88.11,7.43,80.68,88.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,, cookie monster is waving at you from his perch on top of a tan horse it 's a talking horse you can,string,,_ c o o k i e _ m o n s t e r _ i s _ w a v i n g _ a t _ y o u _ f r o m _ h i s _ p e r c h _ o n _ t o p _ o f _ a _ t a n _ h o r s e _ i t _ ' s _ a _ t a l k i n g _ h o r s e _ y o u _ c a n,string,
5,82,36314,JoshuaFoer_2012_571_575.02,4.02,571.0,575.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,and it 's well illustrated by a nifty paradox known as the baker,string,,a n d _ i t _ ' s _ w e l l _ i l l u s t r a t e d _ b y _ a _ n i f t y _ p a r a d o x _ k n o w n _ a s _ t h e _ b a k e r,string,
6,103,36335,JoshuaFoer_2012_700.49_709.47,8.98,700.49,709.47,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,, you hired a poet and he stands up delivers his poem from memory  walks out the door  and at the moment he does,string,,_ y o u _ h i r e d _ a _ p o e t _ a n d _ h e _ s t a n d s _ u p _ d e l i v e r s _ h i s _ p o e m _ f r o m _ m e m o r y _ _ w a l k s _ o u t _ t h e _ d o o r _ _ a n d _ a t _ t h e _ m o m e n t _ h e _ d o e s,string,
8,98,36330,JoshuaFoer_2012_661.43_675.28,13.85,661.43,675.28,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,to take information that is lacking in context in significance in meaning  and transform it in some way so that it becomes meaningful in the light of all the other things that you have in your mind,string,,t o _ t a k e _ i n f o r m a t i o n _ t h a t _ i s _ l a c k i n g _ i n _ c o n t e x t _ i n _ s i g n i f i c a n c e _ i n _ m e a n i n g _ _ a n d _ t r a n s f o r m _ i t _ i n _ s o m e _ w a y _ s o _ t h a t _ i t _ b e c o m e s _ m e a n i n g f u l _ i n _ t h e _ l i g h t _ o f _ a l l _ t h e _ o t h e r _ t h i n g s _ t h a t _ y o u _ h a v e _ i n _ y o u r _ m i n d,string,
10,165,36397,JoshuaFoer_2012_1069.36_1071.35,1.99,1069.36,1071.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,these are just tricks ,string,,t h e s e _ a r e _ j u s t _ t r i c k s _,string,
11,55,36287,JoshuaFoer_2012_388.15_399.89,11.74,388.15,399.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,over the last few millenia  we 've invented a series of technologies from the alphabet to the scroll to the codex the printing press  photography the computer the smartphone,string,,o v e r _ t h e _ l a s t _ f e w _ m i l l e n i a _ _ w e _ ' v e _ i n v e n t e d _ a _ s e r i e s _ o f _ t e c h n o l o g i e s _ f r o m _ t h e _ a l p h a b e t _ t o _ t h e _ s c r o l l _ t o _ t h e _ c o d e x _ t h e _ p r i n t i n g _ p r e s s _ _ p h o t o g r a p h y _ t h e _ c o m p u t e r _ t h e _ s m a r t p h o n e,string,
17,85,36317,JoshuaFoer_2012_586.59_593.23,6.64,586.59,593.23,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,and i say to you remember that there is a guy who is a baker okay ,string,,a n d _ i _ s a y _ t o _ y o u _ r e m e m b e r _ t h a t _ t h e r e _ i s _ a _ g u y _ w h o _ i s _ a _ b a k e r _ o k a y _,string,
20,29,36261,JoshuaFoer_2012_206.22_211.69,5.47,206.22,211.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,and ed was like i 'm not a savant  in fact i have just an average memory,string,,a n d _ e d _ w a s _ l i k e _ i _ ' m _ n o t _ a _ s a v a n t _ _ i n _ f a c t _ i _ h a v e _ j u s t _ a n _ a v e r a g e _ m e m o r y,string,
23,27,36259,JoshuaFoer_2012_191.87_199.84,7.97,191.87,199.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,and i started talking to a few of the competitors this is a guy called ed cook who had come over from england where he had one of the best trained,string,,a n d _ i _ s t a r t e d _ t a l k i n g _ t o _ a _ f e w _ o f _ t h e _ c o m p e t i t o r s _ t h i s _ i s _ a _ g u y _ c a l l e d _ e d _ c o o k _ w h o _ h a d _ c o m e _ o v e r _ f r o m _ e n g l a n d _ w h e r e _ h e _ h a d _ o n e _ o f _ t h e _ b e s t _ t r a i n e d,string,
27,169,36401,JoshuaFoer_2012_1096.44_1104.91,8.47,1096.44,1104.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,are learned at the most basic level we remember when we pay attention  we remember when we are deeply,string,,a r e _ l e a r n e d _ a t _ t h e _ m o s t _ b a s i c _ l e v e l _ w e _ r e m e m b e r _ w h e n _ w e _ p a y _ a t t e n t i o n _ _ w e _ r e m e m b e r _ w h e n _ w e _ a r e _ d e e p l y,string,
28,66,36298,JoshuaFoer_2012_464.05_470.81,6.76,464.05,470.81,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,are they smarter than the rest of us they gave them a bunch of cognitive tests and the answer was not really,string,,a r e _ t h e y _ s m a r t e r _ t h a n _ t h e _ r e s t _ o f _ u s _ t h e y _ g a v e _ t h e m _ a _ b u n c h _ o f _ c o g n i t i v e _ t e s t s _ a n d _ t h e _ a n s w e r _ w a s _ n o t _ r e a l l y,string,
30,48,36280,JoshuaFoer_2012_337.9_343.8,5.9,337.9,343.8,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,in the salt lake city public library memorizing phone books  which was,string,,i n _ t h e _ s a l t _ l a k e _ c i t y _ p u b l i c _ l i b r a r y _ m e m o r i z i n g _ p h o n e _ b o o k s _ _ w h i c h _ w a s,string,
31,142,36374,JoshuaFoer_2012_945.5_954.82,9.32,945.5,954.82,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,truly  it is like a bunch of people sitting around taking the  sats i mean the most dramatic it gets is when somebody starts massaging their temples and i 'm a journalist,string,,t r u l y _ _ i t _ i s _ l i k e _ a _ b u n c h _ o f _ p e o p l e _ s i t t i n g _ a r o u n d _ t a k i n g _ t h e _ _ s a t s _ i _ m e a n _ t h e _ m o s t _ d r a m a t i c _ i t _ g e t s _ i s _ w h e n _ s o m e b o d y _ s t a r t s _ m a s s a g i n g _ t h e i r _ t e m p l e s _ a n d _ i _ ' m _ a _ j o u r n a l i s t,string,
32,174,36406,JoshuaFoer_2012_1138.62_1148.45,9.83,1138.62,1148.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JoshuaFoer_2012.sph,sph,,JoshuaFoer_2012,string,,depth of processing a kind of mindfulness that most of us don 't normally walk around exercising  but there actually are no shortcuts ,string,,d e p t h _ o f _ p r o c e s s i n g _ a _ k i n d _ o f _ m i n d f u l n e s s _ t h a t _ m o s t _ o f _ u s _ d o n _ ' t _ n o r m a l l y _ w a l k _ a r o u n d _ e x e r c i s i n g _ _ b u t _ t h e r e _ a c t u a l l y _ a r e _ n o _ s h o r t c u t s _,string,
