,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,20,169920,DavidChalmers_2014_126.57_129.09,2.52,126.57,129.09,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,, why do we have these inner movies why aren 't we just,string,,_ w h y _ d o _ w e _ h a v e _ t h e s e _ i n n e r _ m o v i e s _ w h y _ a r e n _ ' t _ w e _ j u s t,string,
2,157,170057,DavidChalmers_2014_919.63_929.97,10.34,919.63,929.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,you can leave the equations of physics as they are but you can take them to be describing the flux of consciousness that 's what physics really is ultimately doing describing the flux of consciousness,string,,y o u _ c a n _ l e a v e _ t h e _ e q u a t i o n s _ o f _ p h y s i c s _ a s _ t h e y _ a r e _ b u t _ y o u _ c a n _ t a k e _ t h e m _ t o _ b e _ d e s c r i b i n g _ t h e _ f l u x _ o f _ c o n s c i o u s n e s s _ t h a t _ ' s _ w h a t _ p h y s i c s _ r e a l l y _ i s _ u l t i m a t e l y _ d o i n g _ d e s c r i b i n g _ t h e _ f l u x _ o f _ c o n s c i o u s n e s s,string,
3,144,170044,DavidChalmers_2014_842.86_849.75,6.89,842.86,849.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,medium degree of information integration still pretty significant pretty serious amount of consciousness  but as you go down to,string,,m e d i u m _ d e g r e e _ o f _ i n f o r m a t i o n _ i n t e g r a t i o n _ s t i l l _ p r e t t y _ s i g n i f i c a n t _ p r e t t y _ s e r i o u s _ a m o u n t _ o f _ c o n s c i o u s n e s s _ _ b u t _ a s _ y o u _ g o _ d o w n _ t o,string,
6,10,169910,DavidChalmers_2014_80.26_81.59,1.33,80.26,81.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,, and the world,string,,_ a n d _ t h e _ w o r l d,string,
7,99,169999,DavidChalmers_2014_566.51_571.26,4.75,566.51,571.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,the first crazy idea is that consciousness is fundamental ,string,,t h e _ f i r s t _ c r a z y _ i d e a _ i s _ t h a t _ c o n s c i o u s n e s s _ i s _ f u n d a m e n t a l _,string,
13,155,170055,DavidChalmers_2014_913.21_917,3.79,913.21,917.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,what puts the fire into the equations ,string,,w h a t _ p u t s _ t h e _ f i r e _ i n t o _ t h e _ e q u a t i o n s _,string,
15,90,169990,DavidChalmers_2014_518.01_521.8,3.79,518.01,521.8,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,the whole idea of the inner subjective movie,string,,t h e _ w h o l e _ i d e a _ o f _ t h e _ i n n e r _ s u b j e c t i v e _ m o v i e,string,
17,13,169913,DavidChalmers_2014_95.74_99.14,3.4,95.74,99.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,'s nothing we know about more directly at,string,,' s _ n o t h i n g _ w e _ k n o w _ a b o u t _ m o r e _ d i r e c t l y _ a t,string,
23,89,169989,DavidChalmers_2014_510.24_518.47,8.23,510.24,518.47,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,my friend dan dennett  who 's here today has one  his crazy idea is that there is no hard problem of consciousness ,string,,m y _ f r i e n d _ d a n _ d e n n e t t _ _ w h o _ ' s _ h e r e _ t o d a y _ h a s _ o n e _ _ h i s _ c r a z y _ i d e a _ i s _ t h a t _ t h e r e _ i s _ n o _ h a r d _ p r o b l e m _ o f _ c o n s c i o u s n e s s _,string,
26,22,169922,DavidChalmers_2014_134.22_142.24,8.02,134.22,142.24,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidChalmers_2014.sph,sph,,DavidChalmers_2014,string,,without experiencing the inner movie at all right now  nobody knows the answers to those questions ,string,,w i t h o u t _ e x p e r i e n c i n g _ t h e _ i n n e r _ m o v i e _ a t _ a l l _ r i g h t _ n o w _ _ n o b o d y _ k n o w s _ t h e _ a n s w e r s _ t o _ t h o s e _ q u e s t i o n s _,string,
