,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,135,246654,HannahFry_2014X_979.96_989.18,9.22,979.96,989.18,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,, that aside from their use as tips they also give you a little bit of insight into the power of mathematics because for me equations and symbols aren 't just,string,,_ t h a t _ a s i d e _ f r o m _ t h e i r _ u s e _ a s _ t i p s _ t h e y _ a l s o _ g i v e _ y o u _ a _ l i t t l e _ b i t _ o f _ i n s i g h t _ i n t o _ t h e _ p o w e r _ o f _ m a t h e m a t i c s _ b e c a u s e _ f o r _ m e _ e q u a t i o n s _ a n d _ s y m b o l s _ a r e n _ ' t _ j u s t,string,
1,95,246614,HannahFry_2014X_727.18_729.97,2.79,727.18,729.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,ends in divorce with the rest of the world not being far,string,,e n d s _ i n _ d i v o r c e _ w i t h _ t h e _ r e s t _ o f _ t h e _ w o r l d _ n o t _ b e i n g _ f a r,string,
3,88,246607,HannahFry_2014X_680.51_689.99,9.48,680.51,689.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,play the field get a feel for the marketplace or whatever when we 're young  and then we only start looking seriously at potential marriage candidates once ,string,,p l a y _ t h e _ f i e l d _ g e t _ a _ f e e l _ f o r _ t h e _ m a r k e t p l a c e _ o r _ w h a t e v e r _ w h e n _ w e _ ' r e _ y o u n g _ _ a n d _ t h e n _ w e _ o n l y _ s t a r t _ l o o k i n g _ s e r i o u s l y _ a t _ p o t e n t i a l _ m a r r i a g e _ c a n d i d a t e s _ o n c e _,string,
4,78,246597,HannahFry_2014X_620.77_624.96,4.19,620.77,624.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,and end up in a relationship which is frankly suboptimal ,string,,a n d _ e n d _ u p _ i n _ a _ r e l a t i o n s h i p _ w h i c h _ i s _ f r a n k l y _ s u b o p t i m a l _,string,
5,136,246655,HannahFry_2014X_988.93_1003.95,15.02,988.93,1003.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,a thing they 're a voice that speaks out about the incredible richness of nature and the startling simplicity in the patterns that twist and turn and warp and evolve all around us from how the world works to how we behave,string,,a _ t h i n g _ t h e y _ ' r e _ a _ v o i c e _ t h a t _ s p e a k s _ o u t _ a b o u t _ t h e _ i n c r e d i b l e _ r i c h n e s s _ o f _ n a t u r e _ a n d _ t h e _ s t a r t l i n g _ s i m p l i c i t y _ i n _ t h e _ p a t t e r n s _ t h a t _ t w i s t _ a n d _ t u r n _ a n d _ w a r p _ a n d _ e v o l v e _ a l l _ a r o u n d _ u s _ f r o m _ h o w _ t h e _ w o r l d _ w o r k s _ t o _ h o w _ w e _ b e h a v e,string,
6,117,246636,HannahFry_2014X_869.78_879.79,10.01,869.78,879.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,so that an arguing couple spiraling into negativity and teetering on the brink of divorce is actually mathematically equivalent to the beginning of a nuclear war,string,,s o _ t h a t _ a n _ a r g u i n g _ c o u p l e _ s p i r a l i n g _ i n t o _ n e g a t i v i t y _ a n d _ t e e t e r i n g _ o n _ t h e _ b r i n k _ o f _ d i v o r c e _ i s _ a c t u a l l y _ m a t h e m a t i c a l l y _ e q u i v a l e n t _ t o _ t h e _ b e g i n n i n g _ o f _ a _ n u c l e a r _ w a r,string,
7,22,246541,HannahFry_2014X_209.68_217.36,7.68,209.68,217.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,does not dictate how popular you are  and actually having people think that you 're ugly,string,,d o e s _ n o t _ d i c t a t e _ h o w _ p o p u l a r _ y o u _ a r e _ _ a n d _ a c t u a l l y _ h a v i n g _ p e o p l e _ t h i n k _ t h a t _ y o u _ ' r e _ u g l y,string,
10,3,246522,HannahFry_2014X_31.58_38.18,6.6,31.58,38.18,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,it 's also because we 've actually done an awful lot of work into the maths of how to find the perfect partner ,string,,i t _ ' s _ a l s o _ b e c a u s e _ w e _ ' v e _ a c t u a l l y _ d o n e _ a n _ a w f u l _ l o t _ o f _ w o r k _ i n t o _ t h e _ m a t h s _ o f _ h o w _ t o _ f i n d _ t h e _ p e r f e c t _ p a r t n e r _,string,
13,43,246562,HannahFry_2014X_367.34_374.87,7.53,367.34,374.87,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,but you suspect that other people won 't necessarily be that interested that means there 's less competition for you and it 's an,string,,b u t _ y o u _ s u s p e c t _ t h a t _ o t h e r _ p e o p l e _ w o n _ ' t _ n e c e s s a r i l y _ b e _ t h a t _ i n t e r e s t e d _ t h a t _ m e a n s _ t h e r e _ ' s _ l e s s _ c o m p e t i t i o n _ f o r _ y o u _ a n d _ i t _ ' s _ a n,string,
14,75,246594,HannahFry_2014X_601.45_606.89,5.44,601.45,606.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,, terrible people that 's ok because you 're in your rejection phase  so that 's fine you can reject them,string,,_ t e r r i b l e _ p e o p l e _ t h a t _ ' s _ o k _ b e c a u s e _ y o u _ ' r e _ i n _ y o u r _ r e j e c t i o n _ p h a s e _ _ s o _ t h a t _ ' s _ f i n e _ y o u _ c a n _ r e j e c t _ t h e m,string,
15,84,246603,HannahFry_2014X_655.02_669.79,14.77,655.02,669.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,, there are certain types of fish which follow and employ this exact strategy so they reject every possible suitor that turns up in the first thirty seven percent of the mating season  and then they pick the next fish that comes along after that window that 's i don 't,string,,_ t h e r e _ a r e _ c e r t a i n _ t y p e s _ o f _ f i s h _ w h i c h _ f o l l o w _ a n d _ e m p l o y _ t h i s _ e x a c t _ s t r a t e g y _ s o _ t h e y _ r e j e c t _ e v e r y _ p o s s i b l e _ s u i t o r _ t h a t _ t u r n s _ u p _ i n _ t h e _ f i r s t _ t h i r t y _ s e v e n _ p e r c e n t _ o f _ t h e _ m a t i n g _ s e a s o n _ _ a n d _ t h e n _ t h e y _ p i c k _ t h e _ n e x t _ f i s h _ t h a t _ c o m e s _ a l o n g _ a f t e r _ t h a t _ w i n d o w _ t h a t _ ' s _ i _ d o n _ ' t,string,
16,10,246529,HannahFry_2014X_88.15_97.55,9.4,88.15,97.55,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,, and it also gives peter a one in two hundred and eighty five thousand chance of bumping into any one of these special ladies on a given night out i,string,,_ a n d _ i t _ a l s o _ g i v e s _ p e t e r _ a _ o n e _ i n _ t w o _ h u n d r e d _ a n d _ e i g h t y _ f i v e _ t h o u s a n d _ c h a n c e _ o f _ b u m p i n g _ i n t o _ a n y _ o n e _ o f _ t h e s e _ s p e c i a l _ l a d i e s _ o n _ a _ g i v e n _ n i g h t _ o u t _ i,string,
18,92,246611,HannahFry_2014X_710.32_718.35,8.03,710.32,718.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,,relationship with them  now i like to think that everybody would ideally like to avoid divorce  apart from i don 't know,string,,r e l a t i o n s h i p _ w i t h _ t h e m _ _ n o w _ i _ l i k e _ t o _ t h i n k _ t h a t _ e v e r y b o d y _ w o u l d _ i d e a l l y _ l i k e _ t o _ a v o i d _ d i v o r c e _ _ a p a r t _ f r o m _ i _ d o n _ ' t _ k n o w,string,
21,114,246633,HannahFry_2014X_850.19_853.8,3.61,850.19,853.8,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,, on how much the husband and wife influence one another ,string,,_ o n _ h o w _ m u c h _ t h e _ h u s b a n d _ a n d _ w i f e _ i n f l u e n c e _ o n e _ a n o t h e r _,string,
22,14,246533,HannahFry_2014X_125.01_135.22,10.21,125.01,135.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/HannahFry_2014X.sph,sph,,HannahFry_2014X,string,, is full of patterns and mathematics is  ultimately all about the study of patterns patterns from predicting the weather to the fluctuations in the stock market ,string,,_ i s _ f u l l _ o f _ p a t t e r n s _ a n d _ m a t h e m a t i c s _ i s _ _ u l t i m a t e l y _ a l l _ a b o u t _ t h e _ s t u d y _ o f _ p a t t e r n s _ p a t t e r n s _ f r o m _ p r e d i c t i n g _ t h e _ w e a t h e r _ t o _ t h e _ f l u c t u a t i o n s _ i n _ t h e _ s t o c k _ m a r k e t _,string,
