,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,128,124988,KellyMcGonigal_2013G_789.14_792.9,3.76,789.14,792.9,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,, you 're saying that you can trust yourself,string,,_ y o u _ ' r e _ s a y i n g _ t h a t _ y o u _ c a n _ t r u s t _ y o u r s e l f,string,
1,91,124951,KellyMcGonigal_2013G_599.04_602.95,3.91,599.04,602.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,your heart has receptors for this hormone ,string,,y o u r _ h e a r t _ h a s _ r e c e p t o r s _ f o r _ t h i s _ h o r m o n e _,string,
3,127,124987,KellyMcGonigal_2013G_780.05_788.85,8.8,780.05,788.85,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,, and when you choose to view stress in this way you 're not just getting better at stress you 're actually making a pretty profound statement,string,,_ a n d _ w h e n _ y o u _ c h o o s e _ t o _ v i e w _ s t r e s s _ i n _ t h i s _ w a y _ y o u _ ' r e _ n o t _ j u s t _ g e t t i n g _ b e t t e r _ a t _ s t r e s s _ y o u _ ' r e _ a c t u a l l y _ m a k i n g _ a _ p r e t t y _ p r o f o u n d _ s t a t e m e n t,string,
5,75,124935,KellyMcGonigal_2013G_491.65_499.81,8.16,491.65,499.81,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,a neuro hormone it fine tunes your brain 's social instincts  it primes you to do things that strengthen close,string,,a _ n e u r o _ h o r m o n e _ i t _ f i n e _ t u n e s _ y o u r _ b r a i n _ ' s _ s o c i a l _ i n s t i n c t s _ _ i t _ p r i m e s _ y o u _ t o _ d o _ t h i n g s _ t h a t _ s t r e n g t h e n _ c l o s e,string,
8,86,124946,KellyMcGonigal_2013G_564.14_572.13,7.99,564.14,572.13,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,when life is difficult your stress response wants you to be surrounded by people who care about you okay,string,,w h e n _ l i f e _ i s _ d i f f i c u l t _ y o u r _ s t r e s s _ r e s p o n s e _ w a n t s _ y o u _ t o _ b e _ s u r r o u n d e d _ b y _ p e o p l e _ w h o _ c a r e _ a b o u t _ y o u _ o k a y,string,
9,100,124960,KellyMcGonigal_2013G_646.13_649.44,3.31,646.13,649.44,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,and that mechanism is human connection ,string,,a n d _ t h a t _ m e c h a n i s m _ i s _ h u m a n _ c o n n e c t i o n _,string,
11,34,124894,KellyMcGonigal_2013G_188.6_200.17,11.57,188.6,200.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,so this study got me wondering can changing how you think about stress make you healthier  and here the science says yes when you change your mind about stress you can change your body,string,,s o _ t h i s _ s t u d y _ g o t _ m e _ w o n d e r i n g _ c a n _ c h a n g i n g _ h o w _ y o u _ t h i n k _ a b o u t _ s t r e s s _ m a k e _ y o u _ h e a l t h i e r _ _ a n d _ h e r e _ t h e _ s c i e n c e _ s a y s _ y e s _ w h e n _ y o u _ c h a n g e _ y o u r _ m i n d _ a b o u t _ s t r e s s _ y o u _ c a n _ c h a n g e _ y o u r _ b o d y,string,
13,29,124889,KellyMcGonigal_2013G_161.44_164.66,3.22,161.44,164.66,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,now if that estimate is correct,string,,n o w _ i f _ t h a t _ e s t i m a t e _ i s _ c o r r e c t,string,
15,46,124906,KellyMcGonigal_2013G_292.35_295.03,2.68,292.35,295.03,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,'re not very good at this are you okay,string,,' r e _ n o t _ v e r y _ g o o d _ a t _ t h i s _ a r e _ y o u _ o k a y,string,
22,15,124875,KellyMcGonigal_2013G_80.5_85.94,5.44,80.5,85.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KellyMcGonigal_2013G.sph,sph,,KellyMcGonigal_2013G,string,,let me start with the study that made me rethink my whole approach to stress,string,,l e t _ m e _ s t a r t _ w i t h _ t h e _ s t u d y _ t h a t _ m a d e _ m e _ r e t h i n k _ m y _ w h o l e _ a p p r o a c h _ t o _ s t r e s s,string,
