,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,45,202124,GretchenCarlsonandDavidBrooks_2017S_288.62_298.48,9.86,288.62,298.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,and so that accumulation of things and when i talked to trump voters and still do i found most of them completely realistic about his failings  but they said this is my shot,string,,a n d _ s o _ t h a t _ a c c u m u l a t i o n _ o f _ t h i n g s _ a n d _ w h e n _ i _ t a l k e d _ t o _ t r u m p _ v o t e r s _ a n d _ s t i l l _ d o _ i _ f o u n d _ m o s t _ o f _ t h e m _ c o m p l e t e l y _ r e a l i s t i c _ a b o u t _ h i s _ f a i l i n g s _ _ b u t _ t h e y _ s a i d _ t h i s _ i s _ m y _ s h o t,string,
3,57,202136,GretchenCarlsonandDavidBrooks_2017S_373.92_379.97,6.05,373.92,379.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,maybe for the first time some people decided that policies they believed in and being heard and not,string,,m a y b e _ f o r _ t h e _ f i r s t _ t i m e _ s o m e _ p e o p l e _ d e c i d e d _ t h a t _ p o l i c i e s _ t h e y _ b e l i e v e d _ i n _ a n d _ b e i n g _ h e a r d _ a n d _ n o t,string,
8,87,202166,GretchenCarlsonandDavidBrooks_2017S_550.51_560.46,9.95,550.51,560.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,headwinds of globalization and the meritocracy just blasting in their faces  and they favor closed trade  closed borders closed social mores  because they just want some security ,string,,h e a d w i n d s _ o f _ g l o b a l i z a t i o n _ a n d _ t h e _ m e r i t o c r a c y _ j u s t _ b l a s t i n g _ i n _ t h e i r _ f a c e s _ _ a n d _ t h e y _ f a v o r _ c l o s e d _ t r a d e _ _ c l o s e d _ b o r d e r s _ c l o s e d _ s o c i a l _ m o r e s _ _ b e c a u s e _ t h e y _ j u s t _ w a n t _ s o m e _ s e c u r i t y _,string,
20,168,202247,GretchenCarlsonandDavidBrooks_2017S_1050.52_1056.02,5.5,1050.52,1056.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,, to spend a trillion dollars on something that is not a conservative viewpoint then again i don 't really believe he 's a republican db and,string,,_ t o _ s p e n d _ a _ t r i l l i o n _ d o l l a r s _ o n _ s o m e t h i n g _ t h a t _ i s _ n o t _ a _ c o n s e r v a t i v e _ v i e w p o i n t _ t h e n _ a g a i n _ i _ d o n _ ' t _ r e a l l y _ b e l i e v e _ h e _ ' s _ a _ r e p u b l i c a n _ d b _ a n d,string,
23,128,202207,GretchenCarlsonandDavidBrooks_2017S_800.01_807.46,7.45,800.01,807.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,, had hillary clinton gotten up and given that speech not one republican would have stood up to applaud  i mean he 's talking about spending a trillion dollars on infrastructure,string,,_ h a d _ h i l l a r y _ c l i n t o n _ g o t t e n _ u p _ a n d _ g i v e n _ t h a t _ s p e e c h _ n o t _ o n e _ r e p u b l i c a n _ w o u l d _ h a v e _ s t o o d _ u p _ t o _ a p p l a u d _ _ i _ m e a n _ h e _ ' s _ t a l k i n g _ a b o u t _ s p e n d i n g _ a _ t r i l l i o n _ d o l l a r s _ o n _ i n f r a s t r u c t u r e,string,
33,61,202140,GretchenCarlsonandDavidBrooks_2017S_404.84_407.7,2.86,404.84,407.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,, policies were more important,string,,_ p o l i c i e s _ w e r e _ m o r e _ i m p o r t a n t,string,
40,3,202082,GretchenCarlsonandDavidBrooks_2017S_30.53_32.43,1.9,30.53,32.43,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,america is divided ,string,,a m e r i c a _ i s _ d i v i d e d _,string,
50,26,202105,GretchenCarlsonandDavidBrooks_2017S_179.3_183,3.7,179.3,183.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,anger with nothing being done in washington,string,,a n g e r _ w i t h _ n o t h i n g _ b e i n g _ d o n e _ i n _ w a s h i n g t o n,string,
54,68,202147,GretchenCarlsonandDavidBrooks_2017S_431.39_441.61,10.22,431.39,441.61,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,the support assuming that it 's for some of the unattractive features actually maybe they 're supporting him despite those because they see something exciting they see a man of action they see,string,,t h e _ s u p p o r t _ a s s u m i n g _ t h a t _ i t _ ' s _ f o r _ s o m e _ o f _ t h e _ u n a t t r a c t i v e _ f e a t u r e s _ a c t u a l l y _ m a y b e _ t h e y _ ' r e _ s u p p o r t i n g _ h i m _ d e s p i t e _ t h o s e _ b e c a u s e _ t h e y _ s e e _ s o m e t h i n g _ e x c i t i n g _ t h e y _ s e e _ a _ m a n _ o f _ a c t i o n _ t h e y _ s e e,string,
55,279,202358,GretchenCarlsonandDavidBrooks_2017S_1845.56_1853.05,7.49,1845.56,1853.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/GretchenCarlsonandDavidBrooks_2017S.sph,sph,,GretchenCarlsonandDavidBrooks_2017S,string,,so if you are a trump supporter watch the other side for a day because you need to come out of the bubble,string,,s o _ i f _ y o u _ a r e _ a _ t r u m p _ s u p p o r t e r _ w a t c h _ t h e _ o t h e r _ s i d e _ f o r _ a _ d a y _ b e c a u s e _ y o u _ n e e d _ t o _ c o m e _ o u t _ o f _ t h e _ b u b b l e,string,
