,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
3,56,78635,RachelSussman_2010G_475.88_482.25,6.37,475.88,482.25,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,, and we saw a number of them and this is most likely the oldest it 's around two thousand and it 's called the sagole ,string,,_ a n d _ w e _ s a w _ a _ n u m b e r _ o f _ t h e m _ a n d _ t h i s _ i s _ m o s t _ l i k e l y _ t h e _ o l d e s t _ i t _ ' s _ a r o u n d _ t w o _ t h o u s a n d _ a n d _ i t _ ' s _ c a l l e d _ t h e _ s a g o l e _,string,
5,62,78641,RachelSussman_2010G_519.22_522.94,3.72,519.22,522.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,,a prison and even a toilet inside of a tree ,string,,a _ p r i s o n _ a n d _ e v e n _ a _ t o i l e t _ i n s i d e _ o f _ a _ t r e e _,string,
6,27,78606,RachelSussman_2010G_241.71_254.73,13.02,241.71,254.73,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,,so i 'm not sure if there are any in this photo but i do know the fungus is down there  and then this back down on the ground and you can see that the fungus is actually invading this tree  so that white material that you see in between the bark and the wood,string,,s o _ i _ ' m _ n o t _ s u r e _ i f _ t h e r e _ a r e _ a n y _ i n _ t h i s _ p h o t o _ b u t _ i _ d o _ k n o w _ t h e _ f u n g u s _ i s _ d o w n _ t h e r e _ _ a n d _ t h e n _ t h i s _ b a c k _ d o w n _ o n _ t h e _ g r o u n d _ a n d _ y o u _ c a n _ s e e _ t h a t _ t h e _ f u n g u s _ i s _ a c t u a l l y _ i n v a d i n g _ t h i s _ t r e e _ _ s o _ t h a t _ w h i t e _ m a t e r i a l _ t h a t _ y o u _ s e e _ i n _ b e t w e e n _ t h e _ b a r k _ a n d _ t h e _ w o o d,string,
9,16,78595,RachelSussman_2010G_155.02_157.79,2.77,155.02,157.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,, i was supposed to meet were nowhere to be found,string,,_ i _ w a s _ s u p p o s e d _ t o _ m e e t _ w e r e _ n o w h e r e _ t o _ b e _ f o u n d,string,
11,11,78590,RachelSussman_2010G_107.57_118.2,10.63,107.57,118.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,,so i started researching and to my surprise this project had never been done before in the arts or the sciences  and perhaps naively i was surprised to find that there isn 't even an area ,string,,s o _ i _ s t a r t e d _ r e s e a r c h i n g _ a n d _ t o _ m y _ s u r p r i s e _ t h i s _ p r o j e c t _ h a d _ n e v e r _ b e e n _ d o n e _ b e f o r e _ i n _ t h e _ a r t s _ o r _ t h e _ s c i e n c e s _ _ a n d _ p e r h a p s _ n a i v e l y _ i _ w a s _ s u r p r i s e d _ t o _ f i n d _ t h a t _ t h e r e _ i s n _ ' t _ e v e n _ a n _ a r e a _,string,
13,37,78616,RachelSussman_2010G_326.54_338.77,12.23,326.54,338.77,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,, imagine that it 's one giant root system and each tree is a stem coming up from that system so what you have is one giant interconnected genetically identical individual,string,,_ i m a g i n e _ t h a t _ i t _ ' s _ o n e _ g i a n t _ r o o t _ s y s t e m _ a n d _ e a c h _ t r e e _ i s _ a _ s t e m _ c o m i n g _ u p _ f r o m _ t h a t _ s y s t e m _ s o _ w h a t _ y o u _ h a v e _ i s _ o n e _ g i a n t _ i n t e r c o n n e c t e d _ g e n e t i c a l l y _ i d e n t i c a l _ i n d i v i d u a l,string,
15,98,78677,RachelSussman_2010G_804.6_810.43,5.83,804.6,810.43,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,, millennia in desert in the permafrost at the tops of mountains and at the bottom of the ocean,string,,_ m i l l e n n i a _ i n _ d e s e r t _ i n _ t h e _ p e r m a f r o s t _ a t _ t h e _ t o p s _ o f _ m o u n t a i n s _ a n d _ a t _ t h e _ b o t t o m _ o f _ t h e _ o c e a n,string,
16,90,78669,RachelSussman_2010G_738.34_750.05,11.71,738.34,750.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,,but what 's unique about it is that it 's doing dna repair below freezing  and what that means is that it 's not dormant it 's actually been living and growing for half a million,string,,b u t _ w h a t _ ' s _ u n i q u e _ a b o u t _ i t _ i s _ t h a t _ i t _ ' s _ d o i n g _ d n a _ r e p a i r _ b e l o w _ f r e e z i n g _ _ a n d _ w h a t _ t h a t _ m e a n s _ i s _ t h a t _ i t _ ' s _ n o t _ d o r m a n t _ i t _ ' s _ a c t u a l l y _ b e e n _ l i v i n g _ a n d _ g r o w i n g _ f o r _ h a l f _ a _ m i l l i o n,string,
19,80,78659,RachelSussman_2010G_660.57_670.69,10.12,660.57,670.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,, ubiquitous  but that being said you see that this has this unique circular form  and what 's happening is it 's expanding slowly outwards from that original shape ,string,,_ u b i q u i t o u s _ _ b u t _ t h a t _ b e i n g _ s a i d _ y o u _ s e e _ t h a t _ t h i s _ h a s _ t h i s _ u n i q u e _ c i r c u l a r _ f o r m _ _ a n d _ w h a t _ ' s _ h a p p e n i n g _ i s _ i t _ ' s _ e x p a n d i n g _ s l o w l y _ o u t w a r d s _ f r o m _ t h a t _ o r i g i n a l _ s h a p e _,string,
20,74,78653,RachelSussman_2010G_601.8_604.79,2.99,601.8,604.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RachelSussman_2010G.sph,sph,,RachelSussman_2010G,string,,this is what i think is the most poetic of the,string,,t h i s _ i s _ w h a t _ i _ t h i n k _ i s _ t h e _ m o s t _ p o e t i c _ o f _ t h e,string,
