Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
34,255971,EnriquePenelosa_2013Z_215.1_221.69,6.59,215.1,221.69,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,one thing is that it is also a very beautiful democratic symbol because as buses zoom by,string,,o n e _ t h i n g _ i s _ t h a t _ i t _ i s _ a l s o _ a _ v e r y _ b e a u t i f u l _ d e m o c r a t i c _ s y m b o l _ b e c a u s e _ a s _ b u s e s _ z o o m _ b y,string,
74,256011,EnriquePenelosa_2013Z_433.26_437.92,4.66,433.26,437.92,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,i don 't think protected bicycle ways are a cute architectural feature,string,,i _ d o n _ ' t _ t h i n k _ p r o t e c t e d _ b i c y c l e _ w a y s _ a r e _ a _ c u t e _ a r c h i t e c t u r a l _ f e a t u r e,string,
50,255987,EnriquePenelosa_2013Z_305.08_312.56,7.48,305.08,312.56,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,, country cities between pedestrians and cars here what you see is a picture that shows,string,,_ c o u n t r y _ c i t i e s _ b e t w e e n _ p e d e s t r i a n s _ a n d _ c a r s _ h e r e _ w h a t _ y o u _ s e e _ i s _ a _ p i c t u r e _ t h a t _ s h o w s,string,
68,256005,EnriquePenelosa_2013Z_407.81_417,9.19,407.81,417.0,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,this is not a technological issue  and we should remember that in no constitution parking is a constitutional right,string,,t h i s _ i s _ n o t _ a _ t e c h n o l o g i c a l _ i s s u e _ _ a n d _ w e _ s h o u l d _ r e m e m b e r _ t h a t _ i n _ n o _ c o n s t i t u t i o n _ p a r k i n g _ i s _ a _ c o n s t i t u t i o n a l _ r i g h t,string,
25,255962,EnriquePenelosa_2013Z_161.47_168.32,6.85,161.47,168.32,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,a bus with eighty passengers has a right to eighty times more road space than a car with one,string,,a _ b u s _ w i t h _ e i g h t y _ p a s s e n g e r s _ h a s _ a _ r i g h t _ t o _ e i g h t y _ t i m e s _ m o r e _ r o a d _ s p a c e _ t h a n _ a _ c a r _ w i t h _ o n e,string,
89,256026,EnriquePenelosa_2013Z_521.91_528.38,6.47,521.91,528.38,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,for example if we tell any  three year old child who is barely learning to speak in any city in the world,string,,f o r _ e x a m p l e _ i f _ w e _ t e l l _ a n y _ _ t h r e e _ y e a r _ o l d _ c h i l d _ w h o _ i s _ b a r e l y _ l e a r n i n g _ t o _ s p e a k _ i n _ a n y _ c i t y _ i n _ t h e _ w o r l d,string,
36,255973,EnriquePenelosa_2013Z_224.67_227.87,3.2,224.67,227.87,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,, it clearly is almost a picture,string,,_ i t _ c l e a r l y _ i s _ a l m o s t _ a _ p i c t u r e,string,
66,256003,EnriquePenelosa_2013Z_395.88_404.97,9.09,395.88,404.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,which is road space a city could find oil or diamonds underground and it would not be so valuable as road space how to distribute it between pedestrians,string,,w h i c h _ i s _ r o a d _ s p a c e _ a _ c i t y _ c o u l d _ f i n d _ o i l _ o r _ d i a m o n d s _ u n d e r g r o u n d _ a n d _ i t _ w o u l d _ n o t _ b e _ s o _ v a l u a b l e _ a s _ r o a d _ s p a c e _ h o w _ t o _ d i s t r i b u t e _ i t _ b e t w e e n _ p e d e s t r i a n s,string,
114,256051,EnriquePenelosa_2013Z_675.16_681.53,6.37,675.16,681.53,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,, i would love to pave this street for cars but what do we do first ninety nine percent of the people in those neighborhoods don 't have cars ,string,,_ i _ w o u l d _ l o v e _ t o _ p a v e _ t h i s _ s t r e e t _ f o r _ c a r s _ b u t _ w h a t _ d o _ w e _ d o _ f i r s t _ n i n e t y _ n i n e _ p e r c e n t _ o f _ t h e _ p e o p l e _ i n _ t h o s e _ n e i g h b o r h o o d s _ d o n _ ' t _ h a v e _ c a r s _,string,
59,255996,EnriquePenelosa_2013Z_348.36_351.03,2.67,348.36,351.03,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/EnriquePenelosa_2013Z.sph,sph,,EnriquePenelosa_2013Z,string,,fought a very difficult battle,string,,f o u g h t _ a _ v e r y _ d i f f i c u l t _ b a t t l e,string,
