Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
5,98427,RamonaPierson_2011X_43_49.99,6.99,43.0,49.99,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,headed south or wherever he was i was running across the street and the only thing that i,string,,h e a d e d _ s o u t h _ o r _ w h e r e v e r _ h e _ w a s _ i _ w a s _ r u n n i n g _ a c r o s s _ t h e _ s t r e e t _ a n d _ t h e _ o n l y _ t h i n g _ t h a t _ i,string,
94,98516,RamonaPierson_2011X_586.46_590.53,4.07,586.46,590.53,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,and how things sound and how things smell ,string,,a n d _ h o w _ t h i n g s _ s o u n d _ a n d _ h o w _ t h i n g s _ s m e l l _,string,
65,98487,RamonaPierson_2011X_417.47_422.82,5.35,417.47,422.82,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,laughter and then secretly how to swear like a sailor laughter,string,,l a u g h t e r _ a n d _ t h e n _ s e c r e t l y _ h o w _ t o _ s w e a r _ l i k e _ a _ s a i l o r _ l a u g h t e r,string,
73,98495,RamonaPierson_2011X_465.73_472.01,6.28,465.73,472.01,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,now imagine you have to cross a street you don 't know how far that street is,string,,n o w _ i m a g i n e _ y o u _ h a v e _ t o _ c r o s s _ a _ s t r e e t _ y o u _ d o n _ ' t _ k n o w _ h o w _ f a r _ t h a t _ s t r e e t _ i s,string,
47,98469,RamonaPierson_2011X_300.94_310.43,9.49,300.94,310.43,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,, but one of the first things they needed to do was assess what i needed right away i needed to figure out how to eat like a normal human being since i 'd been eating through,string,,_ b u t _ o n e _ o f _ t h e _ f i r s t _ t h i n g s _ t h e y _ n e e d e d _ t o _ d o _ w a s _ a s s e s s _ w h a t _ i _ n e e d e d _ r i g h t _ a w a y _ i _ n e e d e d _ t o _ f i g u r e _ o u t _ h o w _ t o _ e a t _ l i k e _ a _ n o r m a l _ h u m a n _ b e i n g _ s i n c e _ i _ ' d _ b e e n _ e a t i n g _ t h r o u g h,string,
103,98525,RamonaPierson_2011X_653.39_660.37,6.98,653.39,660.37,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,i wouldn 't be standing here today if it wasn 't for extreme radical collaboration thank you so much,string,,i _ w o u l d n _ ' t _ b e _ s t a n d i n g _ h e r e _ t o d a y _ i f _ i t _ w a s n _ ' t _ f o r _ e x t r e m e _ r a d i c a l _ c o l l a b o r a t i o n _ t h a n k _ y o u _ s o _ m u c h,string,
33,98455,RamonaPierson_2011X_216.53_221.53,5.0,216.53,221.53,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,they were going through  everybody lost faith in me being able to recover ,string,,t h e y _ w e r e _ g o i n g _ t h r o u g h _ _ e v e r y b o d y _ l o s t _ f a i t h _ i n _ m e _ b e i n g _ a b l e _ t o _ r e c o v e r _,string,
40,98462,RamonaPierson_2011X_260.51_264.81,4.3,260.51,264.81,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,at that point i had gained four pounds so i was sixty eight pounds ,string,,a t _ t h a t _ p o i n t _ i _ h a d _ g a i n e d _ f o u r _ p o u n d s _ s o _ i _ w a s _ s i x t y _ e i g h t _ p o u n d s _,string,
24,98446,RamonaPierson_2011X_167.92_175.97,8.05,167.92,175.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,i had so many surgeries to put my neck back together to repair my heart a few times some things worked some things didn 't i,string,,i _ h a d _ s o _ m a n y _ s u r g e r i e s _ t o _ p u t _ m y _ n e c k _ b a c k _ t o g e t h e r _ t o _ r e p a i r _ m y _ h e a r t _ a _ f e w _ t i m e s _ s o m e _ t h i n g s _ w o r k e d _ s o m e _ t h i n g s _ d i d n _ ' t _ i,string,
97,98519,RamonaPierson_2011X_609.73_612.23,2.5,609.73,612.23,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/RamonaPierson_2011X.sph,sph,,RamonaPierson_2011X,string,,everything is different,string,,e v e r y t h i n g _ i s _ d i f f e r e n t,string,
