Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
81,177447,ArthurBenjamin_2009_87.25_100.08,12.83,87.25,100.08,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2009.sph,sph,,ArthurBenjamin_2009,string,, calculus in a conscious meaningful way in their day to day lives on the other hand statistics that 's a subject that you could and should use on daily basis right  it 's risk,string,,_ c a l c u l u s _ i n _ a _ c o n s c i o u s _ m e a n i n g f u l _ w a y _ i n _ t h e i r _ d a y _ t o _ d a y _ l i v e s _ o n _ t h e _ o t h e r _ h a n d _ s t a t i s t i c s _ t h a t _ ' s _ a _ s u b j e c t _ t h a t _ y o u _ c o u l d _ a n d _ s h o u l d _ u s e _ o n _ d a i l y _ b a s i s _ r i g h t _ _ i t _ ' s _ r i s k,string,
61,94204,ArthurBenjamin_2005_760.6_770.75,10.15,760.6,770.75,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2005.sph,sph,,ArthurBenjamin_2005,string,, while i do these calculations you might hear certain words as opposed to numbers creep into the calculation let me explain what that is this is a phonetic ,string,,_ w h i l e _ i _ d o _ t h e s e _ c a l c u l a t i o n s _ y o u _ m i g h t _ h e a r _ c e r t a i n _ w o r d s _ a s _ o p p o s e d _ t o _ n u m b e r s _ c r e e p _ i n t o _ t h e _ c a l c u l a t i o n _ l e t _ m e _ e x p l a i n _ w h a t _ t h a t _ i s _ t h i s _ i s _ a _ p h o n e t i c _,string,
18,94161,ArthurBenjamin_2005_155.02_159.93,4.91,155.02,159.93,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2005.sph,sph,,ArthurBenjamin_2005,string,, and the fourth i will try and race you to the answer ok so quickly a,string,,_ a n d _ t h e _ f o u r t h _ i _ w i l l _ t r y _ a n d _ r a c e _ y o u _ t o _ t h e _ a n s w e r _ o k _ s o _ q u i c k l y _ a,string,
38,94181,ArthurBenjamin_2005_479.96_486.87,6.91,479.96,486.87,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2005.sph,sph,,ArthurBenjamin_2005,string,, i have one more question for the audience  by any chance does anybody here happen to know,string,,_ i _ h a v e _ o n e _ m o r e _ q u e s t i o n _ f o r _ t h e _ a u d i e n c e _ _ b y _ a n y _ c h a n c e _ d o e s _ a n y b o d y _ h e r e _ h a p p e n _ t o _ k n o w,string,
122,225153,ArthurBenjamin_2013G_300.25_310.55,10.3,300.25,310.55,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2013G.sph,sph,,ArthurBenjamin_2013G,string,, the area two different ways they have to be the same number  and that 's why the squares of one one two three five and eight add up to eight times thirteen ,string,,_ t h e _ a r e a _ t w o _ d i f f e r e n t _ w a y s _ t h e y _ h a v e _ t o _ b e _ t h e _ s a m e _ n u m b e r _ _ a n d _ t h a t _ ' s _ w h y _ t h e _ s q u a r e s _ o f _ o n e _ o n e _ t w o _ t h r e e _ f i v e _ a n d _ e i g h t _ a d d _ u p _ t o _ e i g h t _ t i m e s _ t h i r t e e n _,string,
119,225150,ArthurBenjamin_2013G_273.73_279.67,5.94,273.73,279.67,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2013G.sph,sph,,ArthurBenjamin_2013G,string,,plus two squared plus three squared plus five squared plus eight squared right  that 's the area,string,,p l u s _ t w o _ s q u a r e d _ p l u s _ t h r e e _ s q u a r e d _ p l u s _ f i v e _ s q u a r e d _ p l u s _ e i g h t _ s q u a r e d _ r i g h t _ _ t h a t _ ' s _ t h e _ a r e a,string,
129,225160,ArthurBenjamin_2013G_342.84_354.31,11.47,342.84,354.31,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2013G.sph,sph,,ArthurBenjamin_2013G,string,,now i show all this to you because like so much of mathematics there 's a beautiful side to it that i fear does not get enough attention in our schools we spend lots of time learning about,string,,n o w _ i _ s h o w _ a l l _ t h i s _ t o _ y o u _ b e c a u s e _ l i k e _ s o _ m u c h _ o f _ m a t h e m a t i c s _ t h e r e _ ' s _ a _ b e a u t i f u l _ s i d e _ t o _ i t _ t h a t _ i _ f e a r _ d o e s _ n o t _ g e t _ e n o u g h _ a t t e n t i o n _ i n _ o u r _ s c h o o l s _ w e _ s p e n d _ l o t s _ o f _ t i m e _ l e a r n i n g _ a b o u t,string,
106,225137,ArthurBenjamin_2013G_147.51_150.02,2.51,147.51,150.02,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2013G.sph,sph,,ArthurBenjamin_2013G,string,,now it 's no surprise that when you,string,,n o w _ i t _ ' s _ n o _ s u r p r i s e _ t h a t _ w h e n _ y o u,string,
110,225141,ArthurBenjamin_2013G_184.6_195.12,10.52,184.6,195.12,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2013G.sph,sph,,ArthurBenjamin_2013G,string,,add nine to that we get fifteen add twenty five we get forty add sixty four we get one hundred and four  now look at those numbers  those are not ,string,,a d d _ n i n e _ t o _ t h a t _ w e _ g e t _ f i f t e e n _ a d d _ t w e n t y _ f i v e _ w e _ g e t _ f o r t y _ a d d _ s i x t y _ f o u r _ w e _ g e t _ o n e _ h u n d r e d _ a n d _ f o u r _ _ n o w _ l o o k _ a t _ t h o s e _ n u m b e r s _ _ t h o s e _ a r e _ n o t _,string,
105,225136,ArthurBenjamin_2013G_135.75_147.88,12.13,135.75,147.88,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/ArthurBenjamin_2013G.sph,sph,,ArthurBenjamin_2013G,string,,let 's look at the squares of the first few fibonacci numbers so one squared is one two squared is four three squared is nine five squared is twenty five and so on,string,,l e t _ ' s _ l o o k _ a t _ t h e _ s q u a r e s _ o f _ t h e _ f i r s t _ f e w _ f i b o n a c c i _ n u m b e r s _ s o _ o n e _ s q u a r e d _ i s _ o n e _ t w o _ s q u a r e d _ i s _ f o u r _ t h r e e _ s q u a r e d _ i s _ n i n e _ f i v e _ s q u a r e d _ i s _ t w e n t y _ f i v e _ a n d _ s o _ o n,string,
