,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,37,6431,DaphneKoller_2012G_229.93_239.73,9.8,229.93,239.73,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, currently have forty three courses on the platform from four universities across a range of disciplines and let me show you a little bit of an overview of what that looks like,string,,_ c u r r e n t l y _ h a v e _ f o r t y _ t h r e e _ c o u r s e s _ o n _ t h e _ p l a t f o r m _ f r o m _ f o u r _ u n i v e r s i t i e s _ a c r o s s _ a _ r a n g e _ o f _ d i s c i p l i n e s _ a n d _ l e t _ m e _ s h o w _ y o u _ a _ l i t t l e _ b i t _ o f _ a n _ o v e r v i e w _ o f _ w h a t _ t h a t _ l o o k s _ l i k e,string,
9,173,6567,DaphneKoller_2012G_1150.37_1159.42,9.05,1150.37,1159.42,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, on attendance on engagement and on learning as measured by a standardized test you can see for example that the achievement score almost doubles in this particular experiment ,string,,_ o n _ a t t e n d a n c e _ o n _ e n g a g e m e n t _ a n d _ o n _ l e a r n i n g _ a s _ m e a s u r e d _ b y _ a _ s t a n d a r d i z e d _ t e s t _ y o u _ c a n _ s e e _ f o r _ e x a m p l e _ t h a t _ t h e _ a c h i e v e m e n t _ s c o r e _ a l m o s t _ d o u b l e s _ i n _ t h i s _ p a r t i c u l a r _ e x p e r i m e n t _,string,
10,104,6498,DaphneKoller_2012G_695.23_700.02,4.79,695.23,700.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, on the y axis are actually very well correlated with the teacher assigned grade on the x axis what,string,,_ o n _ t h e _ y _ a x i s _ a r e _ a c t u a l l y _ v e r y _ w e l l _ c o r r e l a t e d _ w i t h _ t h e _ t e a c h e r _ a s s i g n e d _ g r a d e _ o n _ t h e _ x _ a x i s _ w h a t,string,
18,153,6547,DaphneKoller_2012G_1020.02_1027.29,7.27,1020.02,1027.29,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,in the individual tutoring instruction ninety eight percent of the students are going to be above that threshold ,string,,i n _ t h e _ i n d i v i d u a l _ t u t o r i n g _ i n s t r u c t i o n _ n i n e t y _ e i g h t _ p e r c e n t _ o f _ t h e _ s t u d e n t s _ a r e _ g o i n g _ t o _ b e _ a b o v e _ t h a t _ t h r e s h o l d _,string,
22,180,6574,DaphneKoller_2012G_1200_1203.14,3.14,1200.0,1203.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,'s just to expand our minds or it 's to change our lives ,string,,' s _ j u s t _ t o _ e x p a n d _ o u r _ m i n d s _ o r _ i t _ ' s _ t o _ c h a n g e _ o u r _ l i v e s _,string,
25,30,6424,DaphneKoller_2012G_179.72_181.53,1.81,179.72,181.53,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, cofounder andrew ng ,string,,_ c o f o u n d e r _ a n d r e w _ n g _,string,
27,22,6416,DaphneKoller_2012G_135.92_140.21,4.29,135.92,140.21,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,this of course is not true for the students who graduate from the top institutions,string,,t h i s _ o f _ c o u r s e _ i s _ n o t _ t r u e _ f o r _ t h e _ s t u d e n t s _ w h o _ g r a d u a t e _ f r o m _ t h e _ t o p _ i n s t i t u t i o n s,string,
36,1,6395,DaphneKoller_2012G_19.27_27.53,8.26,19.27,27.53,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,i 'm a third generation phd a daughter of two academics in my childhood i played around in my father 's university lab,string,,i _ ' m _ a _ t h i r d _ g e n e r a t i o n _ p h d _ a _ d a u g h t e r _ o f _ t w o _ a c a d e m i c s _ i n _ m y _ c h i l d h o o d _ i _ p l a y e d _ a r o u n d _ i n _ m y _ f a t h e r _ ' s _ u n i v e r s i t y _ l a b,string,
40,69,6463,DaphneKoller_2012G_476.24_477.7,1.46,476.24,477.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, order to really understand it,string,,_ o r d e r _ t o _ r e a l l y _ u n d e r s t a n d _ i t,string,
42,27,6421,DaphneKoller_2012G_160.3_165.71,5.41,160.3,165.71,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,i 've talked about what 's desperately necessary  let 's talk about what 's suddenly possible,string,,i _ ' v e _ t a l k e d _ a b o u t _ w h a t _ ' s _ d e s p e r a t e l y _ n e c e s s a r y _ _ l e t _ ' s _ t a l k _ a b o u t _ w h a t _ ' s _ s u d d e n l y _ p o s s i b l e,string,
44,148,6542,DaphneKoller_2012G_979.84_987.89,8.05,979.84,987.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, population of students that studied using a standard lecture based classroom  but with a mastery based approach  so the students couldn 't move on to the next topic before,string,,_ p o p u l a t i o n _ o f _ s t u d e n t s _ t h a t _ s t u d i e d _ u s i n g _ a _ s t a n d a r d _ l e c t u r e _ b a s e d _ c l a s s r o o m _ _ b u t _ w i t h _ a _ m a s t e r y _ b a s e d _ a p p r o a c h _ _ s o _ t h e _ s t u d e n t s _ c o u l d n _ ' t _ m o v e _ o n _ t o _ t h e _ n e x t _ t o p i c _ b e f o r e,string,
45,125,6519,DaphneKoller_2012G_834.14_840.17,6.03,834.14,840.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,universal study group where people explicitly wanted to connect with people from other cultures there,string,,u n i v e r s a l _ s t u d y _ g r o u p _ w h e r e _ p e o p l e _ e x p l i c i t l y _ w a n t e d _ t o _ c o n n e c t _ w i t h _ p e o p l e _ f r o m _ o t h e r _ c u l t u r e s _ t h e r e,string,
49,52,6446,DaphneKoller_2012G_369.25_377.77,8.52,369.25,377.77,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,and these would be real homework assignments for a real grade with a real deadline  you can see the deadlines and the usage graph these are the spikes,string,,a n d _ t h e s e _ w o u l d _ b e _ r e a l _ h o m e w o r k _ a s s i g n m e n t s _ f o r _ a _ r e a l _ g r a d e _ w i t h _ a _ r e a l _ d e a d l i n e _ _ y o u _ c a n _ s e e _ t h e _ d e a d l i n e s _ a n d _ t h e _ u s a g e _ g r a p h _ t h e s e _ a r e _ t h e _ s p i k e s,string,
53,156,6550,DaphneKoller_2012G_1033.62_1036.93,3.31,1033.62,1036.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,hence the two sigma problem ,string,,h e n c e _ t h e _ t w o _ s i g m a _ p r o b l e m _,string,
54,34,6428,DaphneKoller_2012G_200.58_206.17,5.59,200.58,206.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, he would have to do that for two hundred and fifty years of course he 'd get really bored,string,,_ h e _ w o u l d _ h a v e _ t o _ d o _ t h a t _ f o r _ t w o _ h u n d r e d _ a n d _ f i f t y _ y e a r s _ o f _ c o u r s e _ h e _ ' d _ g e t _ r e a l l y _ b o r e d,string,
56,121,6515,DaphneKoller_2012G_804.9_810.46,5.56,804.9,810.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, that were deeper than they did in the context of the physical classroom students also ,string,,_ t h a t _ w e r e _ d e e p e r _ t h a n _ t h e y _ d i d _ i n _ t h e _ c o n t e x t _ o f _ t h e _ p h y s i c a l _ c l a s s r o o m _ s t u d e n t s _ a l s o _,string,
59,73,6467,DaphneKoller_2012G_513.66_521.23,7.57,513.66,521.23,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,theory hyperbolic discounting  status quo bias  base rate bias  they 're all well documented so they 're all well documented deviations from rational behavior dk,string,,t h e o r y _ h y p e r b o l i c _ d i s c o u n t i n g _ _ s t a t u s _ q u o _ b i a s _ _ b a s e _ r a t e _ b i a s _ _ t h e y _ ' r e _ a l l _ w e l l _ d o c u m e n t e d _ s o _ t h e y _ ' r e _ a l l _ w e l l _ d o c u m e n t e d _ d e v i a t i o n s _ f r o m _ r a t i o n a l _ b e h a v i o r _ d k,string,
61,55,6449,DaphneKoller_2012G_384.85_389.03,4.18,384.85,389.03,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,at the end of the course the students got a certificate,string,,a t _ t h e _ e n d _ o f _ t h e _ c o u r s e _ t h e _ s t u d e n t s _ g o t _ a _ c e r t i f i c a t e,string,
62,143,6537,DaphneKoller_2012G_954.72_955.78,1.06,954.72,955.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, numbers ,string,,_ n u m b e r s _,string,
63,96,6490,DaphneKoller_2012G_644.12_651.75,7.63,644.12,651.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,this ability to interact actively with the material and be told when you 're right or wrong is really essential to student learning,string,,t h i s _ a b i l i t y _ t o _ i n t e r a c t _ a c t i v e l y _ w i t h _ t h e _ m a t e r i a l _ a n d _ b e _ t o l d _ w h e n _ y o u _ ' r e _ r i g h t _ o r _ w r o n g _ i s _ r e a l l y _ e s s e n t i a l _ t o _ s t u d e n t _ l e a r n i n g,string,
64,113,6507,DaphneKoller_2012G_741.58_749.87,8.29,741.58,749.87,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,a global community of people around a shared intellectual endeavor what you see here is a self generated map from students in our princeton,string,,a _ g l o b a l _ c o m m u n i t y _ o f _ p e o p l e _ a r o u n d _ a _ s h a r e d _ i n t e l l e c t u a l _ e n d e a v o r _ w h a t _ y o u _ s e e _ h e r e _ i s _ a _ s e l f _ g e n e r a t e d _ m a p _ f r o m _ s t u d e n t s _ i n _ o u r _ p r i n c e t o n,string,
66,141,6535,DaphneKoller_2012G_940.65_948.96,8.31,940.65,948.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,which means that students who made that same mistake would now get personalized feedback telling them how to fix their misconception much more effectively ,string,,w h i c h _ m e a n s _ t h a t _ s t u d e n t s _ w h o _ m a d e _ t h a t _ s a m e _ m i s t a k e _ w o u l d _ n o w _ g e t _ p e r s o n a l i z e d _ f e e d b a c k _ t e l l i n g _ t h e m _ h o w _ t o _ f i x _ t h e i r _ m i s c o n c e p t i o n _ m u c h _ m o r e _ e f f e c t i v e l y _,string,
74,142,6536,DaphneKoller_2012G_948.89_954.76,5.87,948.89,954.76,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,so this personalization is something that one can then build by having the virtue of large,string,,s o _ t h i s _ p e r s o n a l i z a t i o n _ i s _ s o m e t h i n g _ t h a t _ o n e _ c a n _ t h e n _ b u i l d _ b y _ h a v i n g _ t h e _ v i r t u e _ o f _ l a r g e,string,
78,102,6496,DaphneKoller_2012G_680.19_689.93,9.74,680.19,689.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,it turns out that previous studies show like this one by saddler and good that peer grading is a surprisingly effective strategy for providing reproducible grades,string,,i t _ t u r n s _ o u t _ t h a t _ p r e v i o u s _ s t u d i e s _ s h o w _ l i k e _ t h i s _ o n e _ b y _ s a d d l e r _ a n d _ g o o d _ t h a t _ p e e r _ g r a d i n g _ i s _ a _ s u r p r i s i n g l y _ e f f e c t i v e _ s t r a t e g y _ f o r _ p r o v i d i n g _ r e p r o d u c i b l e _ g r a d e s,string,
82,118,6512,DaphneKoller_2012G_780.19_790.29,10.1,780.19,790.29,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,and working on the same problem  and so in many of our courses the median response time for a question on the question and answer forum was twenty two minutes ,string,,a n d _ w o r k i n g _ o n _ t h e _ s a m e _ p r o b l e m _ _ a n d _ s o _ i n _ m a n y _ o f _ o u r _ c o u r s e s _ t h e _ m e d i a n _ r e s p o n s e _ t i m e _ f o r _ a _ q u e s t i o n _ o n _ t h e _ q u e s t i o n _ a n d _ a n s w e r _ f o r u m _ w a s _ t w e n t y _ t w o _ m i n u t e s _,string,
84,32,6426,DaphneKoller_2012G_188.03_194.4,6.37,188.03,194.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,when andrew taught the machine learning class to the general public  it had one hundred thousand people registered ,string,,w h e n _ a n d r e w _ t a u g h t _ t h e _ m a c h i n e _ l e a r n i n g _ c l a s s _ t o _ t h e _ g e n e r a l _ p u b l i c _ _ i t _ h a d _ o n e _ h u n d r e d _ t h o u s a n d _ p e o p l e _ r e g i s t e r e d _,string,
89,42,6436,DaphneKoller_2012G_291.33_304.85,13.52,291.33,304.85,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,since we opened the website in february  we now have six hundred and forty thousand students from one hundred and ninety countries  we have one point five million enrollments six million quizzes in the fifteen classes that have launched so far have been submitted,string,,s i n c e _ w e _ o p e n e d _ t h e _ w e b s i t e _ i n _ f e b r u a r y _ _ w e _ n o w _ h a v e _ s i x _ h u n d r e d _ a n d _ f o r t y _ t h o u s a n d _ s t u d e n t s _ f r o m _ o n e _ h u n d r e d _ a n d _ n i n e t y _ c o u n t r i e s _ _ w e _ h a v e _ o n e _ p o i n t _ f i v e _ m i l l i o n _ e n r o l l m e n t s _ s i x _ m i l l i o n _ q u i z z e s _ i n _ t h e _ f i f t e e n _ c l a s s e s _ t h a t _ h a v e _ l a u n c h e d _ s o _ f a r _ h a v e _ b e e n _ s u b m i t t e d,string,
93,133,6527,DaphneKoller_2012G_884.58_893.9,9.32,884.58,893.9,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,and in the context of particular courses you can ask questions like what are some of the misconceptions that are more common and how do we help students fix them ,string,,a n d _ i n _ t h e _ c o n t e x t _ o f _ p a r t i c u l a r _ c o u r s e s _ y o u _ c a n _ a s k _ q u e s t i o n s _ l i k e _ w h a t _ a r e _ s o m e _ o f _ t h e _ m i s c o n c e p t i o n s _ t h a t _ a r e _ m o r e _ c o m m o n _ a n d _ h o w _ d o _ w e _ h e l p _ s t u d e n t s _ f i x _ t h e m _,string,
99,109,6503,DaphneKoller_2012G_727.02_729.94,2.92,727.02,729.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,of students are grading each other 's work and quite successfully,string,,o f _ s t u d e n t s _ a r e _ g r a d i n g _ e a c h _ o t h e r _ ' s _ w o r k _ a n d _ q u i t e _ s u c c e s s f u l l y,string,
102,124,6518,DaphneKoller_2012G_826.21_834.14,7.93,826.21,834.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, others were virtual study groups  sometimes along language lines or along cultural lines  and on the bottom left there you see our multicultural,string,,_ o t h e r s _ w e r e _ v i r t u a l _ s t u d y _ g r o u p s _ _ s o m e t i m e s _ a l o n g _ l a n g u a g e _ l i n e s _ o r _ a l o n g _ c u l t u r a l _ l i n e s _ _ a n d _ o n _ t h e _ b o t t o m _ l e f t _ t h e r e _ y o u _ s e e _ o u r _ m u l t i c u l t u r a l,string,
103,65,6459,DaphneKoller_2012G_451.33_454.64,3.31,451.33,454.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, so this format allows us to break away from ,string,,_ s o _ t h i s _ f o r m a t _ a l l o w s _ u s _ t o _ b r e a k _ a w a y _ f r o m _,string,
104,62,6456,DaphneKoller_2012G_431.64_438.22,6.58,431.64,438.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,students can traverse this material in different ways depending on their background their skills or their interests,string,,s t u d e n t s _ c a n _ t r a v e r s e _ t h i s _ m a t e r i a l _ i n _ d i f f e r e n t _ w a y s _ d e p e n d i n g _ o n _ t h e i r _ b a c k g r o u n d _ t h e i r _ s k i l l s _ o r _ t h e i r _ i n t e r e s t s,string,
105,107,6501,DaphneKoller_2012G_720.38_722.26,1.88,720.38,722.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,so we now have,string,,s o _ w e _ n o w _ h a v e,string,
109,114,6508,DaphneKoller_2012G_752.41_757.1,4.69,752.41,757.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, they have put themselves on a world map and you can really see the global reach of this kind of effort,string,,_ t h e y _ h a v e _ p u t _ t h e m s e l v e s _ o n _ a _ w o r l d _ m a p _ a n d _ y o u _ c a n _ r e a l l y _ s e e _ t h e _ g l o b a l _ r e a c h _ o f _ t h i s _ k i n d _ o f _ e f f o r t,string,
111,66,6460,DaphneKoller_2012G_456.01_460.85,4.84,456.01,460.85,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,, model of education and allows students to follow a much more personalized curriculum,string,,_ m o d e l _ o f _ e d u c a t i o n _ a n d _ a l l o w s _ s t u d e n t s _ t o _ f o l l o w _ a _ m u c h _ m o r e _ p e r s o n a l i z e d _ c u r r i c u l u m,string,
112,139,6533,DaphneKoller_2012G_926.05_929.7,3.65,926.05,929.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DaphneKoller_2012G.sph,sph,,DaphneKoller_2012G,string,,so andrew and his students went in looked at some of those assignments,string,,s o _ a n d r e w _ a n d _ h i s _ s t u d e n t s _ w e n t _ i n _ l o o k e d _ a t _ s o m e _ o f _ t h o s e _ a s s i g n m e n t s,string,
