,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,106,231721,DavidAutor_2016X_737.7_748.09,10.39,737.7,748.09,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,the challenge that this phenomenon creates creates what economists call employment polarization is that it knocks out rungs in the economic ladder  shrinks the size of the middle ,string,,t h e _ c h a l l e n g e _ t h a t _ t h i s _ p h e n o m e n o n _ c r e a t e s _ c r e a t e s _ w h a t _ e c o n o m i s t s _ c a l l _ e m p l o y m e n t _ p o l a r i z a t i o n _ i s _ t h a t _ i t _ k n o c k s _ o u t _ r u n g s _ i n _ t h e _ e c o n o m i c _ l a d d e r _ _ s h r i n k s _ t h e _ s i z e _ o f _ t h e _ m i d d l e _,string,
5,67,231682,DavidAutor_2016X_451.36_462.32,10.96,451.36,462.32,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,, but it also means there are only so many o ring jobs left in farming so clearly technology can eliminate jobs farming is only one example there are many others like it ,string,,_ b u t _ i t _ a l s o _ m e a n s _ t h e r e _ a r e _ o n l y _ s o _ m a n y _ o _ r i n g _ j o b s _ l e f t _ i n _ f a r m i n g _ s o _ c l e a r l y _ t e c h n o l o g y _ c a n _ e l i m i n a t e _ j o b s _ f a r m i n g _ i s _ o n l y _ o n e _ e x a m p l e _ t h e r e _ a r e _ m a n y _ o t h e r s _ l i k e _ i t _,string,
6,88,231703,DavidAutor_2016X_588.61_594.25,5.64,588.61,594.25,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,both oil rich nations  it 's like they have money spurting out of a hole in the ground,string,,b o t h _ o i l _ r i c h _ n a t i o n s _ _ i t _ ' s _ l i k e _ t h e y _ h a v e _ m o n e y _ s p u r t i n g _ o u t _ o f _ a _ h o l e _ i n _ t h e _ g r o u n d,string,
7,53,231668,DavidAutor_2016X_361.5_363.49,1.99,361.5,363.49,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,here 's the broader point ,string,,h e r e _ ' s _ t h e _ b r o a d e r _ p o i n t _,string,
11,110,231725,DavidAutor_2016X_770.95_774.84,3.89,770.95,774.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,but here is some encouraging news  we have faced,string,,b u t _ h e r e _ i s _ s o m e _ e n c o u r a g i n g _ n e w s _ _ w e _ h a v e _ f a c e d,string,
14,35,231650,DavidAutor_2016X_227.95_231.41,3.46,227.95,231.41,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,, perspiration and inspiration in the words of thomas edison ,string,,_ p e r s p i r a t i o n _ a n d _ i n s p i r a t i o n _ i n _ t h e _ w o r d s _ o f _ t h o m a s _ e d i s o n _,string,
19,117,231732,DavidAutor_2016X_838.29_840.65,2.36,838.29,840.65,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,and ninety nine and bringing them into the present ,string,,a n d _ n i n e t y _ n i n e _ a n d _ b r i n g i n g _ t h e m _ i n t o _ t h e _ p r e s e n t _,string,
20,121,231736,DavidAutor_2016X_864.09_869.37,5.28,864.09,869.37,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,it 's foolish to say there 's nothing to worry about clearly we can get this wrong ,string,,i t _ ' s _ f o o l i s h _ t o _ s a y _ t h e r e _ ' s _ n o t h i n g _ t o _ w o r r y _ a b o u t _ c l e a r l y _ w e _ c a n _ g e t _ t h i s _ w r o n g _,string,
26,55,231670,DavidAutor_2016X_366.98_373.87,6.89,366.98,373.87,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,,yes  atms could do certain  cash handling tasks faster and better than tellers ,string,,y e s _ _ a t m s _ c o u l d _ d o _ c e r t a i n _ _ c a s h _ h a n d l i n g _ t a s k s _ f a s t e r _ a n d _ b e t t e r _ t h a n _ t e l l e r s _,string,
28,139,231754,DavidAutor_2016X_1012.97_1020.72,7.75,1012.97,1020.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/DavidAutor_2016X.sph,sph,,DavidAutor_2016X,string,, and of course many scholars pundits  technologists and media figures today ,string,,_ a n d _ o f _ c o u r s e _ m a n y _ s c h o l a r s _ p u n d i t s _ _ t e c h n o l o g i s t s _ a n d _ m e d i a _ f i g u r e s _ t o d a y _,string,
