,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,114,45063,AntonyGormley_2012G_683.77_693.47,9.7,683.77,693.47,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,, the first body  the biological body with the second the body of architecture and the built environment  this is a work called room for the great australian desert,string,,_ t h e _ f i r s t _ b o d y _ _ t h e _ b i o l o g i c a l _ b o d y _ w i t h _ t h e _ s e c o n d _ t h e _ b o d y _ o f _ a r c h i t e c t u r e _ a n d _ t h e _ b u i l t _ e n v i r o n m e n t _ _ t h i s _ i s _ a _ w o r k _ c a l l e d _ r o o m _ f o r _ t h e _ g r e a t _ a u s t r a l i a n _ d e s e r t,string,
1,14,44963,AntonyGormley_2012G_83.59_90.18,6.59,83.59,90.18,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,and there i was lying there in this tiny space hot  dark claustrophobic,string,,a n d _ t h e r e _ i _ w a s _ l y i n g _ t h e r e _ i n _ t h i s _ t i n y _ s p a c e _ h o t _ _ d a r k _ c l a u s t r o p h o b i c,string,
2,135,45084,AntonyGormley_2012G_828.3_829.94,1.64,828.3,829.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,here is a box,string,,h e r e _ i s _ a _ b o x,string,
4,123,45072,AntonyGormley_2012G_766.36_770.63,4.27,766.36,770.63,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,and use its systolic diastolic,string,,a n d _ u s e _ i t s _ s y s t o l i c _ d i a s t o l i c,string,
5,107,45056,AntonyGormley_2012G_630.77_639.69,8.92,630.77,639.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,, in different conditions of day and night  you can see this work it 's on on the mouth of the mersey just outside liverpool ,string,,_ i n _ d i f f e r e n t _ c o n d i t i o n s _ o f _ d a y _ a n d _ n i g h t _ _ y o u _ c a n _ s e e _ t h i s _ w o r k _ i t _ ' s _ o n _ o n _ t h e _ m o u t h _ o f _ t h e _ m e r s e y _ j u s t _ o u t s i d e _ l i v e r p o o l _,string,
6,129,45078,AntonyGormley_2012G_797.06_803.17,6.11,797.06,803.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,and that allow certain visual access at certain places,string,,a n d _ t h a t _ a l l o w _ c e r t a i n _ v i s u a l _ a c c e s s _ a t _ c e r t a i n _ p l a c e s,string,
7,82,45031,AntonyGormley_2012G_488.39_495.36,6.97,488.39,495.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,can we do it another way  using the language of particles around a nucleus  and talk about the body,string,,c a n _ w e _ d o _ i t _ a n o t h e r _ w a y _ _ u s i n g _ t h e _ l a n g u a g e _ o f _ p a r t i c l e s _ a r o u n d _ a _ n u c l e u s _ _ a n d _ t a l k _ a b o u t _ t h e _ b o d y,string,
9,51,45000,AntonyGormley_2012G_299.4_304.16,4.76,299.4,304.16,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,evidence of a living body on other bodies,string,,e v i d e n c e _ o f _ a _ l i v i n g _ b o d y _ o n _ o t h e r _ b o d i e s,string,
15,110,45059,AntonyGormley_2012G_654.87_662.5,7.63,654.87,662.5,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,they create a field a field that involves living and the surrogate bodies,string,,t h e y _ c r e a t e _ a _ f i e l d _ a _ f i e l d _ t h a t _ i n v o l v e s _ l i v i n g _ a n d _ t h e _ s u r r o g a t e _ b o d i e s,string,
16,99,45048,AntonyGormley_2012G_583.77_587.45,3.68,583.77,587.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AntonyGormley_2012G.sph,sph,,AntonyGormley_2012G,string,,trying to feel and make a connection,string,,t r y i n g _ t o _ f e e l _ a n d _ m a k e _ a _ c o n n e c t i o n,string,
