,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,45,29677,WilliamLi_2010_288.78_294.07,5.29,288.78,294.07,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,about fifty percent of men in their 50s and 60s have microscopic prostate cancers ,string,,a b o u t _ f i f t y _ p e r c e n t _ o f _ m e n _ i n _ t h e i r _ 5 0 s _ a n d _ 6 0 s _ h a v e _ m i c r o s c o p i c _ p r o s t a t e _ c a n c e r s _,string,
1,64,29696,WilliamLi_2010_413.18_421.05,7.87,413.18,421.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,they 're abnormal they 're very poorly constructed  and because of that they 're highly vulnerable to treatments that target them,string,,t h e y _ ' r e _ a b n o r m a l _ t h e y _ ' r e _ v e r y _ p o o r l y _ c o n s t r u c t e d _ _ a n d _ b e c a u s e _ o f _ t h a t _ t h e y _ ' r e _ h i g h l y _ v u l n e r a b l e _ t o _ t r e a t m e n t s _ t h a t _ t a r g e t _ t h e m,string,
2,43,29675,WilliamLi_2010_279.9_285.25,5.35,279.9,285.25,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,, accidents have shown that about forty percent of women between the ages of forty and fifty,string,,_ a c c i d e n t s _ h a v e _ s h o w n _ t h a t _ a b o u t _ f o r t y _ p e r c e n t _ o f _ w o m e n _ b e t w e e n _ t h e _ a g e s _ o f _ f o r t y _ a n d _ f i f t y,string,
3,119,29751,WilliamLi_2010_740.63_747.34,6.71,740.63,747.34,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,and we can use this system to test dietary factors at concentrations that are obtainable by eating,string,,a n d _ w e _ c a n _ u s e _ t h i s _ s y s t e m _ t o _ t e s t _ d i e t a r y _ f a c t o r s _ a t _ c o n c e n t r a t i o n s _ t h a t _ a r e _ o b t a i n a b l e _ b y _ e a t i n g,string,
4,122,29754,WilliamLi_2010_760.78_767.42,6.64,760.78,767.42,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,here 's what happens when we added an extract from strawberries  it potently inhibits angiogenesis,string,,h e r e _ ' s _ w h a t _ h a p p e n s _ w h e n _ w e _ a d d e d _ a n _ e x t r a c t _ f r o m _ s t r a w b e r r i e s _ _ i t _ p o t e n t l y _ i n h i b i t s _ a n g i o g e n e s i s,string,
5,47,29679,WilliamLi_2010_301.51_306.53,5.02,301.51,306.53,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,, without a blood supply  most of these cancers will never become dangerous,string,,_ w i t h o u t _ a _ b l o o d _ s u p p l y _ _ m o s t _ o f _ t h e s e _ c a n c e r s _ w i l l _ n e v e r _ b e c o m e _ d a n g e r o u s,string,
6,117,29749,WilliamLi_2010_731.18_733.69,2.51,731.18,733.69,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,inhibitors of angiogenesis ,string,,i n h i b i t o r s _ o f _ a n g i o g e n e s i s _,string,
8,133,29765,WilliamLi_2010_826.36_833.01,6.65,826.36,833.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,, here 's some more data from our testing now in the lab we can simulate tumor angiogenesis  represented here in a black bar ,string,,_ h e r e _ ' s _ s o m e _ m o r e _ d a t a _ f r o m _ o u r _ t e s t i n g _ n o w _ i n _ t h e _ l a b _ w e _ c a n _ s i m u l a t e _ t u m o r _ a n g i o g e n e s i s _ _ r e p r e s e n t e d _ h e r e _ i n _ a _ b l a c k _ b a r _,string,
9,63,29695,WilliamLi_2010_404.84_413.4,8.56,404.84,413.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,, vessels that are feeding the cancers  we can do this because tumor blood vessels are unlike normal healthy vessels we see in other places of the body,string,,_ v e s s e l s _ t h a t _ a r e _ f e e d i n g _ t h e _ c a n c e r s _ _ w e _ c a n _ d o _ t h i s _ b e c a u s e _ t u m o r _ b l o o d _ v e s s e l s _ a r e _ u n l i k e _ n o r m a l _ h e a l t h y _ v e s s e l s _ w e _ s e e _ i n _ o t h e r _ p l a c e s _ o f _ t h e _ b o d y,string,
10,110,29742,WilliamLi_2010_690.55_697.19,6.64,690.55,697.19,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,, now the obvious thing is to think about what we could remove from our diet what to strip out take away ,string,,_ n o w _ t h e _ o b v i o u s _ t h i n g _ i s _ t o _ t h i n k _ a b o u t _ w h a t _ w e _ c o u l d _ r e m o v e _ f r o m _ o u r _ d i e t _ w h a t _ t o _ s t r i p _ o u t _ t a k e _ a w a y _,string,
11,101,29733,WilliamLi_2010_641.26_650.88,9.62,641.26,650.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,and as a doctor i know that once a disease progresses to an advanced stage achieving a cure can be difficult if not impossible,string,,a n d _ a s _ a _ d o c t o r _ i _ k n o w _ t h a t _ o n c e _ a _ d i s e a s e _ p r o g r e s s e s _ t o _ a n _ a d v a n c e d _ s t a g e _ a c h i e v i n g _ a _ c u r e _ c a n _ b e _ d i f f i c u l t _ i f _ n o t _ i m p o s s i b l e,string,
17,34,29666,WilliamLi_2010_232.78_235.01,2.23,232.78,235.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,every type of cancer ,string,,e v e r y _ t y p e _ o f _ c a n c e r _,string,
21,135,29767,WilliamLi_2010_840.49_846.74,6.25,840.49,846.74,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,and here are some common drugs that have been associated with reducing the risk of cancer in people,string,,a n d _ h e r e _ a r e _ s o m e _ c o m m o n _ d r u g s _ t h a t _ h a v e _ b e e n _ a s s o c i a t e d _ w i t h _ r e d u c i n g _ t h e _ r i s k _ o f _ c a n c e r _ i n _ p e o p l e,string,
22,82,29714,WilliamLi_2010_524.13_529.73,5.6,524.13,529.73,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,so we created an antiangiogenic paste  we had it painted on top of the cancer,string,,s o _ w e _ c r e a t e d _ a n _ a n t i a n g i o g e n i c _ p a s t e _ _ w e _ h a d _ i t _ p a i n t e d _ o n _ t o p _ o f _ t h e _ c a n c e r,string,
23,55,29687,WilliamLi_2010_347.12_354.97,7.85,347.12,354.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,cancer cells mutate and they gain the ability to release lots of those angiogenic factors natural fertilizer that tip the balance in favor of blood,string,,c a n c e r _ c e l l s _ m u t a t e _ a n d _ t h e y _ g a i n _ t h e _ a b i l i t y _ t o _ r e l e a s e _ l o t s _ o f _ t h o s e _ a n g i o g e n i c _ f a c t o r s _ n a t u r a l _ f e r t i l i z e r _ t h a t _ t i p _ t h e _ b a l a n c e _ i n _ f a v o r _ o f _ b l o o d,string,
27,165,29797,WilliamLi_2010_1026_1036.15,10.15,1026.0,1036.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,, and the bottom curve is the weight of a normal mouse if you take the obese mouse and give it an angiogenesis inhibitor  it loses weight  stop the treatment gains the weight back  restart the treatment loses ,string,,_ a n d _ t h e _ b o t t o m _ c u r v e _ i s _ t h e _ w e i g h t _ o f _ a _ n o r m a l _ m o u s e _ i f _ y o u _ t a k e _ t h e _ o b e s e _ m o u s e _ a n d _ g i v e _ i t _ a n _ a n g i o g e n e s i s _ i n h i b i t o r _ _ i t _ l o s e s _ w e i g h t _ _ s t o p _ t h e _ t r e a t m e n t _ g a i n s _ t h e _ w e i g h t _ b a c k _ _ r e s t a r t _ t h e _ t r e a t m e n t _ l o s e s _,string,
30,116,29748,WilliamLi_2010_718.67_729.64,10.97,718.67,729.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,and our search for this has taken us to the market  the farm and to the spice cabinet because what we 've discovered is that mother nature has laced a large number of foods and beverages and herbs,string,,a n d _ o u r _ s e a r c h _ f o r _ t h i s _ h a s _ t a k e n _ u s _ t o _ t h e _ m a r k e t _ _ t h e _ f a r m _ a n d _ t o _ t h e _ s p i c e _ c a b i n e t _ b e c a u s e _ w h a t _ w e _ ' v e _ d i s c o v e r e d _ i s _ t h a t _ m o t h e r _ n a t u r e _ h a s _ l a c e d _ a _ l a r g e _ n u m b e r _ o f _ f o o d s _ a n d _ b e v e r a g e s _ a n d _ h e r b s,string,
31,53,29685,WilliamLi_2010_336.55_340.95,4.4,336.55,340.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,but once angiogenesis occurs cancers can grow exponentially ,string,,b u t _ o n c e _ a n g i o g e n e s i s _ o c c u r s _ c a n c e r s _ c a n _ g r o w _ e x p o n e n t i a l l y _,string,
33,114,29746,WilliamLi_2010_711.2_715.5,4.3,711.2,715.5,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,in other words can we eat to starve cancer,string,,i n _ o t h e r _ w o r d s _ c a n _ w e _ e a t _ t o _ s t a r v e _ c a n c e r,string,
34,31,29663,WilliamLi_2010_218.94_221.29,2.35,218.94,221.29,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WilliamLi_2010.sph,sph,,WilliamLi_2010,string,,and this realization is allowing us to ,string,,a n d _ t h i s _ r e a l i z a t i o n _ i s _ a l l o w i n g _ u s _ t o _,string,
