,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,153,244868,SusanBlackmore_2008_963.81_970.15,6.34,963.81,970.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,and it 's very expensive to produce the genes are forced into producing all this myelin all the fat to myelinate the brain,string,,a n d _ i t _ ' s _ v e r y _ e x p e n s i v e _ t o _ p r o d u c e _ t h e _ g e n e s _ a r e _ f o r c e d _ i n t o _ p r o d u c i n g _ a l l _ t h i s _ m y e l i n _ a l l _ t h e _ f a t _ t o _ m y e l i n a t e _ t h e _ b r a i n,string,
1,46,244761,SusanBlackmore_2008_333.98_338.83,4.85,333.98,338.83,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,is design process going on he wanted a name for the new replicator,string,,i s _ d e s i g n _ p r o c e s s _ g o i n g _ o n _ h e _ w a n t e d _ a _ n a m e _ f o r _ t h e _ n e w _ r e p l i c a t o r,string,
6,37,244752,SusanBlackmore_2008_284.73_288.35,3.62,284.73,288.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,not meaning it kind of sits around inside cells going i want to get copied,string,,n o t _ m e a n i n g _ i t _ k i n d _ o f _ s i t s _ a r o u n d _ i n s i d e _ c e l l s _ g o i n g _ i _ w a n t _ t o _ g e t _ c o p i e d,string,
18,136,244851,SusanBlackmore_2008_860.44_865.26,4.82,860.44,865.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,that we don 't think intelligence we think replicators,string,,t h a t _ w e _ d o n _ ' t _ t h i n k _ i n t e l l i g e n c e _ w e _ t h i n k _ r e p l i c a t o r s,string,
22,154,244869,SusanBlackmore_2008_970.15_975.02,4.87,970.15,975.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,do you know sitting here your brain is using about twenty percent of your body,string,,d o _ y o u _ k n o w _ s i t t i n g _ h e r e _ y o u r _ b r a i n _ i s _ u s i n g _ a b o u t _ t w e n t y _ p e r c e n t _ o f _ y o u r _ b o d y,string,
23,38,244753,SusanBlackmore_2008_288.35_299.38,11.03,288.35,299.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,but that it will get copied if it can regardless of the consequences it doesn 't care about the consequences because it can 't because it 's just information being copied ,string,,b u t _ t h a t _ i t _ w i l l _ g e t _ c o p i e d _ i f _ i t _ c a n _ r e g a r d l e s s _ o f _ t h e _ c o n s e q u e n c e s _ i t _ d o e s n _ ' t _ c a r e _ a b o u t _ t h e _ c o n s e q u e n c e s _ b e c a u s e _ i t _ c a n _ ' t _ b e c a u s e _ i t _ ' s _ j u s t _ i n f o r m a t i o n _ b e i n g _ c o p i e d _,string,
24,110,244825,SusanBlackmore_2008_714.64_722.13,7.49,714.64,722.13,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,a gene machine and turned it into a meme machine  but that 's not all we have a new kind of memes now ,string,,a _ g e n e _ m a c h i n e _ a n d _ t u r n e d _ i t _ i n t o _ a _ m e m e _ m a c h i n e _ _ b u t _ t h a t _ ' s _ n o t _ a l l _ w e _ h a v e _ a _ n e w _ k i n d _ o f _ m e m e s _ n o w _,string,
28,119,244834,SusanBlackmore_2008_761.29_771.8,10.51,761.29,771.8,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,but in order to get true temes and true teme machines you need to get the variation the selection and the copying all done outside of humans  and we 're getting there we 're at this extraordinary ,string,,b u t _ i n _ o r d e r _ t o _ g e t _ t r u e _ t e m e s _ a n d _ t r u e _ t e m e _ m a c h i n e s _ y o u _ n e e d _ t o _ g e t _ t h e _ v a r i a t i o n _ t h e _ s e l e c t i o n _ a n d _ t h e _ c o p y i n g _ a l l _ d o n e _ o u t s i d e _ o f _ h u m a n s _ _ a n d _ w e _ ' r e _ g e t t i n g _ t h e r e _ w e _ ' r e _ a t _ t h i s _ e x t r a o r d i n a r y _,string,
29,111,244826,SusanBlackmore_2008_722.18_729.91,7.73,722.18,729.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,i 've been wondering for a long time since i 've been thinking about memes a lot is there a difference between the memes that we copy the words we speak to each other the,string,,i _ ' v e _ b e e n _ w o n d e r i n g _ f o r _ a _ l o n g _ t i m e _ s i n c e _ i _ ' v e _ b e e n _ t h i n k i n g _ a b o u t _ m e m e s _ a _ l o t _ i s _ t h e r e _ a _ d i f f e r e n c e _ b e t w e e n _ t h e _ m e m e s _ t h a t _ w e _ c o p y _ t h e _ w o r d s _ w e _ s p e a k _ t o _ e a c h _ o t h e r _ t h e,string,
37,108,244823,SusanBlackmore_2008_708.68_713.31,4.63,708.68,713.31,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SusanBlackmore_2008.sph,sph,,SusanBlackmore_2008,string,,we alone are gene machines and meme machines as well ,string,,w e _ a l o n e _ a r e _ g e n e _ m a c h i n e s _ a n d _ m e m e _ m a c h i n e s _ a s _ w e l l _,string,
