,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,120,228236,JohnWilbanks_2012G_736.26_743.77,7.51,736.26,743.77,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,you can actually go through an online informed consent process because the donation to the commons must be voluntary and it must be informed,string,,y o u _ c a n _ a c t u a l l y _ g o _ t h r o u g h _ a n _ o n l i n e _ i n f o r m e d _ c o n s e n t _ p r o c e s s _ b e c a u s e _ t h e _ d o n a t i o n _ t o _ t h e _ c o m m o n s _ m u s t _ b e _ v o l u n t a r y _ a n d _ i t _ m u s t _ b e _ i n f o r m e d,string,
2,3,228119,JohnWilbanks_2012G_29.93_37.92,7.99,29.93,37.92,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,, treat  and we 've gotten sick as long as we 've been people  and so we 've always looked for reasons to explain why we get sick ,string,,_ t r e a t _ _ a n d _ w e _ ' v e _ g o t t e n _ s i c k _ a s _ l o n g _ a s _ w e _ ' v e _ b e e n _ p e o p l e _ _ a n d _ s o _ w e _ ' v e _ a l w a y s _ l o o k e d _ f o r _ r e a s o n s _ t o _ e x p l a i n _ w h y _ w e _ g e t _ s i c k _,string,
6,12,228128,JohnWilbanks_2012G_82.72_88.76,6.04,82.72,88.76,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,right you get some beautiful results even when we didn 't have very good technologies this is a guy named carlos finlay ,string,,r i g h t _ y o u _ g e t _ s o m e _ b e a u t i f u l _ r e s u l t s _ e v e n _ w h e n _ w e _ d i d n _ ' t _ h a v e _ v e r y _ g o o d _ t e c h n o l o g i e s _ t h i s _ i s _ a _ g u y _ n a m e d _ c a r l o s _ f i n l a y _,string,
7,132,228248,JohnWilbanks_2012G_804.9_811.42,6.52,804.9,811.42,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,, doesn 't mean weakness those are strengths in the system and open doesn 't mean that there 's no money,string,,_ d o e s n _ ' t _ m e a n _ w e a k n e s s _ t h o s e _ a r e _ s t r e n g t h s _ i n _ t h e _ s y s t e m _ a n d _ o p e n _ d o e s n _ ' t _ m e a n _ t h a t _ t h e r e _ ' s _ n o _ m o n e y,string,
8,66,228182,JohnWilbanks_2012G_392.77_399.51,6.74,392.77,399.51,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,and when i tell cancer survivors that this tool we created to protect them is actually preventing their data from being used,string,,a n d _ w h e n _ i _ t e l l _ c a n c e r _ s u r v i v o r s _ t h a t _ t h i s _ t o o l _ w e _ c r e a t e d _ t o _ p r o t e c t _ t h e m _ i s _ a c t u a l l y _ p r e v e n t i n g _ t h e i r _ d a t a _ f r o m _ b e i n g _ u s e d,string,
9,142,228258,JohnWilbanks_2012G_876.62_878.35,1.73,876.62,878.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,and health care is broken,string,,a n d _ h e a l t h _ c a r e _ i s _ b r o k e n,string,
10,21,228137,JohnWilbanks_2012G_127.83_131.44,3.61,127.83,131.44,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,but it wasn 't until we tested it in people that we actually knew ,string,,b u t _ i t _ w a s n _ ' t _ u n t i l _ w e _ t e s t e d _ i t _ i n _ p e o p l e _ t h a t _ w e _ a c t u a l l y _ k n e w _,string,
11,88,228204,JohnWilbanks_2012G_532.21_545.75,13.54,532.21,545.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,please give me back my data so this is my most recent bloodwork as you can see i have high cholesterol  i have particularly high bad cholesterol  and i have some bad liver numbers but those are because we had a dinner party with a lot of good wine the night before we ran the test,string,,p l e a s e _ g i v e _ m e _ b a c k _ m y _ d a t a _ s o _ t h i s _ i s _ m y _ m o s t _ r e c e n t _ b l o o d w o r k _ a s _ y o u _ c a n _ s e e _ i _ h a v e _ h i g h _ c h o l e s t e r o l _ _ i _ h a v e _ p a r t i c u l a r l y _ h i g h _ b a d _ c h o l e s t e r o l _ _ a n d _ i _ h a v e _ s o m e _ b a d _ l i v e r _ n u m b e r s _ b u t _ t h o s e _ a r e _ b e c a u s e _ w e _ h a d _ a _ d i n n e r _ p a r t y _ w i t h _ a _ l o t _ o f _ g o o d _ w i n e _ t h e _ n i g h t _ b e f o r e _ w e _ r a n _ t h e _ t e s t,string,
12,18,228134,JohnWilbanks_2012G_107.02_121.56,14.54,107.02,121.56,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,,so he got volunteers to go move to cuba and live in tents and be voluntarily infected with yellow fever  so some of the people in some of the tents had dirty clothes and some of the people were in tents that were full of mosquitos that had been exposed to yellow fever ,string,,s o _ h e _ g o t _ v o l u n t e e r s _ t o _ g o _ m o v e _ t o _ c u b a _ a n d _ l i v e _ i n _ t e n t s _ a n d _ b e _ v o l u n t a r i l y _ i n f e c t e d _ w i t h _ y e l l o w _ f e v e r _ _ s o _ s o m e _ o f _ t h e _ p e o p l e _ i n _ s o m e _ o f _ t h e _ t e n t s _ h a d _ d i r t y _ c l o t h e s _ a n d _ s o m e _ o f _ t h e _ p e o p l e _ w e r e _ i n _ t e n t s _ t h a t _ w e r e _ f u l l _ o f _ m o s q u i t o s _ t h a t _ h a d _ b e e n _ e x p o s e d _ t o _ y e l l o w _ f e v e r _,string,
14,110,228226,JohnWilbanks_2012G_675.13_677.63,2.5,675.13,677.63,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JohnWilbanks_2012G.sph,sph,,JohnWilbanks_2012G,string,, is like a giant set of power tools,string,,_ i s _ l i k e _ a _ g i a n t _ s e t _ o f _ p o w e r _ t o o l s,string,
