,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
3,151,20710,AbeDavis_2015_1043.73_1045.45,1.72,1043.73,1045.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,and what i 've shown you ,string,,a n d _ w h a t _ i _ ' v e _ s h o w n _ y o u _,string,
5,25,20584,AbeDavis_2015_150.04_158.24,8.2,150.04,158.24,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,, that we can use software to visualize tiny motions like this and you can almost think of it as a way to extend our sense of touch ,string,,_ t h a t _ w e _ c a n _ u s e _ s o f t w a r e _ t o _ v i s u a l i z e _ t i n y _ m o t i o n s _ l i k e _ t h i s _ a n d _ y o u _ c a n _ a l m o s t _ t h i n k _ o f _ i t _ a s _ a _ w a y _ t o _ e x t e n d _ o u r _ s e n s e _ o f _ t o u c h _,string,
6,86,20645,AbeDavis_2015_644.08_650.81,6.73,644.08,650.81,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,slight artifacts that get coded into each frame of a video  and so what we found,string,,s l i g h t _ a r t i f a c t s _ t h a t _ g e t _ c o d e d _ i n t o _ e a c h _ f r a m e _ o f _ a _ v i d e o _ _ a n d _ s o _ w h a t _ w e _ f o u n d,string,
7,84,20643,AbeDavis_2015_629.45_638.11,8.66,629.45,638.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,you see most cameras record images one row at a time  and so if an object moves during,string,,y o u _ s e e _ m o s t _ c a m e r a s _ r e c o r d _ i m a g e s _ o n e _ r o w _ a t _ a _ t i m e _ _ a n d _ s o _ i f _ a n _ o b j e c t _ m o v e s _ d u r i n g,string,
14,49,20608,AbeDavis_2015_338.81_346.68,7.87,338.81,346.68,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,that may not seem like much  but a single frame of video may have hundreds of thousands of pixels in it ,string,,t h a t _ m a y _ n o t _ s e e m _ l i k e _ m u c h _ _ b u t _ a _ s i n g l e _ f r a m e _ o f _ v i d e o _ m a y _ h a v e _ h u n d r e d s _ o f _ t h o u s a n d s _ o f _ p i x e l s _ i n _ i t _,string,
16,81,20640,AbeDavis_2015_610.94_620.66,9.72,610.94,620.66,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,because the experiments i 've shown you so far were done with a camera a high speed camera that can record video about a one hundred times faster than most cell phones ,string,,b e c a u s e _ t h e _ e x p e r i m e n t s _ i _ ' v e _ s h o w n _ y o u _ s o _ f a r _ w e r e _ d o n e _ w i t h _ a _ c a m e r a _ a _ h i g h _ s p e e d _ c a m e r a _ t h a t _ c a n _ r e c o r d _ v i d e o _ a b o u t _ a _ o n e _ h u n d r e d _ t i m e s _ f a s t e r _ t h a n _ m o s t _ c e l l _ p h o n e s _,string,
20,129,20688,AbeDavis_2015_909.67_917.48,7.81,909.67,917.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,, so this is a really powerful way to look at the world  because it lets us predict how objects will respond to new situations ,string,,_ s o _ t h i s _ i s _ a _ r e a l l y _ p o w e r f u l _ w a y _ t o _ l o o k _ a t _ t h e _ w o r l d _ _ b e c a u s e _ i t _ l e t s _ u s _ p r e d i c t _ h o w _ o b j e c t s _ w i l l _ r e s p o n d _ t o _ n e w _ s i t u a t i o n s _,string,
21,3,20562,AbeDavis_2015_31.37_39.45,8.08,31.37,39.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,and over the past few years we 've started to find that cameras can often see this motion even when humans can 't,string,,a n d _ o v e r _ t h e _ p a s t _ f e w _ y e a r s _ w e _ ' v e _ s t a r t e d _ t o _ f i n d _ t h a t _ c a m e r a s _ c a n _ o f t e n _ s e e _ t h i s _ m o t i o n _ e v e n _ w h e n _ h u m a n s _ c a n _ ' t,string,
23,108,20667,AbeDavis_2015_780.13_786.6,6.47,780.13,786.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,shake things and see what happens  and that 's something that video still won 't let us do,string,,s h a k e _ t h i n g s _ a n d _ s e e _ w h a t _ h a p p e n s _ _ a n d _ t h a t _ ' s _ s o m e t h i n g _ t h a t _ v i d e o _ s t i l l _ w o n _ ' t _ l e t _ u s _ d o,string,
25,147,20706,AbeDavis_2015_1015.99_1019.46,3.47,1015.99,1019.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,when it comes to video games and 3d models ,string,,w h e n _ i t _ c o m e s _ t o _ v i d e o _ g a m e s _ a n d _ 3 d _ m o d e l s _,string,
26,117,20676,AbeDavis_2015_824.25_829.97,5.72,824.25,829.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,but we do want to see the object vibrate  so to make that happen we 're just going to bang a little bit on the surface,string,,b u t _ w e _ d o _ w a n t _ t o _ s e e _ t h e _ o b j e c t _ v i b r a t e _ _ s o _ t o _ m a k e _ t h a t _ h a p p e n _ w e _ ' r e _ j u s t _ g o i n g _ t o _ b a n g _ a _ l i t t l e _ b i t _ o n _ t h e _ s u r f a c e,string,
27,0,20559,AbeDavis_2015_13.33_17.12,3.79,13.33,17.12,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,, most of us think of motion as a very visual thing if,string,,_ m o s t _ o f _ u s _ t h i n k _ o f _ m o t i o n _ a s _ a _ v e r y _ v i s u a l _ t h i n g _ i f,string,
29,51,20610,AbeDavis_2015_354.66_362.32,7.66,354.66,362.32,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,, pixel can start to add up to something pretty significant on a personal note we were pretty psyched when we figured this out,string,,_ p i x e l _ c a n _ s t a r t _ t o _ a d d _ u p _ t o _ s o m e t h i n g _ p r e t t y _ s i g n i f i c a n t _ o n _ a _ p e r s o n a l _ n o t e _ w e _ w e r e _ p r e t t y _ p s y c h e d _ w h e n _ w e _ f i g u r e d _ t h i s _ o u t,string,
30,140,20699,AbeDavis_2015_976.12_983.21,7.09,976.12,983.21,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,, and letting him control  say the strength and direction of wind in a shot after it 's been recorded,string,,_ a n d _ l e t t i n g _ h i m _ c o n t r o l _ _ s a y _ t h e _ s t r e n g t h _ a n d _ d i r e c t i o n _ o f _ w i n d _ i n _ a _ s h o t _ a f t e r _ i t _ ' s _ b e e n _ r e c o r d e d,string,
31,60,20619,AbeDavis_2015_407.36_416.67,9.31,407.36,416.67,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AbeDavis_2015.sph,sph,,AbeDavis_2015,string,,and on the bottom left you can kind of see our high speed camera  which is pointed at a bag of chips  and the whole thing is lit by these bright lamps ,string,,a n d _ o n _ t h e _ b o t t o m _ l e f t _ y o u _ c a n _ k i n d _ o f _ s e e _ o u r _ h i g h _ s p e e d _ c a m e r a _ _ w h i c h _ i s _ p o i n t e d _ a t _ a _ b a g _ o f _ c h i p s _ _ a n d _ t h e _ w h o l e _ t h i n g _ i s _ l i t _ b y _ t h e s e _ b r i g h t _ l a m p s _,string,
