,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,67,779,ChadeMengTan_2010Z_403.43_412.99,9.56,403.43,412.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,, according to a very comprehensive study led by jim collins and documented in the book good to great it takes a very special kind of leader,string,,_ a c c o r d i n g _ t o _ a _ v e r y _ c o m p r e h e n s i v e _ s t u d y _ l e d _ b y _ j i m _ c o l l i n s _ a n d _ d o c u m e n t e d _ i n _ t h e _ b o o k _ g o o d _ t o _ g r e a t _ i t _ t a k e s _ a _ v e r y _ s p e c i a l _ k i n d _ o f _ l e a d e r,string,
7,114,826,ChadeMengTan_2010Z_727.97_730,2.03,727.97,730.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,and the process of emotion,string,,a n d _ t h e _ p r o c e s s _ o f _ e m o t i o n,string,
9,72,784,ChadeMengTan_2010Z_431.94_433.81,1.87,431.94,433.81,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,and ambition,string,,a n d _ a m b i t i o n,string,
10,90,802,ChadeMengTan_2010Z_548.29_553.95,5.66,548.29,553.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,is to create a culture of passionate concern for the greater good,string,,i s _ t o _ c r e a t e _ a _ c u l t u r e _ o f _ p a s s i o n a t e _ c o n c e r n _ f o r _ t h e _ g r e a t e r _ g o o d,string,
11,17,729,ChadeMengTan_2010Z_105.23_111.37,6.14,105.23,111.37,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,, is something that creates happiness compassion is fun and,string,,_ i s _ s o m e t h i n g _ t h a t _ c r e a t e s _ h a p p i n e s s _ c o m p a s s i o n _ i s _ f u n _ a n d,string,
12,117,829,ChadeMengTan_2010Z_745.41_750.2,4.79,745.41,750.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,the third step following the second step is to create new mental habits,string,,t h e _ t h i r d _ s t e p _ f o l l o w i n g _ t h e _ s e c o n d _ s t e p _ i s _ t o _ c r e a t e _ n e w _ m e n t a l _ h a b i t s,string,
13,9,721,ChadeMengTan_2010Z_65.08_70.36,5.28,65.08,70.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,meditating on compassion matthieu 's own experience,string,,m e d i t a t i n g _ o n _ c o m p a s s i o n _ m a t t h i e u _ ' s _ o w n _ e x p e r i e n c e,string,
16,130,842,ChadeMengTan_2010Z_810.81_819.46,8.65,810.81,819.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,the dalai lama who said if you want others to be happy  practice compassion if you want to be happy ,string,,t h e _ d a l a i _ l a m a _ w h o _ s a i d _ i f _ y o u _ w a n t _ o t h e r s _ t o _ b e _ h a p p y _ _ p r a c t i c e _ c o m p a s s i o n _ i f _ y o u _ w a n t _ t o _ b e _ h a p p y _,string,
17,52,764,ChadeMengTan_2010Z_309.82_317.67,7.85,309.82,317.67,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,involving more than one thousand schools in china working on issues such as education  poverty health care,string,,i n v o l v i n g _ m o r e _ t h a n _ o n e _ t h o u s a n d _ s c h o o l s _ i n _ c h i n a _ w o r k i n g _ o n _ i s s u e s _ s u c h _ a s _ e d u c a t i o n _ _ p o v e r t y _ h e a l t h _ c a r e,string,
19,105,817,ChadeMengTan_2010Z_632.99_637.99,5.0,632.99,637.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChadeMengTan_2010Z.sph,sph,,ChadeMengTan_2010Z,string,,character we even created a seven week curriculum,string,,c h a r a c t e r _ w e _ e v e n _ c r e a t e d _ a _ s e v e n _ w e e k _ c u r r i c u l u m,string,
