Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
141,201295,MikeRowe_2008P_975_983.78,8.78,975.0,983.78,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,didn 't have to work so hard got home a little earlier could retire a little faster punch out a little sooner it 's all in there over and over again and again,string,,d i d n _ ' t _ h a v e _ t o _ w o r k _ s o _ h a r d _ g o t _ h o m e _ a _ l i t t l e _ e a r l i e r _ c o u l d _ r e t i r e _ a _ l i t t l e _ f a s t e r _ p u n c h _ o u t _ a _ l i t t l e _ s o o n e r _ i t _ ' s _ a l l _ i n _ t h e r e _ o v e r _ a n d _ o v e r _ a g a i n _ a n d _ a g a i n,string,
62,201216,MikeRowe_2008P_427.13_429.28,2.15,427.13,429.28,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,with two testicles on my chin,string,,w i t h _ t w o _ t e s t i c l e s _ o n _ m y _ c h i n,string,
59,201213,MikeRowe_2008P_407.99_416.22,8.23,407.99,416.22,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,and i 'm like what is this jacked up metaphor i don 't like what i 'm thinking right now and i can 't get this thought out of my head and i can 't get that vision,string,,a n d _ i _ ' m _ l i k e _ w h a t _ i s _ t h i s _ j a c k e d _ u p _ m e t a p h o r _ i _ d o n _ ' t _ l i k e _ w h a t _ i _ ' m _ t h i n k i n g _ r i g h t _ n o w _ a n d _ i _ c a n _ ' t _ g e t _ t h i s _ t h o u g h t _ o u t _ o f _ m y _ h e a d _ a n d _ i _ c a n _ ' t _ g e t _ t h a t _ v i s i o n,string,
117,201271,MikeRowe_2008P_820.73_824.99,4.26,820.73,824.99,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,i 'll never forget up in the bering sea i was on a crab boat with the deadliest catch,string,,i _ ' l l _ n e v e r _ f o r g e t _ u p _ i n _ t h e _ b e r i n g _ s e a _ i _ w a s _ o n _ a _ c r a b _ b o a t _ w i t h _ t h e _ d e a d l i e s t _ c a t c h,string,
18,201172,MikeRowe_2008P_131.24_135.71,4.47,131.24,135.71,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,lamb goes on the post  she opens it up alright great albert goes in,string,,l a m b _ g o e s _ o n _ t h e _ p o s t _ _ s h e _ o p e n s _ i t _ u p _ a l r i g h t _ g r e a t _ a l b e r t _ g o e s _ i n,string,
77,201231,MikeRowe_2008P_565.91_571.38,5.47,565.91,571.38,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,'m not a social anthropologist but i have a friend who is and i i talk to him,string,,' m _ n o t _ a _ s o c i a l _ a n t h r o p o l o g i s t _ b u t _ i _ h a v e _ a _ f r i e n d _ w h o _ i s _ a n d _ i _ i _ t a l k _ t o _ h i m,string,
24,201178,MikeRowe_2008P_170.86_174.93,4.07,170.86,174.93,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,butt of the lamb and very quickly the tail was gone and in the bucket that i was,string,,b u t t _ o f _ t h e _ l a m b _ a n d _ v e r y _ q u i c k l y _ t h e _ t a i l _ w a s _ g o n e _ a n d _ i n _ t h e _ b u c k e t _ t h a t _ i _ w a s,string,
28,201182,MikeRowe_2008P_200.49_208.27,7.78,200.49,208.27,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,, but what i hear is a slurping sound and a noise that sounds like velcro being yanked off a sticky wall and i am not even kidding,string,,_ b u t _ w h a t _ i _ h e a r _ i s _ a _ s l u r p i n g _ s o u n d _ a n d _ a _ n o i s e _ t h a t _ s o u n d s _ l i k e _ v e l c r o _ b e i n g _ y a n k e d _ o f f _ a _ s t i c k y _ w a l l _ a n d _ i _ a m _ n o t _ e v e n _ k i d d i n g,string,
16,201170,MikeRowe_2008P_125_128.35,3.35,125.0,128.35,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,, shepherd in question melanie picks up the lamb,string,,_ s h e p h e r d _ i n _ q u e s t i o n _ m e l a n i e _ p i c k s _ u p _ t h e _ l a m b,string,
140,201294,MikeRowe_2008P_966.95_974.96,8.01,966.95,974.96,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MikeRowe_2008P.sph,sph,,MikeRowe_2008P,string,,so many of the commercials that come out there in the way of a message what 's really being said your life would be better if you could work a little less,string,,s o _ m a n y _ o f _ t h e _ c o m m e r c i a l s _ t h a t _ c o m e _ o u t _ t h e r e _ i n _ t h e _ w a y _ o f _ a _ m e s s a g e _ w h a t _ ' s _ r e a l l y _ b e i n g _ s a i d _ y o u r _ l i f e _ w o u l d _ b e _ b e t t e r _ i f _ y o u _ c o u l d _ w o r k _ a _ l i t t l e _ l e s s,string,
