,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,58,264046,WesMoore_2014S_371.19_374.15,2.96,371.19,374.15,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,,by the time i finished that up and i rejoined,string,,b y _ t h e _ t i m e _ i _ f i n i s h e d _ t h a t _ u p _ a n d _ i _ r e j o i n e d,string,
4,118,264106,WesMoore_2014S_750.36_754.97,4.61,750.36,754.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,,people like tammy duckworth who was a helicopter pilot and with,string,,p e o p l e _ l i k e _ t a m m y _ d u c k w o r t h _ w h o _ w a s _ a _ h e l i c o p t e r _ p i l o t _ a n d _ w i t h,string,
5,2,263990,WesMoore_2014S_25.73_27.6,1.87,25.73,27.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,, i joined the army because,string,,_ i _ j o i n e d _ t h e _ a r m y _ b e c a u s e,string,
6,57,264045,WesMoore_2014S_368.13_370.33,2.2,368.13,370.33,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,,that was the new reality ,string,,t h a t _ w a s _ t h e _ n e w _ r e a l i t y _,string,
7,104,264092,WesMoore_2014S_679.96_682.79,2.83,679.96,682.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,, me it means acknowledging our stories,string,,_ m e _ i t _ m e a n s _ a c k n o w l e d g i n g _ o u r _ s t o r i e s,string,
8,108,264096,WesMoore_2014S_697.39_700.02,2.63,697.39,700.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,,thank you for your service means acknowledging the fact,string,,t h a n k _ y o u _ f o r _ y o u r _ s e r v i c e _ m e a n s _ a c k n o w l e d g i n g _ t h e _ f a c t,string,
10,73,264061,WesMoore_2014S_475.49_484.2,8.71,475.49,484.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,, thank you for your service but i had no idea what the context was or what that even what it even meant to the people who heard it,string,,_ t h a n k _ y o u _ f o r _ y o u r _ s e r v i c e _ b u t _ i _ h a d _ n o _ i d e a _ w h a t _ t h e _ c o n t e x t _ w a s _ o r _ w h a t _ t h a t _ e v e n _ w h a t _ i t _ e v e n _ m e a n t _ t o _ t h e _ p e o p l e _ w h o _ h e a r d _ i t,string,
11,90,264078,WesMoore_2014S_566.84_574.78,7.94,566.84,574.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,,and now when you come back it 's not that easy to fall back into a sense of normality  because the whole normal has,string,,a n d _ n o w _ w h e n _ y o u _ c o m e _ b a c k _ i t _ ' s _ n o t _ t h a t _ e a s y _ t o _ f a l l _ b a c k _ i n t o _ a _ s e n s e _ o f _ n o r m a l i t y _ _ b e c a u s e _ t h e _ w h o l e _ n o r m a l _ h a s,string,
14,14,264002,WesMoore_2014S_96.85_101.7,4.85,96.85,101.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,,to send you to military school and i looked at her and i said mommy  i can see you 're upset,string,,t o _ s e n d _ y o u _ t o _ m i l i t a r y _ s c h o o l _ a n d _ i _ l o o k e d _ a t _ h e r _ a n d _ i _ s a i d _ m o m m y _ _ i _ c a n _ s e e _ y o u _ ' r e _ u p s e t,string,
18,82,264070,WesMoore_2014S_529.96_531.29,1.33,529.96,531.29,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/WesMoore_2014S.sph,sph,,WesMoore_2014S,string,, forgive us,string,,_ f o r g i v e _ u s,string,
