,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,98,207284,KavitaRamdas_2009I_613.18_626.45,13.27,613.18,626.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,their concerts draw from their own communities yes but also from an older generation a generation that might be suspicious of homosexuality  but is nostalgic for its own music and the past it represents,string,,t h e i r _ c o n c e r t s _ d r a w _ f r o m _ t h e i r _ o w n _ c o m m u n i t i e s _ y e s _ b u t _ a l s o _ f r o m _ a n _ o l d e r _ g e n e r a t i o n _ a _ g e n e r a t i o n _ t h a t _ m i g h t _ b e _ s u s p i c i o u s _ o f _ h o m o s e x u a l i t y _ _ b u t _ i s _ n o s t a l g i c _ f o r _ i t s _ o w n _ m u s i c _ a n d _ t h e _ p a s t _ i t _ r e p r e s e n t s,string,
4,152,207338,KavitaRamdas_2009I_986.56_990.11,3.55,986.56,990.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,and perhaps this is the ultimate gift of feminism,string,,a n d _ p e r h a p s _ t h i s _ i s _ t h e _ u l t i m a t e _ g i f t _ o f _ f e m i n i s m,string,
11,129,207315,KavitaRamdas_2009I_825.91_832.58,6.67,825.91,832.58,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, he looks embarrassed he backs away  and the next thing you know  the police have disappeared,string,,_ h e _ l o o k s _ e m b a r r a s s e d _ h e _ b a c k s _ a w a y _ _ a n d _ t h e _ n e x t _ t h i n g _ y o u _ k n o w _ _ t h e _ p o l i c e _ h a v e _ d i s a p p e a r e d,string,
12,79,207265,KavitaRamdas_2009I_504.6_511.66,7.06,504.6,511.66,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, lesbian a dyke  a homosexual in most parts of the world including right here in our country india,string,,_ l e s b i a n _ a _ d y k e _ _ a _ h o m o s e x u a l _ i n _ m o s t _ p a r t s _ o f _ t h e _ w o r l d _ i n c l u d i n g _ r i g h t _ h e r e _ i n _ o u r _ c o u n t r y _ i n d i a,string,
13,61,207247,KavitaRamdas_2009I_392.62_395.33,2.71,392.62,395.33,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,she starts every lecture with a prayer ,string,,s h e _ s t a r t s _ e v e r y _ l e c t u r e _ w i t h _ a _ p r a y e r _,string,
18,154,207340,KavitaRamdas_2009I_1000_1006.41,6.41,1000.0,1006.41,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,close to home on the streets yes but also in negotiations at the kitchen table,string,,c l o s e _ t o _ h o m e _ o n _ t h e _ s t r e e t s _ y e s _ b u t _ a l s o _ i n _ n e g o t i a t i o n s _ a t _ t h e _ k i t c h e n _ t a b l e,string,
19,8,207194,KavitaRamdas_2009I_52.08_54.01,1.93,52.08,54.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,first world and third world,string,,f i r s t _ w o r l d _ a n d _ t h i r d _ w o r l d,string,
20,157,207343,KavitaRamdas_2009I_1022.23_1029.84,7.61,1022.23,1029.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,women like sakena and leah and leymah but also women like sonia gandhi here in india and michelle bachelet in chile,string,,w o m e n _ l i k e _ s a k e n a _ a n d _ l e a h _ a n d _ l e y m a h _ b u t _ a l s o _ w o m e n _ l i k e _ s o n i a _ g a n d h i _ h e r e _ i n _ i n d i a _ a n d _ m i c h e l l e _ b a c h e l e t _ i n _ c h i l e,string,
21,56,207242,KavitaRamdas_2009I_361.56_367.49,5.93,361.56,367.49,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,she said the first thing anyone who is a muslim knows is that the koran,string,,s h e _ s a i d _ t h e _ f i r s t _ t h i n g _ a n y o n e _ w h o _ i s _ a _ m u s l i m _ k n o w s _ i s _ t h a t _ t h e _ k o r a n,string,
22,163,207349,KavitaRamdas_2009I_1066.87_1069.73,2.86,1066.87,1069.73,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,it is in these little stories,string,,i t _ i s _ i n _ t h e s e _ l i t t l e _ s t o r i e s,string,
23,14,207200,KavitaRamdas_2009I_91.26_93.14,1.88,91.26,93.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,or resistance,string,,o r _ r e s i s t a n c e,string,
26,143,207329,KavitaRamdas_2009I_929.84_938.62,8.78,929.84,938.62,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, top is still controlled by men so to paraphrase marx women make change  but not in circumstances of their own choosing ,string,,_ t o p _ i s _ s t i l l _ c o n t r o l l e d _ b y _ m e n _ s o _ t o _ p a r a p h r a s e _ m a r x _ w o m e n _ m a k e _ c h a n g e _ _ b u t _ n o t _ i n _ c i r c u m s t a n c e s _ o f _ t h e i r _ o w n _ c h o o s i n g _,string,
28,160,207346,KavitaRamdas_2009I_1035.43_1043.59,8.16,1035.43,1043.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,the very notion of western models of development they are saying we don 't have to be like you,string,,t h e _ v e r y _ n o t i o n _ o f _ w e s t e r n _ m o d e l s _ o f _ d e v e l o p m e n t _ t h e y _ a r e _ s a y i n g _ w e _ d o n _ ' t _ h a v e _ t o _ b e _ l i k e _ y o u,string,
29,135,207321,KavitaRamdas_2009I_879.96_882.07,2.11,879.96,882.07,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, that 's soccer for you americans,string,,_ t h a t _ ' s _ s o c c e r _ f o r _ y o u _ a m e r i c a n s,string,
30,35,207221,KavitaRamdas_2009I_222_229.97,7.97,222.0,229.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,they wiped her bindi off her forehead they broke her bangles her daughter rani a few years,string,,t h e y _ w i p e d _ h e r _ b i n d i _ o f f _ h e r _ f o r e h e a d _ t h e y _ b r o k e _ h e r _ b a n g l e s _ h e r _ d a u g h t e r _ r a n i _ a _ f e w _ y e a r s,string,
31,122,207308,KavitaRamdas_2009I_785.27_790.78,5.51,785.27,790.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,the peace talks dragged on and on and on leymah and her sisters had had enough,string,,t h e _ p e a c e _ t a l k s _ d r a g g e d _ o n _ a n d _ o n _ a n d _ o n _ l e y m a h _ a n d _ h e r _ s i s t e r s _ h a d _ h a d _ e n o u g h,string,
33,16,207202,KavitaRamdas_2009I_103.83_104.85,1.02,103.83,104.85,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,what allows,string,,w h a t _ a l l o w s,string,
35,67,207253,KavitaRamdas_2009I_425.2_429.01,3.81,425.2,429.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,in these terrible conditions need their faith to survive,string,,i n _ t h e s e _ t e r r i b l e _ c o n d i t i o n s _ n e e d _ t h e i r _ f a i t h _ t o _ s u r v i v e,string,
37,7,207193,KavitaRamdas_2009I_48.78_52.27,3.49,48.78,52.27,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,like the ones between modernity and tradition,string,,l i k e _ t h e _ o n e s _ b e t w e e n _ m o d e r n i t y _ a n d _ t r a d i t i o n,string,
40,94,207280,KavitaRamdas_2009I_593.42_597.1,3.68,593.42,597.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,their repertoire includes the croatian national anthem,string,,t h e i r _ r e p e r t o i r e _ i n c l u d e s _ t h e _ c r o a t i a n _ n a t i o n a l _ a n t h e m,string,
43,6,207192,KavitaRamdas_2009I_37.67_48.78,11.11,37.67,48.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,they 're saving us by redefining and re imagining a future that defies and blurs accepted polarities polarities we 've taken for granted for a long time,string,,t h e y _ ' r e _ s a v i n g _ u s _ b y _ r e d e f i n i n g _ a n d _ r e _ i m a g i n i n g _ a _ f u t u r e _ t h a t _ d e f i e s _ a n d _ b l u r s _ a c c e p t e d _ p o l a r i t i e s _ p o l a r i t i e s _ w e _ ' v e _ t a k e n _ f o r _ g r a n t e d _ f o r _ a _ l o n g _ t i m e,string,
44,46,207232,KavitaRamdas_2009I_290.26_292.27,2.01,290.26,292.27,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,on the streets chanting ,string,,o n _ t h e _ s t r e e t s _ c h a n t i n g _,string,
46,69,207255,KavitaRamdas_2009I_436.44_443.2,6.76,436.44,443.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,because women could not go to the mosque and after he would leave women and girls would stay behind,string,,b e c a u s e _ w o m e n _ c o u l d _ n o t _ g o _ t o _ t h e _ m o s q u e _ a n d _ a f t e r _ h e _ w o u l d _ l e a v e _ w o m e n _ a n d _ g i r l s _ w o u l d _ s t a y _ b e h i n d,string,
48,49,207235,KavitaRamdas_2009I_312.07_322.61,10.54,312.07,322.61,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,soon after i returned from beijing i leapt at the chance to work for this wonderful organization  founded by women to support women 's rights organizations around the globe ,string,,s o o n _ a f t e r _ i _ r e t u r n e d _ f r o m _ b e i j i n g _ i _ l e a p t _ a t _ t h e _ c h a n c e _ t o _ w o r k _ f o r _ t h i s _ w o n d e r f u l _ o r g a n i z a t i o n _ _ f o u n d e d _ b y _ w o m e n _ t o _ s u p p o r t _ w o m e n _ ' s _ r i g h t s _ o r g a n i z a t i o n s _ a r o u n d _ t h e _ g l o b e _,string,
53,126,207312,KavitaRamdas_2009I_810.48_814.12,3.64,810.48,814.12,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,as the senior officer approaches with a baton,string,,a s _ t h e _ s e n i o r _ o f f i c e r _ a p p r o a c h e s _ w i t h _ a _ b a t o n,string,
55,147,207333,KavitaRamdas_2009I_954.75_962.26,7.51,954.75,962.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, lesbian group in croatia allies like the policeman who honored a taboo and backed away  allies like my father,string,,_ l e s b i a n _ g r o u p _ i n _ c r o a t i a _ a l l i e s _ l i k e _ t h e _ p o l i c e m a n _ w h o _ h o n o r e d _ a _ t a b o o _ a n d _ b a c k e d _ a w a y _ _ a l l i e s _ l i k e _ m y _ f a t h e r,string,
57,36,207222,KavitaRamdas_2009I_229.93_238.76,8.83,229.93,238.76,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, older than me sat in her lap bewildered not knowing what had happened to the confident woman she once knew as her mother,string,,_ o l d e r _ t h a n _ m e _ s a t _ i n _ h e r _ l a p _ b e w i l d e r e d _ n o t _ k n o w i n g _ w h a t _ h a d _ h a p p e n e d _ t o _ t h e _ c o n f i d e n t _ w o m a n _ s h e _ o n c e _ k n e w _ a s _ h e r _ m o t h e r,string,
65,90,207276,KavitaRamdas_2009I_570.69_574.84,4.15,570.69,574.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,especially traditional songs from other parts of the former yugoslav republic,string,,e s p e c i a l l y _ t r a d i t i o n a l _ s o n g s _ f r o m _ o t h e r _ p a r t s _ o f _ t h e _ f o r m e r _ y u g o s l a v _ r e p u b l i c,string,
67,10,207196,KavitaRamdas_2009I_64.34_67.06,2.72,64.34,67.06,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,that is making my heart sing,string,,t h a t _ i s _ m a k i n g _ m y _ h e a r t _ s i n g,string,
69,15,207201,KavitaRamdas_2009I_93.16_104.04,10.88,93.16,104.04,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,when so many women and girls are beaten raped  maimed on a daily basis in the name of all kinds of causes honor religion nationality,string,,w h e n _ s o _ m a n y _ w o m e n _ a n d _ g i r l s _ a r e _ b e a t e n _ r a p e d _ _ m a i m e d _ o n _ a _ d a i l y _ b a s i s _ i n _ t h e _ n a m e _ o f _ a l l _ k i n d s _ o f _ c a u s e s _ h o n o r _ r e l i g i o n _ n a t i o n a l i t y,string,
70,73,207259,KavitaRamdas_2009I_457.72_463.25,5.53,457.72,463.25,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,at a time when to educate women is a dangerous business in afghanistan ,string,,a t _ a _ t i m e _ w h e n _ t o _ e d u c a t e _ w o m e n _ i s _ a _ d a n g e r o u s _ b u s i n e s s _ i n _ a f g h a n i s t a n _,string,
72,63,207249,KavitaRamdas_2009I_404.54_406.68,2.14,404.54,406.68,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, immensely pragmatic,string,,_ i m m e n s e l y _ p r a g m a t i c,string,
75,80,207266,KavitaRamdas_2009I_511.66_519.37,7.71,511.66,519.37,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,is to occupy a place of immense discomfort and extreme prejudice in post conflict societies like croatia where a ,string,,i s _ t o _ o c c u p y _ a _ p l a c e _ o f _ i m m e n s e _ d i s c o m f o r t _ a n d _ e x t r e m e _ p r e j u d i c e _ i n _ p o s t _ c o n f l i c t _ s o c i e t i e s _ l i k e _ c r o a t i a _ w h e r e _ a _,string,
78,125,207311,KavitaRamdas_2009I_805.35_810.79,5.44,805.35,810.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,then things get tense  the police are called in to physically remove the women,string,,t h e n _ t h i n g s _ g e t _ t e n s e _ _ t h e _ p o l i c e _ a r e _ c a l l e d _ i n _ t o _ p h y s i c a l l y _ r e m o v e _ t h e _ w o m e n,string,
79,70,207256,KavitaRamdas_2009I_442.8_454.1,11.3,442.8,454.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,we began with a small literacy class to read the koran then a math class then an english class then computer classes in a few weeks everyone in the refugee camp was in,string,,w e _ b e g a n _ w i t h _ a _ s m a l l _ l i t e r a c y _ c l a s s _ t o _ r e a d _ t h e _ k o r a n _ t h e n _ a _ m a t h _ c l a s s _ t h e n _ a n _ e n g l i s h _ c l a s s _ t h e n _ c o m p u t e r _ c l a s s e s _ i n _ a _ f e w _ w e e k s _ e v e r y o n e _ i n _ t h e _ r e f u g e e _ c a m p _ w a s _ i n,string,
80,111,207297,KavitaRamdas_2009I_715.21_720.33,5.12,715.21,720.33,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,ended the bloodshed the next morning at church she asked others how they felt ,string,,e n d e d _ t h e _ b l o o d s h e d _ t h e _ n e x t _ m o r n i n g _ a t _ c h u r c h _ s h e _ a s k e d _ o t h e r s _ h o w _ t h e y _ f e l t _,string,
83,18,207204,KavitaRamdas_2009I_112.85_119.73,6.88,112.85,119.73,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,is it different women who are doing the preserving and the radicalizing or are they one and the same,string,,i s _ i t _ d i f f e r e n t _ w o m e n _ w h o _ a r e _ d o i n g _ t h e _ p r e s e r v i n g _ a n d _ t h e _ r a d i c a l i z i n g _ o r _ a r e _ t h e y _ o n e _ a n d _ t h e _ s a m e,string,
86,103,207289,KavitaRamdas_2009I_651.86_654.97,3.11,651.86,654.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,in their history  and lesbor reminds them that the,string,,i n _ t h e i r _ h i s t o r y _ _ a n d _ l e s b o r _ r e m i n d s _ t h e m _ t h a t _ t h e,string,
87,11,207197,KavitaRamdas_2009I_67.08_74.99,7.91,67.08,74.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,,what intrigues me most is how women are doing this despite a set of paradoxes that are both frustrating,string,,w h a t _ i n t r i g u e s _ m e _ m o s t _ i s _ h o w _ w o m e n _ a r e _ d o i n g _ t h i s _ d e s p i t e _ a _ s e t _ o f _ p a r a d o x e s _ t h a t _ a r e _ b o t h _ f r u s t r a t i n g,string,
93,96,207282,KavitaRamdas_2009I_600.73_602.57,1.84,600.73,602.57,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KavitaRamdas_2009I.sph,sph,,KavitaRamdas_2009I,string,, leah adds with a grin,string,,_ l e a h _ a d d s _ w i t h _ a _ g r i n,string,
