,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
9,143,73522,SheenaIyengar_2010G_891.31_900.38,9.07,891.31,900.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2010G.sph,sph,,SheenaIyengar_2010G,string,,in which case she might still die within a matter of days  if she survived she would remain in a permanent vegetative state,string,,i n _ w h i c h _ c a s e _ s h e _ m i g h t _ s t i l l _ d i e _ w i t h i n _ a _ m a t t e r _ o f _ d a y s _ _ i f _ s h e _ s u r v i v e d _ s h e _ w o u l d _ r e m a i n _ i n _ a _ p e r m a n e n t _ v e g e t a t i v e _ s t a t e,string,
14,128,73507,SheenaIyengar_2010G_805.08_806.38,1.3,805.08,806.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2010G.sph,sph,,SheenaIyengar_2010G,string,, lives,string,,_ l i v e s,string,
18,339,119185,SheenaIyengar_2011S_720.26_722.07,1.81,720.26,722.07,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2011S.sph,sph,,SheenaIyengar_2011S,string,,but you know what,string,,b u t _ y o u _ k n o w _ w h a t,string,
24,284,119130,SheenaIyengar_2011S_365.19_370.93,5.74,365.19,370.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2011S.sph,sph,,SheenaIyengar_2011S,string,, that any of us would recommend for people when you 're considering their future financial well being,string,,_ t h a t _ a n y _ o f _ u s _ w o u l d _ r e c o m m e n d _ f o r _ p e o p l e _ w h e n _ y o u _ ' r e _ c o n s i d e r i n g _ t h e i r _ f u t u r e _ f i n a n c i a l _ w e l l _ b e i n g,string,
29,325,119171,SheenaIyengar_2011S_642.71_654.79,12.08,642.71,654.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2011S.sph,sph,,SheenaIyengar_2011S,string,,and it turns out that making it feel more concrete can actually be a very positive tool to use in getting people to save more so a study that i did with shlomo benartzi and alessandro previtero we,string,,a n d _ i t _ t u r n s _ o u t _ t h a t _ m a k i n g _ i t _ f e e l _ m o r e _ c o n c r e t e _ c a n _ a c t u a l l y _ b e _ a _ v e r y _ p o s i t i v e _ t o o l _ t o _ u s e _ i n _ g e t t i n g _ p e o p l e _ t o _ s a v e _ m o r e _ s o _ a _ s t u d y _ t h a t _ i _ d i d _ w i t h _ s h l o m o _ b e n a r t z i _ a n d _ a l e s s a n d r o _ p r e v i t e r o _ w e,string,
42,304,119150,SheenaIyengar_2011S_513.76_521.62,7.86,513.76,521.62,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2011S.sph,sph,,SheenaIyengar_2011S,string,,they 're given twenty funds  not three hundred or more funds you know often people say i don 't know how to cut ,string,,t h e y _ ' r e _ g i v e n _ t w e n t y _ f u n d s _ _ n o t _ t h r e e _ h u n d r e d _ o r _ m o r e _ f u n d s _ y o u _ k n o w _ o f t e n _ p e o p l e _ s a y _ i _ d o n _ ' t _ k n o w _ h o w _ t o _ c u t _,string,
51,214,73593,SheenaIyengar_2010G_1327.52_1329.97,2.45,1327.52,1329.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2010G.sph,sph,,SheenaIyengar_2010G,string,,and so one time i was in a beauty salon,string,,a n d _ s o _ o n e _ t i m e _ i _ w a s _ i n _ a _ b e a u t y _ s a l o n,string,
53,33,73412,SheenaIyengar_2010G_217.59_222.35,4.76,217.59,222.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2010G.sph,sph,,SheenaIyengar_2010G,string,,in america the primary locus of choice is the individual,string,,i n _ a m e r i c a _ t h e _ p r i m a r y _ l o c u s _ o f _ c h o i c e _ i s _ t h e _ i n d i v i d u a l,string,
54,178,73557,SheenaIyengar_2010G_1100.3_1104.7,4.4,1100.3,1104.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2010G.sph,sph,,SheenaIyengar_2010G,string,,but when you take a close look you start to see the holes,string,,b u t _ w h e n _ y o u _ t a k e _ a _ c l o s e _ l o o k _ y o u _ s t a r t _ t o _ s e e _ t h e _ h o l e s,string,
59,16,73395,SheenaIyengar_2010G_117.14_122.74,5.6,117.14,122.74,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/SheenaIyengar_2010G.sph,sph,,SheenaIyengar_2010G,string,,this was due to a fundamental difference in our ideas about choice ,string,,t h i s _ w a s _ d u e _ t o _ a _ f u n d a m e n t a l _ d i f f e r e n c e _ i n _ o u r _ i d e a s _ a b o u t _ c h o i c e _,string,
