,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,104,257712,JimSimons_2015_757.06_764.94,7.88,757.06,764.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,ca they made a lot of money js i can 't say that that no one came because of the money  i think a lot of them came because of the money but they also came because it would be fun ca,string,,c a _ t h e y _ m a d e _ a _ l o t _ o f _ m o n e y _ j s _ i _ c a n _ ' t _ s a y _ t h a t _ t h a t _ n o _ o n e _ c a m e _ b e c a u s e _ o f _ t h e _ m o n e y _ _ i _ t h i n k _ a _ l o t _ o f _ t h e m _ c a m e _ b e c a u s e _ o f _ t h e _ m o n e y _ b u t _ t h e y _ a l s o _ c a m e _ b e c a u s e _ i t _ w o u l d _ b e _ f u n _ c a,string,
2,31,257639,JimSimons_2015_237.06_241.89,4.83,237.06,241.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,about ten years after the paper came out a guy named ed witten,string,,a b o u t _ t e n _ y e a r s _ a f t e r _ t h e _ p a p e r _ c a m e _ o u t _ a _ g u y _ n a m e d _ e d _ w i t t e n,string,
4,35,257643,JimSimons_2015_277.64_279.7,2.06,277.64,279.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,not knowing any physics,string,,n o t _ k n o w i n g _ a n y _ p h y s i c s,string,
5,69,257677,JimSimons_2015_510.17_516.04,5.87,510.17,516.04,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,these invariants ca ok so that 's at least given us a flavor of that amazing mind in there let,string,,t h e s e _ i n v a r i a n t s _ c a _ o k _ s o _ t h a t _ ' s _ a t _ l e a s t _ g i v e n _ u s _ a _ f l a v o r _ o f _ t h a t _ a m a z i n g _ m i n d _ i n _ t h e r e _ l e t,string,
7,114,257722,JimSimons_2015_829.9_832.01,2.11,829.9,832.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,, the efficient market hypothesis is not correct ca but,string,,_ t h e _ e f f i c i e n t _ m a r k e t _ h y p o t h e s i s _ i s _ n o t _ c o r r e c t _ c a _ b u t,string,
8,70,257678,JimSimons_2015_516.57_520.85,4.28,516.57,520.85,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,'s talk about renaissance because you took that amazing mind and,string,,' s _ t a l k _ a b o u t _ r e n a i s s a n c e _ b e c a u s e _ y o u _ t o o k _ t h a t _ a m a z i n g _ m i n d _ a n d,string,
9,89,257697,JimSimons_2015_656.97_667.6,10.63,656.97,667.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,, you would test a bunch of lengths of trends in time and see whether for example a 10 day trend or a 15 day trend was predictive of what happened next js sure you would,string,,_ y o u _ w o u l d _ t e s t _ a _ b u n c h _ o f _ l e n g t h s _ o f _ t r e n d s _ i n _ t i m e _ a n d _ s e e _ w h e t h e r _ f o r _ e x a m p l e _ a _ 1 0 _ d a y _ t r e n d _ o r _ a _ 1 5 _ d a y _ t r e n d _ w a s _ p r e d i c t i v e _ o f _ w h a t _ h a p p e n e d _ n e x t _ j s _ s u r e _ y o u _ w o u l d,string,
11,132,257740,JimSimons_2015_985.69_987.26,1.57,985.69,987.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,things like that,string,,t h i n g s _ l i k e _ t h a t,string,
13,56,257664,JimSimons_2015_413.55_419.19,5.64,413.55,419.19,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,covered by these rectangles thirty two edges sixteen faces  vertices minus edges comes out ,string,,c o v e r e d _ b y _ t h e s e _ r e c t a n g l e s _ t h i r t y _ t w o _ e d g e s _ s i x t e e n _ f a c e s _ _ v e r t i c e s _ m i n u s _ e d g e s _ c o m e s _ o u t _,string,
14,75,257683,JimSimons_2015_549.61_551.57,1.96,549.61,551.57,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,i did it,string,,i _ d i d _ i t,string,
16,90,257698,JimSimons_2015_667.59_671.51,3.92,667.59,671.51,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JimSimons_2015.sph,sph,,JimSimons_2015,string,,try all those things and see what worked best,string,,t r y _ a l l _ t h o s e _ t h i n g s _ a n d _ s e e _ w h a t _ w o r k e d _ b e s t,string,
