,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,66,119308,KatieBouman_2016X_444.59_450.17,5.58,444.59,450.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,and from it determine the size of its ring although i 'd love to go on about all the details,string,,a n d _ f r o m _ i t _ d e t e r m i n e _ t h e _ s i z e _ o f _ i t s _ r i n g _ a l t h o u g h _ i _ ' d _ l o v e _ t o _ g o _ o n _ a b o u t _ a l l _ t h e _ d e t a i l s,string,
1,6,119248,KatieBouman_2016X_54.9_61.48,6.58,54.9,61.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,, that that may soon change we may be seeing our first picture of a black hole in the next couple years ,string,,_ t h a t _ t h a t _ m a y _ s o o n _ c h a n g e _ w e _ m a y _ b e _ s e e i n g _ o u r _ f i r s t _ p i c t u r e _ o f _ a _ b l a c k _ h o l e _ i n _ t h e _ n e x t _ c o u p l e _ y e a r s _,string,
2,36,119278,KatieBouman_2016X_241.84_248.36,6.52,241.84,248.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,it turns out that by crunching the numbers you can easily calculate that we would need a telescope the size of the entire earth laughter,string,,i t _ t u r n s _ o u t _ t h a t _ b y _ c r u n c h i n g _ t h e _ n u m b e r s _ y o u _ c a n _ e a s i l y _ c a l c u l a t e _ t h a t _ w e _ w o u l d _ n e e d _ a _ t e l e s c o p e _ t h e _ s i z e _ o f _ t h e _ e n t i r e _ e a r t h _ l a u g h t e r,string,
4,95,119337,KatieBouman_2016X_634.57_639.4,4.83,634.57,639.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,but did we just get it because we just fed it little pieces of black hole simulation images ,string,,b u t _ d i d _ w e _ j u s t _ g e t _ i t _ b e c a u s e _ w e _ j u s t _ f e d _ i t _ l i t t l e _ p i e c e s _ o f _ b l a c k _ h o l e _ s i m u l a t i o n _ i m a g e s _,string,
5,106,119348,KatieBouman_2016X_705.11_711.7,6.59,705.11,711.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,, may eventually be created by piecing together pictures we see all the time of people buildings trees  cats and dogs,string,,_ m a y _ e v e n t u a l l y _ b e _ c r e a t e d _ b y _ p i e c i n g _ t o g e t h e r _ p i c t u r e s _ w e _ s e e _ a l l _ t h e _ t i m e _ o f _ p e o p l e _ b u i l d i n g s _ t r e e s _ _ c a t s _ a n d _ d o g s,string,
7,111,119353,KatieBouman_2016X_752.35_756.59,4.24,752.35,756.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,, this is what will make it soon possible to achieve something once thought impossible,string,,_ t h i s _ i s _ w h a t _ w i l l _ m a k e _ i t _ s o o n _ p o s s i b l e _ t o _ a c h i e v e _ s o m e t h i n g _ o n c e _ t h o u g h t _ i m p o s s i b l e,string,
8,55,119297,KatieBouman_2016X_367.02_374.47,7.45,367.02,374.47,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,the imaging algorithms we develop fill in the missing gaps of the disco ball in order to reconstruct the underlying black hole image,string,,t h e _ i m a g i n g _ a l g o r i t h m s _ w e _ d e v e l o p _ f i l l _ i n _ t h e _ m i s s i n g _ g a p s _ o f _ t h e _ d i s c o _ b a l l _ i n _ o r d e r _ t o _ r e c o n s t r u c t _ t h e _ u n d e r l y i n g _ b l a c k _ h o l e _ i m a g e,string,
11,35,119277,KatieBouman_2016X_238.02_242.21,4.19,238.02,242.21,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,orange on the surface of the moon and by extension our black hole well,string,,o r a n g e _ o n _ t h e _ s u r f a c e _ o f _ t h e _ m o o n _ a n d _ b y _ e x t e n s i o n _ o u r _ b l a c k _ h o l e _ w e l l,string,
12,33,119275,KatieBouman_2016X_222.24_229.94,7.7,222.24,229.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,in fact here i show one of the highest resolution images ever taken of the moon from earth it contains roughly thirteen thousand pixels,string,,i n _ f a c t _ h e r e _ i _ s h o w _ o n e _ o f _ t h e _ h i g h e s t _ r e s o l u t i o n _ i m a g e s _ e v e r _ t a k e n _ o f _ t h e _ m o o n _ f r o m _ e a r t h _ i t _ c o n t a i n s _ r o u g h l y _ t h i r t e e n _ t h o u s a n d _ p i x e l s,string,
14,80,119322,KatieBouman_2016X_535.15_540.65,5.5,535.15,540.65,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/KatieBouman_2016X.sph,sph,,KatieBouman_2016X,string,,in other words  we want to leave the option open for there being a giant elephant at the center of our galaxy,string,,i n _ o t h e r _ w o r d s _ _ w e _ w a n t _ t o _ l e a v e _ t h e _ o p t i o n _ o p e n _ f o r _ t h e r e _ b e i n g _ a _ g i a n t _ e l e p h a n t _ a t _ t h e _ c e n t e r _ o f _ o u r _ g a l a x y,string,
