,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,77,171431,ChrisBliss_2011X_506.3_515.62,9.32,506.3,515.62,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,,and the comedy comes along dealing with a lot of the same areas where our defenses are the strongest race  religion politics sexuality,string,,a n d _ t h e _ c o m e d y _ c o m e s _ a l o n g _ d e a l i n g _ w i t h _ a _ l o t _ o f _ t h e _ s a m e _ a r e a s _ w h e r e _ o u r _ d e f e n s e s _ a r e _ t h e _ s t r o n g e s t _ r a c e _ _ r e l i g i o n _ p o l i t i c s _ s e x u a l i t y,string,
3,20,171374,ChrisBliss_2011X_137.4_142.66,5.26,137.4,142.66,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,,and then to communicate it to everyone else so no ego problems it,string,,a n d _ t h e n _ t o _ c o m m u n i c a t e _ i t _ t o _ e v e r y o n e _ e l s e _ s o _ n o _ e g o _ p r o b l e m s _ i t,string,
5,106,171460,ChrisBliss_2011X_726.36_731.28,4.92,726.36,731.28,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,, and he used to be the usa today monday morning guy  i was visiting with joel,string,,_ a n d _ h e _ u s e d _ t o _ b e _ t h e _ u s a _ t o d a y _ m o n d a y _ m o r n i n g _ g u y _ _ i _ w a s _ v i s i t i n g _ w i t h _ j o e l,string,
6,99,171453,ChrisBliss_2011X_679.96_682.91,2.95,679.96,682.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,, exact same punchline on both coasts,string,,_ e x a c t _ s a m e _ p u n c h l i n e _ o n _ b o t h _ c o a s t s,string,
8,96,171450,ChrisBliss_2011X_655.32_666.55,11.23,655.32,666.55,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,,and this isn 't some new phenomenon of our wired world comedy has been crossing country with remarkable speed way before the internet  social media  even cable tv,string,,a n d _ t h i s _ i s n _ ' t _ s o m e _ n e w _ p h e n o m e n o n _ o f _ o u r _ w i r e d _ w o r l d _ c o m e d y _ h a s _ b e e n _ c r o s s i n g _ c o u n t r y _ w i t h _ r e m a r k a b l e _ s p e e d _ w a y _ b e f o r e _ t h e _ i n t e r n e t _ _ s o c i a l _ m e d i a _ _ e v e n _ c a b l e _ t v,string,
10,34,171388,ChrisBliss_2011X_223.38_228.79,5.41,223.38,228.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,,if i had to place it on an arbitrary spectrum i 'd say it falls somewhere between poetry,string,,i f _ i _ h a d _ t o _ p l a c e _ i t _ o n _ a n _ a r b i t r a r y _ s p e c t r u m _ i _ ' d _ s a y _ i t _ f a l l s _ s o m e w h e r e _ b e t w e e n _ p o e t r y,string,
11,49,171403,ChrisBliss_2011X_325_333.87,8.87,325.0,333.87,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,, any political pundit the candidate 's fundamental lack of seriousness cementing an impression that the majority of the american public still holds today,string,,_ a n y _ p o l i t i c a l _ p u n d i t _ t h e _ c a n d i d a t e _ ' s _ f u n d a m e n t a l _ l a c k _ o f _ s e r i o u s n e s s _ c e m e n t i n g _ a n _ i m p r e s s i o n _ t h a t _ t h e _ m a j o r i t y _ o f _ t h e _ a m e r i c a n _ p u b l i c _ s t i l l _ h o l d s _ t o d a y,string,
14,136,171490,ChrisBliss_2011X_930.62_933.9,3.28,930.62,933.9,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,, is a lot of punch for fourteen words,string,,_ i s _ a _ l o t _ o f _ p u n c h _ f o r _ f o u r t e e n _ w o r d s,string,
15,38,171392,ChrisBliss_2011X_250.1_258.9,8.8,250.1,258.9,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,, the base metal of our conventional wisdom and transforms it through ridicule into a different way of seeing and ultimately being in the world ,string,,_ t h e _ b a s e _ m e t a l _ o f _ o u r _ c o n v e n t i o n a l _ w i s d o m _ a n d _ t r a n s f o r m s _ i t _ t h r o u g h _ r i d i c u l e _ i n t o _ a _ d i f f e r e n t _ w a y _ o f _ s e e i n g _ a n d _ u l t i m a t e l y _ b e i n g _ i n _ t h e _ w o r l d _,string,
20,74,171428,ChrisBliss_2011X_484.06_487.99,3.93,484.06,487.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChrisBliss_2011X.sph,sph,,ChrisBliss_2011X,string,,which not coincidentally  releases endorphins in the brain ,string,,w h i c h _ n o t _ c o i n c i d e n t a l l y _ _ r e l e a s e s _ e n d o r p h i n s _ i n _ t h e _ b r a i n _,string,
