,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,20,163119,NateSilver_2009_155.55_165.89,10.34,155.55,165.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009.sph,sph,,NateSilver_2009,string,,we 're looking for people who said yes race was a factor moreover it was an important factor in my decision and people who voted for john mccain as a result of that factor maybe ,string,,w e _ ' r e _ l o o k i n g _ f o r _ p e o p l e _ w h o _ s a i d _ y e s _ r a c e _ w a s _ a _ f a c t o r _ m o r e o v e r _ i t _ w a s _ a n _ i m p o r t a n t _ f a c t o r _ i n _ m y _ d e c i s i o n _ a n d _ p e o p l e _ w h o _ v o t e d _ f o r _ j o h n _ m c c a i n _ a s _ a _ r e s u l t _ o f _ t h a t _ f a c t o r _ m a y b e _,string,
4,109,195948,NateSilver_2009A_318.91_329.97,11.06,318.91,329.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009A.sph,sph,,NateSilver_2009A,string,,we can see in different types of communities that the results are quite different in cites about eighty percent of people have someone whom they consider a neighbor of another race but in rural communities only about,string,,w e _ c a n _ s e e _ i n _ d i f f e r e n t _ t y p e s _ o f _ c o m m u n i t i e s _ t h a t _ t h e _ r e s u l t s _ a r e _ q u i t e _ d i f f e r e n t _ i n _ c i t e s _ a b o u t _ e i g h t y _ p e r c e n t _ o f _ p e o p l e _ h a v e _ s o m e o n e _ w h o m _ t h e y _ c o n s i d e r _ a _ n e i g h b o r _ o f _ a n o t h e r _ r a c e _ b u t _ i n _ r u r a l _ c o m m u n i t i e s _ o n l y _ a b o u t,string,
5,131,195970,NateSilver_2009A_498.64_499.84,1.2,498.64,499.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009A.sph,sph,,NateSilver_2009A,string,,have them go study for a,string,,h a v e _ t h e m _ g o _ s t u d y _ f o r _ a,string,
6,0,163099,NateSilver_2009_20.38_24.93,4.55,20.38,24.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009.sph,sph,,NateSilver_2009,string,, for the first time in the united states a predominantly white group of voters voted for an,string,,_ f o r _ t h e _ f i r s t _ t i m e _ i n _ t h e _ u n i t e d _ s t a t e s _ a _ p r e d o m i n a n t l y _ w h i t e _ g r o u p _ o f _ v o t e r s _ v o t e d _ f o r _ a n,string,
9,18,163117,NateSilver_2009_151.03_154.91,3.88,151.03,154.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009.sph,sph,,NateSilver_2009,string,,in deciding your vote for president today was the race of the candidate a,string,,i n _ d e c i d i n g _ y o u r _ v o t e _ f o r _ p r e s i d e n t _ t o d a y _ w a s _ t h e _ r a c e _ o f _ t h e _ c a n d i d a t e _ a,string,
18,33,163132,NateSilver_2009_269.96_275.34,5.38,269.96,275.34,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009.sph,sph,,NateSilver_2009,string,,the other variable that 's important is the type of neighborhood that you live in,string,,t h e _ o t h e r _ v a r i a b l e _ t h a t _ ' s _ i m p o r t a n t _ i s _ t h e _ t y p e _ o f _ n e i g h b o r h o o d _ t h a t _ y o u _ l i v e _ i n,string,
20,116,195955,NateSilver_2009A_378.63_382.7,4.07,378.63,382.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009A.sph,sph,,NateSilver_2009A,string,,but if you probe a bit deeper and get a bit more personal if you will,string,,b u t _ i f _ y o u _ p r o b e _ a _ b i t _ d e e p e r _ a n d _ g e t _ a _ b i t _ m o r e _ p e r s o n a l _ i f _ y o u _ w i l l,string,
23,123,195962,NateSilver_2009A_438.83_449.11,10.28,438.83,449.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009A.sph,sph,,NateSilver_2009A,string,,facilitate more of the kind of networking the kind of casual interaction than you might have on a daily basis but also not everyone wants to live in a city certainly not a city like new york so we can think more about things like ,string,,f a c i l i t a t e _ m o r e _ o f _ t h e _ k i n d _ o f _ n e t w o r k i n g _ t h e _ k i n d _ o f _ c a s u a l _ i n t e r a c t i o n _ t h a n _ y o u _ m i g h t _ h a v e _ o n _ a _ d a i l y _ b a s i s _ b u t _ a l s o _ n o t _ e v e r y o n e _ w a n t s _ t o _ l i v e _ i n _ a _ c i t y _ c e r t a i n l y _ n o t _ a _ c i t y _ l i k e _ n e w _ y o r k _ s o _ w e _ c a n _ t h i n k _ m o r e _ a b o u t _ t h i n g s _ l i k e _,string,
24,66,163165,NateSilver_2009_572.15_574.72,2.57,572.15,574.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009.sph,sph,,NateSilver_2009,string,, now,string,,_ n o w,string,
27,17,163116,NateSilver_2009_141.13_151.25,10.12,141.13,151.25,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NateSilver_2009.sph,sph,,NateSilver_2009,string,,actually we didn 't ask them but when they conducted exit polls in every state in thirty seven states out of the fifty they asked a question that was pretty direct about race they asked this question,string,,a c t u a l l y _ w e _ d i d n _ ' t _ a s k _ t h e m _ b u t _ w h e n _ t h e y _ c o n d u c t e d _ e x i t _ p o l l s _ i n _ e v e r y _ s t a t e _ i n _ t h i r t y _ s e v e n _ s t a t e s _ o u t _ o f _ t h e _ f i f t y _ t h e y _ a s k e d _ a _ q u e s t i o n _ t h a t _ w a s _ p r e t t y _ d i r e c t _ a b o u t _ r a c e _ t h e y _ a s k e d _ t h i s _ q u e s t i o n,string,
