,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,152,160550,ChipKidd_2015S_183.77_191.91,8.14,183.77,191.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,laughter so let 's look at the yin to the clarity yang  and that is mystery,string,,l a u g h t e r _ s o _ l e t _ ' s _ l o o k _ a t _ t h e _ y i n _ t o _ t h e _ c l a r i t y _ y a n g _ _ a n d _ t h a t _ i s _ m y s t e r y,string,
1,232,160630,ChipKidd_2015S_759.91_765.62,5.71,759.91,765.62,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,so i 'm trying to figure out what is the cover of this book going to be,string,,s o _ i _ ' m _ t r y i n g _ t o _ f i g u r e _ o u t _ w h a t _ i s _ t h e _ c o v e r _ o f _ t h i s _ b o o k _ g o i n g _ t o _ b e,string,
2,34,45624,ChipKidd_2012_289.41_295.18,5.77,289.41,295.18,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,, luckily for me  i live and work in new york city where there are plenty of dinosaurs,string,,_ l u c k i l y _ f o r _ m e _ _ i _ l i v e _ a n d _ w o r k _ i n _ n e w _ y o r k _ c i t y _ w h e r e _ t h e r e _ a r e _ p l e n t y _ o f _ d i n o s a u r s,string,
5,22,45612,ChipKidd_2012_167.17_170.33,3.16,167.17,170.33,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,,of what you are about to get into,string,,o f _ w h a t _ y o u _ a r e _ a b o u t _ t o _ g e t _ i n t o,string,
6,92,45682,ChipKidd_2012_715.52_723.19,7.67,715.52,723.19,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,,and a translator this story was a real puzzle this is what it 's about,string,,a n d _ a _ t r a n s l a t o r _ t h i s _ s t o r y _ w a s _ a _ r e a l _ p u z z l e _ t h i s _ i s _ w h a t _ i t _ ' s _ a b o u t,string,
7,61,45651,ChipKidd_2012_496.61_504.97,8.36,496.61,504.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,,'s a responsibility that i don 't take lightly the book designer 's responsibility is threefold to the reader to the publisher,string,,' s _ a _ r e s p o n s i b i l i t y _ t h a t _ i _ d o n _ ' t _ t a k e _ l i g h t l y _ t h e _ b o o k _ d e s i g n e r _ ' s _ r e s p o n s i b i l i t y _ i s _ t h r e e f o l d _ t o _ t h e _ r e a d e r _ t o _ t h e _ p u b l i s h e r,string,
8,192,160590,ChipKidd_2015S_479.78_486.75,6.97,479.78,486.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,, led me to graffiti  i 'm fascinated by graffiti i think anybody who lives in an urban environment,string,,_ l e d _ m e _ t o _ g r a f f i t i _ _ i _ ' m _ f a s c i n a t e d _ b y _ g r a f f i t i _ i _ t h i n k _ a n y b o d y _ w h o _ l i v e s _ i n _ a n _ u r b a n _ e n v i r o n m e n t,string,
9,42,45632,ChipKidd_2012_355.92_358,2.08,355.92,358.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,, and i just started to,string,,_ a n d _ i _ j u s t _ s t a r t e d _ t o,string,
10,172,160570,ChipKidd_2015S_320.86_325.14,4.28,320.86,325.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,this is a way to use a more familiar kind,string,,t h i s _ i s _ a _ w a y _ t o _ u s e _ a _ m o r e _ f a m i l i a r _ k i n d,string,
11,59,45649,ChipKidd_2012_482.69_488.1,5.41,482.69,488.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,, but if you think about it  from my head to my hands to his leg,string,,_ b u t _ i f _ y o u _ t h i n k _ a b o u t _ i t _ _ f r o m _ m y _ h e a d _ t o _ m y _ h a n d s _ t o _ h i s _ l e g,string,
14,221,160619,ChipKidd_2015S_680.53_687.33,6.8,680.53,687.33,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,make it simpler and so i went back to the drawing board as i often do but,string,,m a k e _ i t _ s i m p l e r _ a n d _ s o _ i _ w e n t _ b a c k _ t o _ t h e _ d r a w i n g _ b o a r d _ a s _ i _ o f t e n _ d o _ b u t,string,
16,149,160547,ChipKidd_2015S_166.24_171.44,5.2,166.24,171.44,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,meters started showing up a couple of years ago on street corners,string,,m e t e r s _ s t a r t e d _ s h o w i n g _ u p _ a _ c o u p l e _ o f _ y e a r s _ a g o _ o n _ s t r e e t _ c o r n e r s,string,
17,209,160607,ChipKidd_2015S_611.46_615.95,4.49,611.46,615.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,his most recent novel was called this  which is a very,string,,h i s _ m o s t _ r e c e n t _ n o v e l _ w a s _ c a l l e d _ t h i s _ _ w h i c h _ i s _ a _ v e r y,string,
18,165,160563,ChipKidd_2015S_279.99_282.31,2.32,279.99,282.31,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,, significance within the story ,string,,_ s i g n i f i c a n c e _ w i t h i n _ t h e _ s t o r y _,string,
19,41,45631,ChipKidd_2012_346.58_351.76,5.18,346.58,351.76,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,,and then i took a rapidograph pen explain it to the youngsters,string,,a n d _ t h e n _ i _ t o o k _ a _ r a p i d o g r a p h _ p e n _ e x p l a i n _ i t _ t o _ t h e _ y o u n g s t e r s,string,
20,68,45658,ChipKidd_2012_567.5_569.88,2.38,567.5,569.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,, and it 's about his time in rehab,string,,_ a n d _ i t _ ' s _ a b o u t _ h i s _ t i m e _ i n _ r e h a b,string,
21,177,160575,ChipKidd_2015S_371.82_379.79,7.97,371.82,379.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,,title that really doesn 't mean anything so i was trying to think where might i see a bit of mysterious,string,,t i t l e _ t h a t _ r e a l l y _ d o e s n _ ' t _ m e a n _ a n y t h i n g _ s o _ i _ w a s _ t r y i n g _ t o _ t h i n k _ w h e r e _ m i g h t _ i _ s e e _ a _ b i t _ o f _ m y s t e r i o u s,string,
23,10,45600,ChipKidd_2012_103.67_104.91,1.24,103.67,104.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2012.sph,sph,,ChipKidd_2012,string,,upon arrival there,string,,u p o n _ a r r i v a l _ t h e r e,string,
24,238,160636,ChipKidd_2015S_789.44_797.22,7.78,789.44,797.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/ChipKidd_2015S.sph,sph,,ChipKidd_2015S,string,, but i also started thinking here 's our introduction right  into the human digestive system,string,,_ b u t _ i _ a l s o _ s t a r t e d _ t h i n k i n g _ h e r e _ ' s _ o u r _ i n t r o d u c t i o n _ r i g h t _ _ i n t o _ t h e _ h u m a n _ d i g e s t i v e _ s y s t e m,string,
