,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,180,141323,AndrewSolomon_2014_35.42_40.26,4.84,35.42,40.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2014.sph,sph,,AndrewSolomon_2014,string,,but over time  i 've come to feel that the truth is irrelevant,string,,b u t _ o v e r _ t i m e _ _ i _ ' v e _ c o m e _ t o _ f e e l _ t h a t _ t h e _ t r u t h _ i s _ i r r e l e v a n t,string,
1,243,141386,AndrewSolomon_2014_429.63_437.48,7.85,429.63,437.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2014.sph,sph,,AndrewSolomon_2014,string,, saying that concessions confer only a little humanity where full humanity is due that crumbs,string,,_ s a y i n g _ t h a t _ c o n c e s s i o n s _ c o n f e r _ o n l y _ a _ l i t t l e _ h u m a n i t y _ w h e r e _ f u l l _ h u m a n i t y _ i s _ d u e _ t h a t _ c r u m b s,string,
2,204,141347,AndrewSolomon_2014_176.27_182.64,6.37,176.27,182.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2014.sph,sph,,AndrewSolomon_2014,string,, after you 've forged meaning  you need to incorporate that meaning into a new identity ,string,,_ a f t e r _ y o u _ ' v e _ f o r g e d _ m e a n i n g _ _ y o u _ n e e d _ t o _ i n c o r p o r a t e _ t h a t _ m e a n i n g _ i n t o _ a _ n e w _ i d e n t i t y _,string,
3,317,141460,AndrewSolomon_2014_915.55_924.96,9.41,915.55,924.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2014.sph,sph,,AndrewSolomon_2014,string,,gay rights are not primarily marriage rights and for the millions who live in unaccepting places with no resources  dignity,string,,g a y _ r i g h t s _ a r e _ n o t _ p r i m a r i l y _ m a r r i a g e _ r i g h t s _ a n d _ f o r _ t h e _ m i l l i o n s _ w h o _ l i v e _ i n _ u n a c c e p t i n g _ p l a c e s _ w i t h _ n o _ r e s o u r c e s _ _ d i g n i t y,string,
4,566,207554,AndrewSolomon_2013X_1410.66_1412.95,2.29,1410.66,1412.95,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2013X.sph,sph,,AndrewSolomon_2013X,string,,at least not in my circles,string,,a t _ l e a s t _ n o t _ i n _ m y _ c i r c l e s,string,
5,608,207596,AndrewSolomon_2013X_1705.04_1710.35,5.31,1705.04,1710.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2013X.sph,sph,,AndrewSolomon_2013X,string,,have discovered something inside of myself that i would have to call a soul,string,,h a v e _ d i s c o v e r e d _ s o m e t h i n g _ i n s i d e _ o f _ m y s e l f _ t h a t _ i _ w o u l d _ h a v e _ t o _ c a l l _ a _ s o u l,string,
6,570,207558,AndrewSolomon_2013X_1440.13_1446.6,6.47,1440.13,1446.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2013X.sph,sph,,AndrewSolomon_2013X,string,, people will come to me and say i think though if i just stick it out for another year  i think i can just get through this,string,,_ p e o p l e _ w i l l _ c o m e _ t o _ m e _ a n d _ s a y _ i _ t h i n k _ t h o u g h _ i f _ i _ j u s t _ s t i c k _ i t _ o u t _ f o r _ a n o t h e r _ y e a r _ _ i _ t h i n k _ i _ c a n _ j u s t _ g e t _ t h r o u g h _ t h i s,string,
9,454,207442,AndrewSolomon_2013X_569.93_578.32,8.39,569.93,578.32,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2013X.sph,sph,,AndrewSolomon_2013X,string,, psychosis  and then plunged into the worst depression that i had ever seen in which she sat in her parents ' apartment,string,,_ p s y c h o s i s _ _ a n d _ t h e n _ p l u n g e d _ i n t o _ t h e _ w o r s t _ d e p r e s s i o n _ t h a t _ i _ h a d _ e v e r _ s e e n _ i n _ w h i c h _ s h e _ s a t _ i n _ h e r _ p a r e n t s _ ' _ a p a r t m e n t,string,
10,337,141480,AndrewSolomon_2014_1015.31_1018.68,3.37,1015.31,1018.68,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2014.sph,sph,,AndrewSolomon_2014,string,,and you have only bliss to look forward to,string,,a n d _ y o u _ h a v e _ o n l y _ b l i s s _ t o _ l o o k _ f o r w a r d _ t o,string,
11,315,141458,AndrewSolomon_2014_910.78_913.59,2.81,910.78,913.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndrewSolomon_2014.sph,sph,,AndrewSolomon_2014,string,,so who can forge meaning,string,,s o _ w h o _ c a n _ f o r g e _ m e a n i n g,string,
