,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,105,63286,RodneyBrooks_2003_179.78_184.02,4.24,179.78,184.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,, starts off sort of just going around in ever increasing circles,string,,_ s t a r t s _ o f f _ s o r t _ o f _ j u s t _ g o i n g _ a r o u n d _ i n _ e v e r _ i n c r e a s i n g _ c i r c l e s,string,
2,197,63378,RodneyBrooks_2003_939.85_947.61,7.76,939.85,947.61,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,,where in each of these cases the robots want more respect  well do you ever need to give robots respect they,string,,w h e r e _ i n _ e a c h _ o f _ t h e s e _ c a s e s _ t h e _ r o b o t s _ w a n t _ m o r e _ r e s p e c t _ _ w e l l _ d o _ y o u _ e v e r _ n e e d _ t o _ g i v e _ r o b o t s _ r e s p e c t _ t h e y,string,
3,193,63374,RodneyBrooks_2003_922.21_929.04,6.83,922.21,929.04,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,,if we make these robots more and more human like will we accept them will we will they need rights,string,,i f _ w e _ m a k e _ t h e s e _ r o b o t s _ m o r e _ a n d _ m o r e _ h u m a n _ l i k e _ w i l l _ w e _ a c c e p t _ t h e m _ w i l l _ w e _ w i l l _ t h e y _ n e e d _ r i g h t s,string,
4,208,63389,RodneyBrooks_2003_1016.65_1025.22,8.57,1016.65,1025.22,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,,that maybe we didn 't even have our own creation event here on earth which people didn 't like much and then the human genome said maybe we only have thirty five thousand genes and that was really,string,,t h a t _ m a y b e _ w e _ d i d n _ ' t _ e v e n _ h a v e _ o u r _ o w n _ c r e a t i o n _ e v e n t _ h e r e _ o n _ e a r t h _ w h i c h _ p e o p l e _ d i d n _ ' t _ l i k e _ m u c h _ a n d _ t h e n _ t h e _ h u m a n _ g e n o m e _ s a i d _ m a y b e _ w e _ o n l y _ h a v e _ t h i r t y _ f i v e _ t h o u s a n d _ g e n e s _ a n d _ t h a t _ w a s _ r e a l l y,string,
5,186,63367,RodneyBrooks_2003_855.38_858.93,3.55,855.38,858.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,, i want to show you my watch and he brings,string,,_ i _ w a n t _ t o _ s h o w _ y o u _ m y _ w a t c h _ a n d _ h e _ b r i n g s,string,
6,108,63289,RodneyBrooks_2003_194.6_199.6,5.0,194.6,199.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,,oh  who stole my rice krispies they stole my rice krispies,string,,o h _ _ w h o _ s t o l e _ m y _ r i c e _ k r i s p i e s _ t h e y _ s t o l e _ m y _ r i c e _ k r i s p i e s,string,
7,143,63324,RodneyBrooks_2003_505.03_512.18,7.15,505.03,512.18,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,,and i 'm doing this task here and he 's checking up his eyes are going back and forth up to me to see what i 'm looking at so we 've got shared attention,string,,a n d _ i _ ' m _ d o i n g _ t h i s _ t a s k _ h e r e _ a n d _ h e _ ' s _ c h e c k i n g _ u p _ h i s _ e y e s _ a r e _ g o i n g _ b a c k _ a n d _ f o r t h _ u p _ t o _ m e _ t o _ s e e _ w h a t _ i _ ' m _ l o o k i n g _ a t _ s o _ w e _ ' v e _ g o t _ s h a r e d _ a t t e n t i o n,string,
8,93,63274,RodneyBrooks_2003_110.35_114.7,4.35,110.35,114.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2003.sph,sph,,RodneyBrooks_2003,string,,program this thing with a gui to wander around your house and do various stuff ,string,,p r o g r a m _ t h i s _ t h i n g _ w i t h _ a _ g u i _ t o _ w a n d e r _ a r o u n d _ y o u r _ h o u s e _ a n d _ d o _ v a r i o u s _ s t u f f _,string,
11,53,4705,RodneyBrooks_2013_430.02_433.4,3.38,430.02,433.4,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2013.sph,sph,,RodneyBrooks_2013,string,, as their tasks become more onerous on them,string,,_ a s _ t h e i r _ t a s k s _ b e c o m e _ m o r e _ o n e r o u s _ o n _ t h e m,string,
12,33,4685,RodneyBrooks_2013_312.19_321.48,9.29,312.19,321.48,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2013.sph,sph,,RodneyBrooks_2013,string,,understands that that chris is there and doesn 't push through him and hurt him but i think the most interesting thing about baxter is the user interface and so,string,,u n d e r s t a n d s _ t h a t _ t h a t _ c h r i s _ i s _ t h e r e _ a n d _ d o e s n _ ' t _ p u s h _ t h r o u g h _ h i m _ a n d _ h u r t _ h i m _ b u t _ i _ t h i n k _ t h e _ m o s t _ i n t e r e s t i n g _ t h i n g _ a b o u t _ b a x t e r _ i s _ t h e _ u s e r _ i n t e r f a c e _ a n d _ s o,string,
13,1,4653,RodneyBrooks_2013_25_30.45,5.45,25.0,30.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RodneyBrooks_2013.sph,sph,,RodneyBrooks_2013,string,,i think that 's some of the fear that we see about jobs disappearing from artificial intelligence and,string,,i _ t h i n k _ t h a t _ ' s _ s o m e _ o f _ t h e _ f e a r _ t h a t _ w e _ s e e _ a b o u t _ j o b s _ d i s a p p e a r i n g _ f r o m _ a r t i f i c i a l _ i n t e l l i g e n c e _ a n d,string,
