,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
3,112,38873,BrianLittle_2016_779.75_787.26,7.51,779.75,787.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,, projects in your life and we enact those free traits  i 'm an introvert  but i have a core project which is,string,,_ p r o j e c t s _ i n _ y o u r _ l i f e _ a n d _ w e _ e n a c t _ t h o s e _ f r e e _ t r a i t s _ _ i _ ' m _ a n _ i n t r o v e r t _ _ b u t _ i _ h a v e _ a _ c o r e _ p r o j e c t _ w h i c h _ i s,string,
4,33,38794,BrianLittle_2016_245.29_254.58,9.29,245.29,254.58,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,already some of you have tried to lick the outside of your own elbow  but extroverts amongst you are probably those who have not only tried  but they have,string,,a l r e a d y _ s o m e _ o f _ y o u _ h a v e _ t r i e d _ t o _ l i c k _ t h e _ o u t s i d e _ o f _ y o u r _ o w n _ e l b o w _ _ b u t _ e x t r o v e r t s _ a m o n g s t _ y o u _ a r e _ p r o b a b l y _ t h o s e _ w h o _ h a v e _ n o t _ o n l y _ t r i e d _ _ b u t _ t h e y _ h a v e,string,
5,60,38821,BrianLittle_2016_416.66_419.7,3.04,416.66,419.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,oh i 'm sorry that was a rat study,string,,o h _ i _ ' m _ s o r r y _ t h a t _ w a s _ a _ r a t _ s t u d y,string,
6,114,38875,BrianLittle_2016_794.57_798.45,3.88,794.57,798.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,and i adore my field and i can 't wait,string,,a n d _ i _ a d o r e _ m y _ f i e l d _ a n d _ i _ c a n _ ' t _ w a i t,string,
7,104,38865,BrianLittle_2016_718.55_725.08,6.53,718.55,725.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,i don 't even think pigeons belong in pigeonholes  so what is it that makes us different,string,,i _ d o n _ ' t _ e v e n _ t h i n k _ p i g e o n s _ b e l o n g _ i n _ p i g e o n h o l e s _ _ s o _ w h a t _ i s _ i t _ t h a t _ m a k e s _ u s _ d i f f e r e n t,string,
9,54,38815,BrianLittle_2016_386.58_388.04,1.46,386.58,388.04,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,point,string,,p o i n t,string,
12,58,38819,BrianLittle_2016_404.72_408.99,4.27,404.72,408.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,, individuals engage in the conjugal act ,string,,_ i n d i v i d u a l s _ e n g a g e _ i n _ t h e _ c o n j u g a l _ a c t _,string,
15,44,38805,BrianLittle_2016_320.8_322.94,2.14,320.8,322.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,where they are able to,string,,w h e r e _ t h e y _ a r e _ a b l e _ t o,string,
16,129,38890,BrianLittle_2016_894.83_899.17,4.34,894.83,899.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,for six months it 's talking on the john,string,,f o r _ s i x _ m o n t h s _ i t _ ' s _ t a l k i n g _ o n _ t h e _ j o h n,string,
19,71,38832,BrianLittle_2016_508.8_515.35,6.55,508.8,515.35,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,by the person he 's talking to we speak differently ,string,,b y _ t h e _ p e r s o n _ h e _ ' s _ t a l k i n g _ t o _ w e _ s p e a k _ d i f f e r e n t l y _,string,
20,0,38761,BrianLittle_2016_12.97_19.37,6.4,12.97,19.37,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,, what an intriguing group of individuals you are to a psychologist,string,,_ w h a t _ a n _ i n t r i g u i n g _ g r o u p _ o f _ i n d i v i d u a l s _ y o u _ a r e _ t o _ a _ p s y c h o l o g i s t,string,
22,37,38798,BrianLittle_2016_269.5_274.75,5.25,269.5,274.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,what i call our three natures first our biogenic nature our neurophysiology,string,,w h a t _ i _ c a l l _ o u r _ t h r e e _ n a t u r e s _ f i r s t _ o u r _ b i o g e n i c _ n a t u r e _ o u r _ n e u r o p h y s i o l o g y,string,
27,34,38795,BrianLittle_2016_254.51_258.63,4.12,254.51,258.63,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,, successfully licked the elbow of the person sitting next to them,string,,_ s u c c e s s f u l l y _ l i c k e d _ t h e _ e l b o w _ o f _ t h e _ p e r s o n _ s i t t i n g _ n e x t _ t o _ t h e m,string,
28,113,38874,BrianLittle_2016_787.91_794.16,6.25,787.91,794.16,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,to profess  i 'm a professor  and i adore my students ,string,,t o _ p r o f e s s _ _ i _ ' m _ a _ p r o f e s s o r _ _ a n d _ i _ a d o r e _ m y _ s t u d e n t s _,string,
29,27,38788,BrianLittle_2016_215.13_222.58,7.45,215.13,222.58,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/BrianLittle_2016.sph,sph,,BrianLittle_2016,string,,extroversion and agreeableness are both conducive to working well with people,string,,e x t r o v e r s i o n _ a n d _ a g r e e a b l e n e s s _ a r e _ b o t h _ c o n d u c i v e _ t o _ w o r k i n g _ w e l l _ w i t h _ p e o p l e,string,
