Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
38,264905,PawanSinha_2009I_196.67_198.58,1.91,196.67,198.58,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,so i felt,string,,s o _ i _ f e l t,string,
100,264967,PawanSinha_2009I_567.47_574.9,7.43,567.47,574.9,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,and nobody knows how this integration happens  and that 's the question we asked with project prakash  so  here,string,,a n d _ n o b o d y _ k n o w s _ h o w _ t h i s _ i n t e g r a t i o n _ h a p p e n s _ _ a n d _ t h a t _ ' s _ t h e _ q u e s t i o n _ w e _ a s k e d _ w i t h _ p r o j e c t _ p r a k a s h _ _ s o _ _ h e r e,string,
115,264982,PawanSinha_2009I_671.02_673.07,2.05,671.02,673.07,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,that 's what i want to show you in the next clip,string,,t h a t _ ' s _ w h a t _ i _ w a n t _ t o _ s h o w _ y o u _ i n _ t h e _ n e x t _ c l i p,string,
17,264884,PawanSinha_2009I_93.09_96.56,3.47,93.09,96.56,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,learning how to see are very very slim,string,,l e a r n i n g _ h o w _ t o _ s e e _ a r e _ v e r y _ v e r y _ s l i m,string,
145,265012,PawanSinha_2009I_894.39_900.11,5.72,894.39,900.11,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,what 's amazing is that working with such highly degraded input  the baby very,string,,w h a t _ ' s _ a m a z i n g _ i s _ t h a t _ w o r k i n g _ w i t h _ s u c h _ h i g h l y _ d e g r a d e d _ i n p u t _ _ t h e _ b a b y _ v e r y,string,
97,264964,PawanSinha_2009I_553.81_554.94,1.13,553.81,554.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,the brain,string,,t h e _ b r a i n,string,
37,264904,PawanSinha_2009I_193.46_196.77,3.31,193.46,196.77,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,are now being applied to human children,string,,a r e _ n o w _ b e i n g _ a p p l i e d _ t o _ h u m a n _ c h i l d r e n,string,
93,264960,PawanSinha_2009I_520.38_529.43,9.05,520.38,529.43,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,about how the scaffolding of vision gets set up what might be the causal connections between the early developing skills and the later developing ones,string,,a b o u t _ h o w _ t h e _ s c a f f o l d i n g _ o f _ v i s i o n _ g e t s _ s e t _ u p _ w h a t _ m i g h t _ b e _ t h e _ c a u s a l _ c o n n e c t i o n s _ b e t w e e n _ t h e _ e a r l y _ d e v e l o p i n g _ s k i l l s _ a n d _ t h e _ l a t e r _ d e v e l o p i n g _ o n e s,string,
43,264910,PawanSinha_2009I_216.83_224.11,7.28,216.83,224.11,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,as you can tell thread together perfectly one adds to the other in fact one would be impossible without the other ,string,,a s _ y o u _ c a n _ t e l l _ t h r e a d _ t o g e t h e r _ p e r f e c t l y _ o n e _ a d d s _ t o _ t h e _ o t h e r _ i n _ f a c t _ o n e _ w o u l d _ b e _ i m p o s s i b l e _ w i t h o u t _ t h e _ o t h e r _,string,
8,264875,PawanSinha_2009I_53.8_54.97,1.17,53.8,54.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/PawanSinha_2009I.sph,sph,,PawanSinha_2009I,string,,as this case from,string,,a s _ t h i s _ c a s e _ f r o m,string,
