,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
2,93,25903,RobertThurman_2006S_549.65_550.65,1.0,549.65,550.65,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2006S.sph,sph,,RobertThurman_2006S,string,,he looks at me,string,,h e _ l o o k s _ a t _ m e,string,
4,150,246211,RobertThurman_2009P_201.44_208.52,7.08,201.44,208.52,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2009P.sph,sph,,RobertThurman_2009P,string,,so i 'm going to go on a retreat and i 'm going to meditate and pray until the buddha maitreya reveals himself to me ,string,,s o _ i _ ' m _ g o i n g _ t o _ g o _ o n _ a _ r e t r e a t _ a n d _ i _ ' m _ g o i n g _ t o _ m e d i t a t e _ a n d _ p r a y _ u n t i l _ t h e _ b u d d h a _ m a i t r e y a _ r e v e a l s _ h i m s e l f _ t o _ m e _,string,
5,101,25911,RobertThurman_2006S_588.54_597.7,9.16,588.54,597.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2006S.sph,sph,,RobertThurman_2006S,string,,in every chinese prison he feels it he feels the way they are harvesting yaks nowadays i won 't even say what they do ,string,,i n _ e v e r y _ c h i n e s e _ p r i s o n _ h e _ f e e l s _ i t _ h e _ f e e l s _ t h e _ w a y _ t h e y _ a r e _ h a r v e s t i n g _ y a k s _ n o w a d a y s _ i _ w o n _ ' t _ e v e n _ s a y _ w h a t _ t h e y _ d o _,string,
6,190,246251,RobertThurman_2009P_488.74_499.05,10.31,488.74,499.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2009P.sph,sph,,RobertThurman_2009P,string,,because they saw a demented looking scrawny looking yogi man like some kind of hippie with a bleeding leg and a rotten dog on his shoulder  shouting that ,string,,b e c a u s e _ t h e y _ s a w _ a _ d e m e n t e d _ l o o k i n g _ s c r a w n y _ l o o k i n g _ y o g i _ m a n _ l i k e _ s o m e _ k i n d _ o f _ h i p p i e _ w i t h _ a _ b l e e d i n g _ l e g _ a n d _ a _ r o t t e n _ d o g _ o n _ h i s _ s h o u l d e r _ _ s h o u t i n g _ t h a t _,string,
7,210,246271,RobertThurman_2009P_604.75_609.68,4.93,604.75,609.68,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2009P.sph,sph,,RobertThurman_2009P,string,, apologize for the trouble i caused you and also actually i 've been your mother,string,,_ a p o l o g i z e _ f o r _ t h e _ t r o u b l e _ i _ c a u s e d _ y o u _ a n d _ a l s o _ a c t u a l l y _ i _ ' v e _ b e e n _ y o u r _ m o t h e r,string,
9,41,25851,RobertThurman_2006S_257.03_262.41,5.38,257.03,262.41,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2006S.sph,sph,,RobertThurman_2006S,string,,but basically we all have this common misery that we are sort of stuck inside our skins,string,,b u t _ b a s i c a l l y _ w e _ a l l _ h a v e _ t h i s _ c o m m o n _ m i s e r y _ t h a t _ w e _ a r e _ s o r t _ o f _ s t u c k _ i n s i d e _ o u r _ s k i n s,string,
12,15,25825,RobertThurman_2006S_109.12_112.93,3.81,109.12,112.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2006S.sph,sph,,RobertThurman_2006S,string,,in all universes  and of course in the buddhist cosmos,string,,i n _ a l l _ u n i v e r s e s _ _ a n d _ o f _ c o u r s e _ i n _ t h e _ b u d d h i s t _ c o s m o s,string,
15,140,246201,RobertThurman_2009P_153.15_157.04,3.89,153.15,157.04,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2009P.sph,sph,,RobertThurman_2009P,string,,as a doorway to widening his circle of compassion ,string,,a s _ a _ d o o r w a y _ t o _ w i d e n i n g _ h i s _ c i r c l e _ o f _ c o m p a s s i o n _,string,
16,51,25861,RobertThurman_2006S_304.12_310.73,6.61,304.12,310.73,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2006S.sph,sph,,RobertThurman_2006S,string,,what do they want from me  like who 's that  and so you wouldn 't sit that close to another person,string,,w h a t _ d o _ t h e y _ w a n t _ f r o m _ m e _ _ l i k e _ w h o _ ' s _ t h a t _ _ a n d _ s o _ y o u _ w o u l d n _ ' t _ s i t _ t h a t _ c l o s e _ t o _ a n o t h e r _ p e r s o n,string,
17,121,246182,RobertThurman_2009P_54.83_62.32,7.49,54.83,62.32,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RobertThurman_2009P.sph,sph,,RobertThurman_2009P,string,,by widening our circle of compassion to embrace all living creatures and the whole of nature in its beauty,string,,b y _ w i d e n i n g _ o u r _ c i r c l e _ o f _ c o m p a s s i o n _ t o _ e m b r a c e _ a l l _ l i v i n g _ c r e a t u r e s _ a n d _ t h e _ w h o l e _ o f _ n a t u r e _ i n _ i t s _ b e a u t y,string,
