,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,266,136298,RonEglash_2007G_868.24_874.99,6.75,868.24,874.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G.sph,sph,,RonEglash_2007G,string,,hopefully in three years anybody 'll be able to go on the web and create their own simulations and their own artifacts we 've focused in the u s on,string,,h o p e f u l l y _ i n _ t h r e e _ y e a r s _ a n y b o d y _ ' l l _ b e _ a b l e _ t o _ g o _ o n _ t h e _ w e b _ a n d _ c r e a t e _ t h e i r _ o w n _ s i m u l a t i o n s _ a n d _ t h e i r _ o w n _ a r t i f a c t s _ w e _ ' v e _ f o c u s e d _ i n _ t h e _ u _ s _ o n,string,
2,63,16203,RonEglash_2007G2_429.81_437.53,7.72,429.81,437.53,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G2.sph,sph,,RonEglash_2007G2,string,, only the african ones were were fractal and if you think about it all these different societies have different geometric design themes they use,string,,_ o n l y _ t h e _ a f r i c a n _ o n e s _ w e r e _ w e r e _ f r a c t a l _ a n d _ i f _ y o u _ t h i n k _ a b o u t _ i t _ a l l _ t h e s e _ d i f f e r e n t _ s o c i e t i e s _ h a v e _ d i f f e r e n t _ g e o m e t r i c _ d e s i g n _ t h e m e s _ t h e y _ u s e,string,
4,209,136241,RonEglash_2007G_485.84_497.07,11.23,485.84,497.07,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G.sph,sph,,RonEglash_2007G,string,,and finally  well isn 't this just intuition it 's not really mathematical knowledge africans can 't possibly really be using fractal geometry right it wasn 't invented until the 1970s,string,,a n d _ f i n a l l y _ _ w e l l _ i s n _ ' t _ t h i s _ j u s t _ i n t u i t i o n _ i t _ ' s _ n o t _ r e a l l y _ m a t h e m a t i c a l _ k n o w l e d g e _ a f r i c a n s _ c a n _ ' t _ p o s s i b l y _ r e a l l y _ b e _ u s i n g _ f r a c t a l _ g e o m e t r y _ r i g h t _ i t _ w a s n _ ' t _ i n v e n t e d _ u n t i l _ t h e _ 1 9 7 0 s,string,
6,225,136257,RonEglash_2007G_601.18_610.59,9.41,601.18,610.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G.sph,sph,,RonEglash_2007G,string,, you 're making fractal fences because nobody else is and his answer was very interesting  he said well if i lived in the jungle i would only use the long rows of straw,string,,_ y o u _ ' r e _ m a k i n g _ f r a c t a l _ f e n c e s _ b e c a u s e _ n o b o d y _ e l s e _ i s _ a n d _ h i s _ a n s w e r _ w a s _ v e r y _ i n t e r e s t i n g _ _ h e _ s a i d _ w e l l _ i f _ i _ l i v e d _ i n _ t h e _ j u n g l e _ i _ w o u l d _ o n l y _ u s e _ t h e _ l o n g _ r o w s _ o f _ s t r a w,string,
9,47,16187,RonEglash_2007G2_292.73_300.1,7.37,292.73,300.1,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G2.sph,sph,,RonEglash_2007G2,string,,with the chief 's extended family here the chief 's immediate family here and here there 's a tiny village only this big,string,,w i t h _ t h e _ c h i e f _ ' s _ e x t e n d e d _ f a m i l y _ h e r e _ t h e _ c h i e f _ ' s _ i m m e d i a t e _ f a m i l y _ h e r e _ a n d _ h e r e _ t h e r e _ ' s _ a _ t i n y _ v i l l a g e _ o n l y _ t h i s _ b i g,string,
26,104,16244,RonEglash_2007G2_670.95_675.02,4.07,670.95,675.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G2.sph,sph,,RonEglash_2007G2,string,,you can find it on the east coast as as well well as the west coast,string,,y o u _ c a n _ f i n d _ i t _ o n _ t h e _ e a s t _ c o a s t _ a s _ a s _ w e l l _ w e l l _ a s _ t h e _ w e s t _ c o a s t,string,
28,268,136300,RonEglash_2007G_880.9_890.11,9.21,880.9,890.11,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G.sph,sph,,RonEglash_2007G,string,,with children using this software in a mathematics class in comparison with with a control group that did not have the software  so it 's really very successful,string,,w i t h _ c h i l d r e n _ u s i n g _ t h i s _ s o f t w a r e _ i n _ a _ m a t h e m a t i c s _ c l a s s _ i n _ c o m p a r i s o n _ w i t h _ w i t h _ a _ c o n t r o l _ g r o u p _ t h a t _ d i d _ n o t _ h a v e _ t h e _ s o f t w a r e _ _ s o _ i t _ ' s _ r e a l l y _ v e r y _ s u c c e s s f u l,string,
33,53,16193,RonEglash_2007G2_340.24_346.83,6.59,340.24,346.83,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G2.sph,sph,,RonEglash_2007G2,string,,just like this and here 's that replicating line a self replicating line that that unfolds into the fractal,string,,j u s t _ l i k e _ t h i s _ a n d _ h e r e _ ' s _ t h a t _ r e p l i c a t i n g _ l i n e _ a _ s e l f _ r e p l i c a t i n g _ l i n e _ t h a t _ t h a t _ u n f o l d s _ i n t o _ t h e _ f r a c t a l,string,
34,10,16150,RonEglash_2007G2_76.48_80,3.52,76.48,80.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G2.sph,sph,,RonEglash_2007G2,string,,and so he came up with this beautiful curve and there 's no particular reason,string,,a n d _ s o _ h e _ c a m e _ u p _ w i t h _ t h i s _ b e a u t i f u l _ c u r v e _ a n d _ t h e r e _ ' s _ n o _ p a r t i c u l a r _ r e a s o n,string,
37,98,16238,RonEglash_2007G2_641.97_652.36,10.39,641.97,652.36,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/RonEglash_2007G2.sph,sph,,RonEglash_2007G2,string,,and i measured out the lengths of straw put it on a log log plot got the scaling exponent and it almost exactly matches the scaling exponent for the relationship between wind speed and height in the wind engineering handbook,string,,a n d _ i _ m e a s u r e d _ o u t _ t h e _ l e n g t h s _ o f _ s t r a w _ p u t _ i t _ o n _ a _ l o g _ l o g _ p l o t _ g o t _ t h e _ s c a l i n g _ e x p o n e n t _ a n d _ i t _ a l m o s t _ e x a c t l y _ m a t c h e s _ t h e _ s c a l i n g _ e x p o n e n t _ f o r _ t h e _ r e l a t i o n s h i p _ b e t w e e n _ w i n d _ s p e e d _ a n d _ h e i g h t _ i n _ t h e _ w i n d _ e n g i n e e r i n g _ h a n d b o o k,string,
