,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,53,24761,JosephRavenell_2016_358.02_367,8.98,358.02,367.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,he said to me once hey doc you know  lots of black men trust their barbers more than they trust their doctors,string,,h e _ s a i d _ t o _ m e _ o n c e _ h e y _ d o c _ y o u _ k n o w _ _ l o t s _ o f _ b l a c k _ m e n _ t r u s t _ t h e i r _ b a r b e r s _ m o r e _ t h a n _ t h e y _ t r u s t _ t h e i r _ d o c t o r s,string,
2,32,24740,JosephRavenell_2016_202.2_211.96,9.76,202.2,211.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,, that 's because almost forty percent of black men have it that means that almost every single black man,string,,_ t h a t _ ' s _ b e c a u s e _ a l m o s t _ f o r t y _ p e r c e n t _ o f _ b l a c k _ m e n _ h a v e _ i t _ t h a t _ m e a n s _ t h a t _ a l m o s t _ e v e r y _ s i n g l e _ b l a c k _ m a n,string,
4,69,24777,JosephRavenell_2016_450.93_452.72,1.79,450.93,452.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,when you 're in a barbershop,string,,w h e n _ y o u _ ' r e _ i n _ a _ b a r b e r s h o p,string,
5,52,24760,JosephRavenell_2016_350.01_357.88,7.87,350.01,357.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,, of denny moe 's superstar barbershop in harlem  i 've been lucky enough to have denny as my barber for the last eight years ,string,,_ o f _ d e n n y _ m o e _ ' s _ s u p e r s t a r _ b a r b e r s h o p _ i n _ h a r l e m _ _ i _ ' v e _ b e e n _ l u c k y _ e n o u g h _ t o _ h a v e _ d e n n y _ a s _ m y _ b a r b e r _ f o r _ t h e _ l a s t _ e i g h t _ y e a r s _,string,
7,88,24796,JosephRavenell_2016_555.02_559.56,4.54,555.02,559.56,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,, men  we conducted about a dozen focus groups,string,,_ m e n _ _ w e _ c o n d u c t e d _ a b o u t _ a _ d o z e n _ f o c u s _ g r o u p s,string,
8,115,24823,JosephRavenell_2016_711.2_718.62,7.42,711.2,718.62,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,with an incredible team of diverse research assistants community health workers and volunteers,string,,w i t h _ a n _ i n c r e d i b l e _ t e a m _ o f _ d i v e r s e _ r e s e a r c h _ a s s i s t a n t s _ c o m m u n i t y _ h e a l t h _ w o r k e r s _ a n d _ v o l u n t e e r s,string,
9,86,24794,JosephRavenell_2016_544.33_546.23,1.9,544.33,546.23,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,in medical school ,string,,i n _ m e d i c a l _ s c h o o l _,string,
10,1,24709,JosephRavenell_2016_17.38_20.3,2.92,17.38,20.3,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,most of you see a barbershop,string,,m o s t _ o f _ y o u _ s e e _ a _ b a r b e r s h o p,string,
14,45,24753,JosephRavenell_2016_311.06_320.72,9.66,311.06,320.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,only to get the run around and to be evaluated by a stoic figure in a white coat who only has ten minutes to give you,string,,o n l y _ t o _ g e t _ t h e _ r u n _ a r o u n d _ a n d _ t o _ b e _ e v a l u a t e d _ b y _ a _ s t o i c _ f i g u r e _ i n _ a _ w h i t e _ c o a t _ w h o _ o n l y _ h a s _ t e n _ m i n u t e s _ t o _ g i v e _ y o u,string,
17,51,24759,JosephRavenell_2016_346.34_350.02,3.68,346.34,350.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/JosephRavenell_2016.sph,sph,,JosephRavenell_2016,string,,this is denny moe  owner,string,,t h i s _ i s _ d e n n y _ m o e _ _ o w n e r,string,
