Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
70,23169,AlexKipman_2016_400.01_406.5,6.49,400.01,406.5,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,, 's remarkable to dream of this world a world where technology truly understands us,string,,_ ' s _ r e m a r k a b l e _ t o _ d r e a m _ o f _ t h i s _ w o r l d _ a _ w o r l d _ w h e r e _ t e c h n o l o g y _ t r u l y _ u n d e r s t a n d s _ u s,string,
150,23249,AlexKipman_2016_908.8_916.37,7.57,908.8,916.37,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,'s a great question or said better this is a question we 've been receiving in the media for possibly the last year if,string,,' s _ a _ g r e a t _ q u e s t i o n _ o r _ s a i d _ b e t t e r _ t h i s _ i s _ a _ q u e s t i o n _ w e _ ' v e _ b e e n _ r e c e i v i n g _ i n _ t h e _ m e d i a _ f o r _ p o s s i b l y _ t h e _ l a s t _ y e a r _ i f,string,
24,23123,AlexKipman_2016_163.42_165.53,2.11,163.42,165.53,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,now this is important,string,,n o w _ t h i s _ i s _ i m p o r t a n t,string,
170,23269,AlexKipman_2016_1047.72_1050.17,2.45,1047.72,1050.17,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,we don 't take the risk of,string,,w e _ d o n _ ' t _ t a k e _ t h e _ r i s k _ o f,string,
161,23260,AlexKipman_2016_995.68_1004.94,9.26,995.68,1004.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,, so in short to be super crisp  the camera that you see on the screen has a wider field of view than the human eye  but the angular resolution of the holograms that you see,string,,_ s o _ i n _ s h o r t _ t o _ b e _ s u p e r _ c r i s p _ _ t h e _ c a m e r a _ t h a t _ y o u _ s e e _ o n _ t h e _ s c r e e n _ h a s _ a _ w i d e r _ f i e l d _ o f _ v i e w _ t h a n _ t h e _ h u m a n _ e y e _ _ b u t _ t h e _ a n g u l a r _ r e s o l u t i o n _ o f _ t h e _ h o l o g r a m s _ t h a t _ y o u _ s e e,string,
103,23202,AlexKipman_2016_579.69_582.55,2.86,579.69,582.55,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,and dial from real humans,string,,a n d _ d i a l _ f r o m _ r e a l _ h u m a n s,string,
160,23259,AlexKipman_2016_970.88_975.2,4.32,970.88,975.2,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,that 's the same as i get on this hololens as i will on that one ,string,,t h a t _ ' s _ t h e _ s a m e _ a s _ i _ g e t _ o n _ t h i s _ h o l o l e n s _ a s _ i _ w i l l _ o n _ t h a t _ o n e _,string,
2,23101,AlexKipman_2016_29.83_37.08,7.25,29.83,37.08,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,as if we were machines a singular 100 year period in the vastness of time,string,,a s _ i f _ w e _ w e r e _ m a c h i n e s _ a _ s i n g u l a r _ 1 0 0 _ y e a r _ p e r i o d _ i n _ t h e _ v a s t n e s s _ o f _ t i m e,string,
33,23132,AlexKipman_2016_204.9_208.03,3.13,204.9,208.03,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,, perspective to the journey ahead of us,string,,_ p e r s p e c t i v e _ t o _ t h e _ j o u r n e y _ a h e a d _ o f _ u s,string,
92,23191,AlexKipman_2016_513.21_522.52,9.31,513.21,522.52,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,into a simple matrix  now here 's a secret as an engineer i get really excited anytime i can reduce something to the matrix,string,,i n t o _ a _ s i m p l e _ m a t r i x _ _ n o w _ h e r e _ ' s _ a _ s e c r e t _ a s _ a n _ e n g i n e e r _ i _ g e t _ r e a l l y _ e x c i t e d _ a n y t i m e _ i _ c a n _ r e d u c e _ s o m e t h i n g _ t o _ t h e _ m a t r i x,string,
107,23206,AlexKipman_2016_597.18_604.97,7.79,597.18,604.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,, less than half a century ago two courageous men landed on the moon using,string,,_ l e s s _ t h a n _ h a l f _ a _ c e n t u r y _ a g o _ t w o _ c o u r a g e o u s _ m e n _ l a n d e d _ o n _ t h e _ m o o n _ u s i n g,string,
44,23143,AlexKipman_2016_271.61_279.67,8.06,271.61,279.67,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,as developers  we dream the different causes and then we program the different effects  double click on an icon,string,,a s _ d e v e l o p e r s _ _ w e _ d r e a m _ t h e _ d i f f e r e n t _ c a u s e s _ a n d _ t h e n _ w e _ p r o g r a m _ t h e _ d i f f e r e n t _ e f f e c t s _ _ d o u b l e _ c l i c k _ o n _ a n _ i c o n,string,
104,23203,AlexKipman_2016_582.15_584.2,2.05,582.15,584.2,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,into elves ,string,,i n t o _ e l v e s _,string,
67,23166,AlexKipman_2016_388.2_389.75,1.55,388.2,389.75,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,world ,string,,w o r l d _,string,
171,23270,AlexKipman_2016_1049.98_1054.97,4.99,1049.98,1054.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AlexKipman_2016.sph,sph,,AlexKipman_2016,string,,trying to do this live  so what we do is pre map the stage at five frames per second,string,,t r y i n g _ t o _ d o _ t h i s _ l i v e _ _ s o _ w h a t _ w e _ d o _ i s _ p r e _ m a p _ t h e _ s t a g e _ a t _ f i v e _ f r a m e s _ p e r _ s e c o n d,string,
