,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,91,89343,MichaelPatrickLynch_2017_591.65_599.72,8.07,591.65,599.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,, and that allows us of course to not clutter our minds with all sorts of facts we can just download them when we need them and that 's awesome ,string,,_ a n d _ t h a t _ a l l o w s _ u s _ o f _ c o u r s e _ t o _ n o t _ c l u t t e r _ o u r _ m i n d s _ w i t h _ a l l _ s o r t s _ o f _ f a c t s _ w e _ c a n _ j u s t _ d o w n l o a d _ t h e m _ w h e n _ w e _ n e e d _ t h e m _ a n d _ t h a t _ ' s _ a w e s o m e _,string,
3,1,89253,MichaelPatrickLynch_2017_19.09_25.17,6.08,19.09,25.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,you had this sort of brain chip you 'd be able to upload and download to the internet at the speed of thought,string,,y o u _ h a d _ t h i s _ s o r t _ o f _ b r a i n _ c h i p _ y o u _ ' d _ b e _ a b l e _ t o _ u p l o a d _ a n d _ d o w n l o a d _ t o _ t h e _ i n t e r n e t _ a t _ t h e _ s p e e d _ o f _ t h o u g h t,string,
5,74,89326,MichaelPatrickLynch_2017_491.6_499.8,8.2,491.6,499.8,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,the thought policeman o 'brien is torturing the protagonist winston smith into believing two plus two equals five,string,,t h e _ t h o u g h t _ p o l i c e m a n _ o _ ' b r i e n _ i s _ t o r t u r i n g _ t h e _ p r o t a g o n i s t _ w i n s t o n _ s m i t h _ i n t o _ b e l i e v i n g _ t w o _ p l u s _ t w o _ e q u a l s _ f i v e,string,
6,126,89378,MichaelPatrickLynch_2017_801.53_804.7,3.17,801.53,804.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,when and especially when they disagree,string,,w h e n _ a n d _ e s p e c i a l l y _ w h e n _ t h e y _ d i s a g r e e,string,
7,65,89317,MichaelPatrickLynch_2017_429.99_437.26,7.27,429.99,437.26,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,, designed to inflate our bubbles  but what was really striking about it was not just that it fooled so many people,string,,_ d e s i g n e d _ t o _ i n f l a t e _ o u r _ b u b b l e s _ _ b u t _ w h a t _ w a s _ r e a l l y _ s t r i k i n g _ a b o u t _ i t _ w a s _ n o t _ j u s t _ t h a t _ i t _ f o o l e d _ s o _ m a n y _ p e o p l e,string,
10,103,89355,MichaelPatrickLynch_2017_666.99_670.6,3.61,666.99,670.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,and bubble knowing means always being right,string,,a n d _ b u b b l e _ k n o w i n g _ m e a n s _ a l w a y s _ b e i n g _ r i g h t,string,
14,129,89381,MichaelPatrickLynch_2017_820.8_823.3,2.5,820.8,823.3,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,and we 've got to have the humility,string,,a n d _ w e _ ' v e _ g o t _ t o _ h a v e _ t h e _ h u m i l i t y,string,
15,33,89285,MichaelPatrickLynch_2017_224.13_225.23,1.1,224.13,225.23,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,first,string,,f i r s t,string,
16,84,89336,MichaelPatrickLynch_2017_554.87_562.98,8.11,554.87,562.98,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,, technology was always going to make it easier for us to know for ourselves and of course in many ways  it has  but as the,string,,_ t e c h n o l o g y _ w a s _ a l w a y s _ g o i n g _ t o _ m a k e _ i t _ e a s i e r _ f o r _ u s _ t o _ k n o w _ f o r _ o u r s e l v e s _ a n d _ o f _ c o u r s e _ i n _ m a n y _ w a y s _ _ i t _ h a s _ _ b u t _ a s _ t h e,string,
18,34,89286,MichaelPatrickLynch_2017_225.49_230.72,5.23,225.49,230.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,, we need to believe in truth you might have noticed that our culture is having something of a,string,,_ w e _ n e e d _ t o _ b e l i e v e _ i n _ t r u t h _ y o u _ m i g h t _ h a v e _ n o t i c e d _ t h a t _ o u r _ c u l t u r e _ i s _ h a v i n g _ s o m e t h i n g _ o f _ a,string,
19,59,89311,MichaelPatrickLynch_2017_391.63_399.23,7.6,391.63,399.23,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,being right all the time feels good  so often it 's easier for us to wrap ourselves,string,,b e i n g _ r i g h t _ a l l _ t h e _ t i m e _ f e e l s _ g o o d _ _ s o _ o f t e n _ i t _ ' s _ e a s i e r _ f o r _ u s _ t o _ w r a p _ o u r s e l v e s,string,
20,29,89281,MichaelPatrickLynch_2017_197.84_200.41,2.57,197.84,200.41,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,with one fundamental,string,,w i t h _ o n e _ f u n d a m e n t a l,string,
24,90,89342,MichaelPatrickLynch_2017_580.77_591.7,10.93,580.77,591.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,,now google knowing is useful precisely because it involves a sort of intellectual outsourcing  we offload our effort onto a network of others and algorithms ,string,,n o w _ g o o g l e _ k n o w i n g _ i s _ u s e f u l _ p r e c i s e l y _ b e c a u s e _ i t _ i n v o l v e s _ a _ s o r t _ o f _ i n t e l l e c t u a l _ o u t s o u r c i n g _ _ w e _ o f f l o a d _ o u r _ e f f o r t _ o n t o _ a _ n e t w o r k _ o f _ o t h e r s _ a n d _ a l g o r i t h m s _,string,
27,0,89252,MichaelPatrickLynch_2017_12.79_18.89,6.1,12.79,18.89,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MichaelPatrickLynch_2017.sph,sph,,MichaelPatrickLynch_2017,string,, imagine that you had your smartphone miniaturized and hooked up directly to your brain if,string,,_ i m a g i n e _ t h a t _ y o u _ h a d _ y o u r _ s m a r t p h o n e _ m i n i a t u r i z e d _ a n d _ h o o k e d _ u p _ d i r e c t l y _ t o _ y o u r _ b r a i n _ i f,string,
