,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,134,105950,YoavMedan_2011P_916.57_925.05,8.48,916.57,925.05,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,and also the economical and emotional burden removed from their families and communities and the society,string,,a n d _ a l s o _ t h e _ e c o n o m i c a l _ a n d _ e m o t i o n a l _ b u r d e n _ r e m o v e d _ f r o m _ t h e i r _ f a m i l i e s _ a n d _ c o m m u n i t i e s _ a n d _ t h e _ s o c i e t y,string,
3,14,105830,YoavMedan_2011P_95.94_98.13,2.19,95.94,98.13,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,inside the phantom,string,,i n s i d e _ t h e _ p h a n t o m,string,
4,73,105889,YoavMedan_2011P_538.6_540.84,2.24,538.6,540.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,and you wonder why i mean,string,,a n d _ y o u _ w o n d e r _ w h y _ i _ m e a n,string,
5,140,105956,YoavMedan_2011P_957.38_961.51,4.13,957.38,961.51,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,with that note i would like to thank you for listening,string,,w i t h _ t h a t _ n o t e _ i _ w o u l d _ l i k e _ t o _ t h a n k _ y o u _ f o r _ l i s t e n i n g,string,
6,4,105820,YoavMedan_2011P_32.8_40.68,7.88,32.8,40.68,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,for some of you you can empathize with that number for me today on this date it 's like a second bar mitzvah experience,string,,f o r _ s o m e _ o f _ y o u _ y o u _ c a n _ e m p a t h i z e _ w i t h _ t h a t _ n u m b e r _ f o r _ m e _ t o d a y _ o n _ t h i s _ d a t e _ i t _ ' s _ l i k e _ a _ s e c o n d _ b a r _ m i t z v a h _ e x p e r i e n c e,string,
7,129,105945,YoavMedan_2011P_880.14_883.55,3.41,880.14,883.55,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,, this is a big fibroid  she was offered a hysterectomy ,string,,_ t h i s _ i s _ a _ b i g _ f i b r o i d _ _ s h e _ w a s _ o f f e r e d _ a _ h y s t e r e c t o m y _,string,
8,132,105948,YoavMedan_2011P_894.4_899.72,5.32,894.4,899.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,and in two thousand and ten she became a first time mother to a healthy baby  so new life was,string,,a n d _ i n _ t w o _ t h o u s a n d _ a n d _ t e n _ s h e _ b e c a m e _ a _ f i r s t _ t i m e _ m o t h e r _ t o _ a _ h e a l t h y _ b a b y _ _ s o _ n e w _ l i f e _ w a s,string,
9,78,105894,YoavMedan_2011P_568.4_576.84,8.44,568.4,576.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,the spot it 's like three millimeters in the middle of the brain there 's no damage outside he suffers from no neurodeficit,string,,t h e _ s p o t _ i t _ ' s _ l i k e _ t h r e e _ m i l l i m e t e r s _ i n _ t h e _ m i d d l e _ o f _ t h e _ b r a i n _ t h e r e _ ' s _ n o _ d a m a g e _ o u t s i d e _ h e _ s u f f e r s _ f r o m _ n o _ n e u r o d e f i c i t,string,
10,64,105880,YoavMedan_2011P_464.25_472.38,8.13,464.25,472.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,the temperature was raised to forty three degrees c temporarily  this doesn 't cause any damage  but the point is we are right on target ,string,,t h e _ t e m p e r a t u r e _ w a s _ r a i s e d _ t o _ f o r t y _ t h r e e _ d e g r e e s _ c _ t e m p o r a r i l y _ _ t h i s _ d o e s n _ ' t _ c a u s e _ a n y _ d a m a g e _ _ b u t _ t h e _ p o i n t _ i s _ w e _ a r e _ r i g h t _ o n _ t a r g e t _,string,
11,110,105926,YoavMedan_2011P_763.63_773.33,9.7,763.63,773.33,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/YoavMedan_2011P.sph,sph,,YoavMedan_2011P,string,,to to make it happen  so the first two applications are breast cancer and prostate cancer  they were the first to be treated by focused ultrasound ,string,,t o _ t o _ m a k e _ i t _ h a p p e n _ _ s o _ t h e _ f i r s t _ t w o _ a p p l i c a t i o n s _ a r e _ b r e a s t _ c a n c e r _ a n d _ p r o s t a t e _ c a n c e r _ _ t h e y _ w e r e _ t h e _ f i r s t _ t o _ b e _ t r e a t e d _ b y _ f o c u s e d _ u l t r a s o u n d _,string,
