Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
14,257488,KennethShinozuka_2014Y_104.93_113.49,8.56,104.93,113.49,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, smartphone that way my aunt could sleep much better at night without having to worry about my grandfather 's wandering  so now i 'd like to perform a demonstration of this sock,string,,_ s m a r t p h o n e _ t h a t _ w a y _ m y _ a u n t _ c o u l d _ s l e e p _ m u c h _ b e t t e r _ a t _ n i g h t _ w i t h o u t _ h a v i n g _ t o _ w o r r y _ a b o u t _ m y _ g r a n d f a t h e r _ ' s _ w a n d e r i n g _ _ s o _ n o w _ i _ ' d _ l i k e _ t o _ p e r f o r m _ a _ d e m o n s t r a t i o n _ o f _ t h i s _ s o c k,string,
6,257480,KennethShinozuka_2014Y_47.29_54.91,7.62,47.29,54.91,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,when i was four years old my grandfather and i were walking in a park in japan when he suddenly got lost  it was one of the scariest moments i 've ever experienced,string,,w h e n _ i _ w a s _ f o u r _ y e a r s _ o l d _ m y _ g r a n d f a t h e r _ a n d _ i _ w e r e _ w a l k i n g _ i n _ a _ p a r k _ i n _ j a p a n _ w h e n _ h e _ s u d d e n l y _ g o t _ l o s t _ _ i t _ w a s _ o n e _ o f _ t h e _ s c a r i e s t _ m o m e n t s _ i _ ' v e _ e v e r _ e x p e r i e n c e d,string,
19,257493,KennethShinozuka_2014Y_147.66_154.94,7.28,147.66,154.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,my desire to create a sensor based technology perhaps stemmed from my lifelong love for sensors and technology when i was six,string,,m y _ d e s i r e _ t o _ c r e a t e _ a _ s e n s o r _ b a s e d _ t e c h n o l o g y _ p e r h a p s _ s t e m m e d _ f r o m _ m y _ l i f e l o n g _ l o v e _ f o r _ s e n s o r s _ a n d _ t e c h n o l o g y _ w h e n _ i _ w a s _ s i x,string,
31,257505,KennethShinozuka_2014Y_241.08_248.12,7.04,241.08,248.12,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,thankfully i was able to find out about the bluetooth low energy technology which consumes very little power and can be driven by a coin sized battery ,string,,t h a n k f u l l y _ i _ w a s _ a b l e _ t o _ f i n d _ o u t _ a b o u t _ t h e _ b l u e t o o t h _ l o w _ e n e r g y _ t e c h n o l o g y _ w h i c h _ c o n s u m e s _ v e r y _ l i t t l e _ p o w e r _ a n d _ c a n _ b e _ d r i v e n _ b y _ a _ c o i n _ s i z e d _ b a t t e r y _,string,
12,257486,KennethShinozuka_2014Y_91.11_96.49,5.38,91.11,96.49,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,the moment his foot landed on the floor  i thought  why don 't i put a pressure sensor on the heel of his foot ,string,,t h e _ m o m e n t _ h i s _ f o o t _ l a n d e d _ o n _ t h e _ f l o o r _ _ i _ t h o u g h t _ _ w h y _ d o n _ ' t _ i _ p u t _ a _ p r e s s u r e _ s e n s o r _ o n _ t h e _ h e e l _ o f _ h i s _ f o o t _,string,
7,257481,KennethShinozuka_2014Y_54.99_60.43,5.44,54.99,60.43,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, life and it was also the first instance that informed us that my grandfather had alzheimer 's disease ,string,,_ l i f e _ a n d _ i t _ w a s _ a l s o _ t h e _ f i r s t _ i n s t a n c e _ t h a t _ i n f o r m e d _ u s _ t h a t _ m y _ g r a n d f a t h e r _ h a d _ a l z h e i m e r _ ' s _ d i s e a s e _,string,
36,257510,KennethShinozuka_2014Y_268.82_275.23,6.41,268.82,275.23,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,integrating these components i was able to successfully create two prototypes one in which the sensor is embedded inside a sock,string,,i n t e g r a t i n g _ t h e s e _ c o m p o n e n t s _ i _ w a s _ a b l e _ t o _ s u c c e s s f u l l y _ c r e a t e _ t w o _ p r o t o t y p e s _ o n e _ i n _ w h i c h _ t h e _ s e n s o r _ i s _ e m b e d d e d _ i n s i d e _ a _ s o c k,string,
18,257492,KennethShinozuka_2014Y_144.09_146.65,2.56,144.09,146.65,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, so this is a drawing of my preliminary design,string,,_ s o _ t h i s _ i s _ a _ d r a w i n g _ o f _ m y _ p r e l i m i n a r y _ d e s i g n,string,
33,257507,KennethShinozuka_2014Y_251.62_255,3.38,251.62,255.0,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,lastly i had to code a smartphone app that would essentially transform,string,,l a s t l y _ i _ h a d _ t o _ c o d e _ a _ s m a r t p h o n e _ a p p _ t h a t _ w o u l d _ e s s e n t i a l l y _ t r a n s f o r m,string,
27,257501,KennethShinozuka_2014Y_222.3_229.94,7.64,222.3,229.94,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, pressure sensitive ink particles once pressure is applied the connectivity between the particles increases  therefore i could design a circuit that would measure,string,,_ p r e s s u r e _ s e n s i t i v e _ i n k _ p a r t i c l e s _ o n c e _ p r e s s u r e _ i s _ a p p l i e d _ t h e _ c o n n e c t i v i t y _ b e t w e e n _ t h e _ p a r t i c l e s _ i n c r e a s e s _ _ t h e r e f o r e _ i _ c o u l d _ d e s i g n _ a _ c i r c u i t _ t h a t _ w o u l d _ m e a s u r e,string,
10,257484,KennethShinozuka_2014Y_84.55_87.62,3.07,84.55,87.62,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,then one night about two years ago ,string,,t h e n _ o n e _ n i g h t _ a b o u t _ t w o _ y e a r s _ a g o _,string,
4,257478,KennethShinozuka_2014Y_38.15_43.14,4.99,38.15,43.14,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,my family has experienced firsthand the struggles of caring for an alzheimer 's patient,string,,m y _ f a m i l y _ h a s _ e x p e r i e n c e d _ f i r s t h a n d _ t h e _ s t r u g g l e s _ o f _ c a r i n g _ f o r _ a n _ a l z h e i m e r _ ' s _ p a t i e n t,string,
40,257514,KennethShinozuka_2014Y_295.41_300.05,4.64,295.41,300.05,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,and i 'm currently incorporating the feedback to further improve the device into a marketable product,string,,a n d _ i _ ' m _ c u r r e n t l y _ i n c o r p o r a t i n g _ t h e _ f e e d b a c k _ t o _ f u r t h e r _ i m p r o v e _ t h e _ d e v i c e _ i n t o _ a _ m a r k e t a b l e _ p r o d u c t,string,
11,257485,KennethShinozuka_2014Y_87.55_91.27,3.72,87.55,91.27,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,i was looking after my grandfather and i saw him stepping out of the bed,string,,i _ w a s _ l o o k i n g _ a f t e r _ m y _ g r a n d f a t h e r _ a n d _ i _ s a w _ h i m _ s t e p p i n g _ o u t _ o f _ t h e _ b e d,string,
26,257500,KennethShinozuka_2014Y_212.75_222.61,9.86,212.75,222.61,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,after extensive research and testing of different materials like rubber which i realized was too thick to be worn snugly on the bottom of the foot  i decided to print a film sensor with electrically conductive,string,,a f t e r _ e x t e n s i v e _ r e s e a r c h _ a n d _ t e s t i n g _ o f _ d i f f e r e n t _ m a t e r i a l s _ l i k e _ r u b b e r _ w h i c h _ i _ r e a l i z e d _ w a s _ t o o _ t h i c k _ t o _ b e _ w o r n _ s n u g l y _ o n _ t h e _ b o t t o m _ o f _ t h e _ f o o t _ _ i _ d e c i d e d _ t o _ p r i n t _ a _ f i l m _ s e n s o r _ w i t h _ e l e c t r i c a l l y _ c o n d u c t i v e,string,
2,257476,KennethShinozuka_2014Y_25_28.23,3.23,25.0,28.23,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,someone in the united states is diagnosed with alzheimer 's,string,,s o m e o n e _ i n _ t h e _ u n i t e d _ s t a t e s _ i s _ d i a g n o s e d _ w i t h _ a l z h e i m e r _ ' s,string,
15,257489,KennethShinozuka_2014Y_115.91_119.25,3.34,115.91,119.25,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, could i please have my sock model on the stage ,string,,_ c o u l d _ i _ p l e a s e _ h a v e _ m y _ s o c k _ m o d e l _ o n _ t h e _ s t a g e _,string,
1,257475,KennethShinozuka_2014Y_15.97_25.02,9.05,15.97,25.02,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,,cancer  heart attacks  diabetes the answer is actually none of these it 's alzheimer 's disease  every sixty seven seconds,string,,c a n c e r _ _ h e a r t _ a t t a c k s _ _ d i a b e t e s _ t h e _ a n s w e r _ i s _ a c t u a l l y _ n o n e _ o f _ t h e s e _ i t _ ' s _ a l z h e i m e r _ ' s _ d i s e a s e _ _ e v e r y _ s i x t y _ s e v e n _ s e c o n d s,string,
37,257511,KennethShinozuka_2014Y_275.25_281.56,6.31,275.25,281.56,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, and another that 's a re attachable sensor assembly that can be adhered anywhere that makes contact with the bottom of the patient 's foot ,string,,_ a n d _ a n o t h e r _ t h a t _ ' s _ a _ r e _ a t t a c h a b l e _ s e n s o r _ a s s e m b l y _ t h a t _ c a n _ b e _ a d h e r e d _ a n y w h e r e _ t h a t _ m a k e s _ c o n t a c t _ w i t h _ t h e _ b o t t o m _ o f _ t h e _ p a t i e n t _ ' s _ f o o t _,string,
45,257519,KennethShinozuka_2014Y_325.88_335.88,10.0,325.88,335.88,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, one thing i 'll never forget is when my device first caught my grandfather 's wandering out of bed at night at that moment i was really struck by the power of technology to change lives for the better,string,,_ o n e _ t h i n g _ i _ ' l l _ n e v e r _ f o r g e t _ i s _ w h e n _ m y _ d e v i c e _ f i r s t _ c a u g h t _ m y _ g r a n d f a t h e r _ ' s _ w a n d e r i n g _ o u t _ o f _ b e d _ a t _ n i g h t _ a t _ t h a t _ m o m e n t _ i _ w a s _ r e a l l y _ s t r u c k _ b y _ t h e _ p o w e r _ o f _ t e c h n o l o g y _ t o _ c h a n g e _ l i v e s _ f o r _ t h e _ b e t t e r,string,
41,257515,KennethShinozuka_2014Y_300.82_307.91,7.09,300.82,307.91,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/KennethShinozuka_2014Y.sph,sph,,KennethShinozuka_2014Y,string,, testing the device on a number of patients made me realize that i needed to invent solutions for people who didn 't want to wear socks to sleep at night ,string,,_ t e s t i n g _ t h e _ d e v i c e _ o n _ a _ n u m b e r _ o f _ p a t i e n t s _ m a d e _ m e _ r e a l i z e _ t h a t _ i _ n e e d e d _ t o _ i n v e n t _ s o l u t i o n s _ f o r _ p e o p l e _ w h o _ d i d n _ ' t _ w a n t _ t o _ w e a r _ s o c k s _ t o _ s l e e p _ a t _ n i g h t _,string,
