Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
23,202919,AshtonCofer_2016Y_154.99_165.41,10.42,154.99,165.41,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,, across the us have even passed ordinances that simply ban the production of many products containing polystyrene which includes disposable utensils packing peanuts takeout containers ,string,,_ a c r o s s _ t h e _ u s _ h a v e _ e v e n _ p a s s e d _ o r d i n a n c e s _ t h a t _ s i m p l y _ b a n _ t h e _ p r o d u c t i o n _ o f _ m a n y _ p r o d u c t s _ c o n t a i n i n g _ p o l y s t y r e n e _ w h i c h _ i n c l u d e s _ d i s p o s a b l e _ u t e n s i l s _ p a c k i n g _ p e a n u t s _ t a k e o u t _ c o n t a i n e r s _,string,
31,202927,AshtonCofer_2016Y_212.34_216.04,3.7,212.34,216.04,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,so we started out by doing a variety of heating tests,string,,s o _ w e _ s t a r t e d _ o u t _ b y _ d o i n g _ a _ v a r i e t y _ o f _ h e a t i n g _ t e s t s,string,
52,202948,AshtonCofer_2016Y_341.06_344.97,3.91,341.06,344.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,we learned that you can 't have success without a little,string,,w e _ l e a r n e d _ t h a t _ y o u _ c a n _ ' t _ h a v e _ s u c c e s s _ w i t h o u t _ a _ l i t t l e,string,
28,202924,AshtonCofer_2016Y_192.35_195.93,3.58,192.35,195.93,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,what if we could make the impossible possible,string,,w h a t _ i f _ w e _ c o u l d _ m a k e _ t h e _ i m p o s s i b l e _ p o s s i b l e,string,
11,202907,AshtonCofer_2016Y_80.38_92.03,11.65,80.38,92.03,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,so the idea for this project all started when a few months earlier a couple of my teammates took a trip to central america and saw beaches littered with styrofoam or expanded polystyrene foam,string,,s o _ t h e _ i d e a _ f o r _ t h i s _ p r o j e c t _ a l l _ s t a r t e d _ w h e n _ a _ f e w _ m o n t h s _ e a r l i e r _ a _ c o u p l e _ o f _ m y _ t e a m m a t e s _ t o o k _ a _ t r i p _ t o _ c e n t r a l _ a m e r i c a _ a n d _ s a w _ b e a c h e s _ l i t t e r e d _ w i t h _ s t y r o f o a m _ o r _ e x p a n d e d _ p o l y s t y r e n e _ f o a m,string,
51,202947,AshtonCofer_2016Y_333.2_341.06,7.86,333.2,341.06,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,we took a problem that many people said was impossible and we made it possible  and we persevered when it looked like nothing that we did would work,string,,w e _ t o o k _ a _ p r o b l e m _ t h a t _ m a n y _ p e o p l e _ s a i d _ w a s _ i m p o s s i b l e _ a n d _ w e _ m a d e _ i t _ p o s s i b l e _ _ a n d _ w e _ p e r s e v e r e d _ w h e n _ i t _ l o o k e d _ l i k e _ n o t h i n g _ t h a t _ w e _ d i d _ w o u l d _ w o r k,string,
45,202941,AshtonCofer_2016Y_283.41_294.19,10.78,283.41,294.19,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,and moreover not only were we able to create activated carbon for purifying water but we were also able to reduce styrofoam waste  solving two global problems with just one solution,string,,a n d _ m o r e o v e r _ n o t _ o n l y _ w e r e _ w e _ a b l e _ t o _ c r e a t e _ a c t i v a t e d _ c a r b o n _ f o r _ p u r i f y i n g _ w a t e r _ b u t _ w e _ w e r e _ a l s o _ a b l e _ t o _ r e d u c e _ s t y r o f o a m _ w a s t e _ _ s o l v i n g _ t w o _ g l o b a l _ p r o b l e m s _ w i t h _ j u s t _ o n e _ s o l u t i o n,string,
49,202945,AshtonCofer_2016Y_318.15_324.26,6.11,318.15,324.26,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,, and using these funds we plan to file a full patent on our process and to continue to work on our project ,string,,_ a n d _ u s i n g _ t h e s e _ f u n d s _ w e _ p l a n _ t o _ f i l e _ a _ f u l l _ p a t e n t _ o n _ o u r _ p r o c e s s _ a n d _ t o _ c o n t i n u e _ t o _ w o r k _ o n _ o u r _ p r o j e c t _,string,
5,202901,AshtonCofer_2016Y_47.69_54.88,7.19,47.69,54.88,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,i immediately started yelling my mom was freaking out my dad ran around to put out the fire and of course my,string,,i _ i m m e d i a t e l y _ s t a r t e d _ y e l l i n g _ m y _ m o m _ w a s _ f r e a k i n g _ o u t _ m y _ d a d _ r a n _ a r o u n d _ t o _ p u t _ o u t _ t h e _ f i r e _ a n d _ o f _ c o u r s e _ m y,string,
4,202900,AshtonCofer_2016Y_41.78_48.18,6.4,41.78,48.18,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,flames were pouring out  smoke was in the air and it looked like our wooden deck was about to catch fire ,string,,f l a m e s _ w e r e _ p o u r i n g _ o u t _ _ s m o k e _ w a s _ i n _ t h e _ a i r _ a n d _ i t _ l o o k e d _ l i k e _ o u r _ w o o d e n _ d e c k _ w a s _ a b o u t _ t o _ c a t c h _ f i r e _,string,
24,202920,AshtonCofer_2016Y_165.36_170.7,5.34,165.36,170.7,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,and even plastic beach toys all products that are very useful in today 's society ,string,,a n d _ e v e n _ p l a s t i c _ b e a c h _ t o y s _ a l l _ p r o d u c t s _ t h a t _ a r e _ v e r y _ u s e f u l _ i n _ t o d a y _ ' s _ s o c i e t y _,string,
3,202899,AshtonCofer_2016Y_35.45_42.06,6.61,35.45,42.06,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,no this wasn 't my family 's dinner on fire  this was my science project,string,,n o _ t h i s _ w a s n _ ' t _ m y _ f a m i l y _ ' s _ d i n n e r _ o n _ f i r e _ _ t h i s _ w a s _ m y _ s c i e n c e _ p r o j e c t,string,
46,202942,AshtonCofer_2016Y_293.82_299.96,6.14,293.82,299.96,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,so from then on we were inspired to take our project further  performing more tests to make it more effective and testing it,string,,s o _ f r o m _ t h e n _ o n _ w e _ w e r e _ i n s p i r e d _ t o _ t a k e _ o u r _ p r o j e c t _ f u r t h e r _ _ p e r f o r m i n g _ m o r e _ t e s t s _ t o _ m a k e _ i t _ m o r e _ e f f e c t i v e _ a n d _ t e s t i n g _ i t,string,
50,202946,AshtonCofer_2016Y_326.87_333.69,6.82,326.87,333.69,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,, with catching my dad 's grill on fire and failing so many times that we almost quit it was well worth it when we look back at it now,string,,_ w i t h _ c a t c h i n g _ m y _ d a d _ ' s _ g r i l l _ o n _ f i r e _ a n d _ f a i l i n g _ s o _ m a n y _ t i m e s _ t h a t _ w e _ a l m o s t _ q u i t _ i t _ w a s _ w e l l _ w o r t h _ i t _ w h e n _ w e _ l o o k _ b a c k _ a t _ i t _ n o w,string,
0,202896,AshtonCofer_2016Y_12.85_21.83,8.98,12.85,21.83,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,, it was just an ordinary saturday  my dad was outside mowing the lawn  my mom was upstairs folding laundry my sister was in her room doing homework,string,,_ i t _ w a s _ j u s t _ a n _ o r d i n a r y _ s a t u r d a y _ _ m y _ d a d _ w a s _ o u t s i d e _ m o w i n g _ t h e _ l a w n _ _ m y _ m o m _ w a s _ u p s t a i r s _ f o l d i n g _ l a u n d r y _ m y _ s i s t e r _ w a s _ i n _ h e r _ r o o m _ d o i n g _ h o m e w o r k,string,
44,202940,AshtonCofer_2016Y_280.07_283.87,3.8,280.07,283.87,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,were able to persevere through them to get the test results that we wanted,string,,w e r e _ a b l e _ t o _ p e r s e v e r e _ t h r o u g h _ t h e m _ t o _ g e t _ t h e _ t e s t _ r e s u l t s _ t h a t _ w e _ w a n t e d,string,
22,202918,AshtonCofer_2016Y_145.43_154.97,9.54,145.43,154.97,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,and as a result styrofoam is considered a nonrenewable material because it is neither feasible nor viable to recycle polystyrene  and in fact many cities,string,,a n d _ a s _ a _ r e s u l t _ s t y r o f o a m _ i s _ c o n s i d e r e d _ a _ n o n r e n e w a b l e _ m a t e r i a l _ b e c a u s e _ i t _ i s _ n e i t h e r _ f e a s i b l e _ n o r _ v i a b l e _ t o _ r e c y c l e _ p o l y s t y r e n e _ _ a n d _ i n _ f a c t _ m a n y _ c i t i e s,string,
40,202936,AshtonCofer_2016Y_262.13_264.18,2.05,262.13,264.18,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,but then it happened,string,,b u t _ t h e n _ i t _ h a p p e n e d,string,
14,202910,AshtonCofer_2016Y_102.46_104.88,2.42,102.46,104.88,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,, drink a cup of coffee well those,string,,_ d r i n k _ a _ c u p _ o f _ c o f f e e _ w e l l _ t h o s e,string,
32,202928,AshtonCofer_2016Y_215.58_222.16,6.58,215.58,222.16,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,and unfortunately we had many failures  literally nothing worked ,string,,a n d _ u n f o r t u n a t e l y _ w e _ h a d _ m a n y _ f a i l u r e s _ _ l i t e r a l l y _ n o t h i n g _ w o r k e d _,string,
35,202931,AshtonCofer_2016Y_236.83_244.31,7.48,236.83,244.31,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/AshtonCofer_2016Y.sph,sph,,AshtonCofer_2016Y,string,,so why did we keep trying when all the adults said it was impossible well  maybe it 's because we 're kids we don 't know any better,string,,s o _ w h y _ d i d _ w e _ k e e p _ t r y i n g _ w h e n _ a l l _ t h e _ a d u l t s _ s a i d _ i t _ w a s _ i m p o s s i b l e _ w e l l _ _ m a y b e _ i t _ ' s _ b e c a u s e _ w e _ ' r e _ k i d s _ w e _ d o n _ ' t _ k n o w _ a n y _ b e t t e r,string,
