,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,44,154063,NirmalyaKumar_2012X_284.4_294.7,10.3,284.4,294.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,when you take this broader conceptualization of innovation what we found was india is well represented in innovation  but the innovation that is being done in india is ,string,,w h e n _ y o u _ t a k e _ t h i s _ b r o a d e r _ c o n c e p t u a l i z a t i o n _ o f _ i n n o v a t i o n _ w h a t _ w e _ f o u n d _ w a s _ i n d i a _ i s _ w e l l _ r e p r e s e n t e d _ i n _ i n n o v a t i o n _ _ b u t _ t h e _ i n n o v a t i o n _ t h a t _ i s _ b e i n g _ d o n e _ i n _ i n d i a _ i s _,string,
3,114,154133,NirmalyaKumar_2012X_736.32_743.93,7.61,736.32,743.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,you it 's a self perpetuating act because of the sinking skill ladder  and the sinking skill ladder is simply the point that,string,,y o u _ i t _ ' s _ a _ s e l f _ p e r p e t u a t i n g _ a c t _ b e c a u s e _ o f _ t h e _ s i n k i n g _ s k i l l _ l a d d e r _ _ a n d _ t h e _ s i n k i n g _ s k i l l _ l a d d e r _ i s _ s i m p l y _ t h e _ p o i n t _ t h a t,string,
5,89,154108,NirmalyaKumar_2012X_589.54_591.88,2.34,589.54,591.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,guess or predict,string,,g u e s s _ o r _ p r e d i c t,string,
7,76,154095,NirmalyaKumar_2012X_513.75_520.72,6.97,513.75,520.72,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,but of course when you climb onto the boeing seven hundred and eighty seven you are not going to know that this is invisible innovation out of india ,string,,b u t _ o f _ c o u r s e _ w h e n _ y o u _ c l i m b _ o n t o _ t h e _ b o e i n g _ s e v e n _ h u n d r e d _ a n d _ e i g h t y _ s e v e n _ y o u _ a r e _ n o t _ g o i n g _ t o _ k n o w _ t h a t _ t h i s _ i s _ i n v i s i b l e _ i n n o v a t i o n _ o u t _ o f _ i n d i a _,string,
8,63,154082,NirmalyaKumar_2012X_437.1_441.59,4.49,437.1,441.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,, is what we call forward citations how many times does a future patent,string,,_ i s _ w h a t _ w e _ c a l l _ f o r w a r d _ c i t a t i o n s _ h o w _ m a n y _ t i m e s _ d o e s _ a _ f u t u r e _ p a t e n t,string,
9,94,154113,NirmalyaKumar_2012X_615.3_624.6,9.3,615.3,624.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,out of india  invented by the indian offshoring industry is what we call the global delivery model  what the global delivery model allows is  it allows you to take previously,string,,o u t _ o f _ i n d i a _ _ i n v e n t e d _ b y _ t h e _ i n d i a n _ o f f s h o r i n g _ i n d u s t r y _ i s _ w h a t _ w e _ c a l l _ t h e _ g l o b a l _ d e l i v e r y _ m o d e l _ _ w h a t _ t h e _ g l o b a l _ d e l i v e r y _ m o d e l _ a l l o w s _ i s _ _ i t _ a l l o w s _ y o u _ t o _ t a k e _ p r e v i o u s l y,string,
12,108,154127,NirmalyaKumar_2012X_705.08_707.44,2.36,705.08,707.44,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,which is where does the next step,string,,w h i c h _ i s _ w h e r e _ d o e s _ t h e _ n e x t _ s t e p,string,
14,33,154052,NirmalyaKumar_2012X_225.54_229.79,4.25,225.54,229.79,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,do innovative work  so off we went to india we made  i think,string,,d o _ i n n o v a t i v e _ w o r k _ _ s o _ o f f _ w e _ w e n t _ t o _ i n d i a _ w e _ m a d e _ _ i _ t h i n k,string,
15,85,154104,NirmalyaKumar_2012X_565.91_567.43,1.52,565.91,567.43,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,and they start,string,,a n d _ t h e y _ s t a r t,string,
17,86,154105,NirmalyaKumar_2012X_567.07_568.5,1.43,567.07,568.5,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/NirmalyaKumar_2012X.sph,sph,,NirmalyaKumar_2012X,string,,innovating ,string,,i n n o v a t i n g _,string,
