Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
83,174169,SunithaKrishnan_2009I_568.07_572.46,4.39,568.07,572.46,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,supportive friend of mine a well wisher of mine,string,,s u p p o r t i v e _ f r i e n d _ o f _ m i n e _ a _ w e l l _ w i s h e r _ o f _ m i n e,string,
36,174122,SunithaKrishnan_2009I_288.87_290.44,1.57,288.87,290.44,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,they are voiceless ,string,,t h e y _ a r e _ v o i c e l e s s _,string,
55,174141,SunithaKrishnan_2009I_420.98_424.27,3.29,420.98,424.27,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,and therefore my challenge was to,string,,a n d _ t h e r e f o r e _ m y _ c h a l l e n g e _ w a s _ t o,string,
3,174089,SunithaKrishnan_2009I_40.01_49.66,9.65,40.01,49.66,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,was a woman in prostitution  a prostituted person she got infected with hiv  and towards the end of her life ,string,,w a s _ a _ w o m a n _ i n _ p r o s t i t u t i o n _ _ a _ p r o s t i t u t e d _ p e r s o n _ s h e _ g o t _ i n f e c t e d _ w i t h _ h i v _ _ a n d _ t o w a r d s _ t h e _ e n d _ o f _ h e r _ l i f e _,string,
15,174101,SunithaKrishnan_2009I_117.46_124.39,6.93,117.46,124.39,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,and five year old children who have been trafficked for commercial sexual exploitation ,string,,a n d _ f i v e _ y e a r _ o l d _ c h i l d r e n _ w h o _ h a v e _ b e e n _ t r a f f i c k e d _ f o r _ c o m m e r c i a l _ s e x u a l _ e x p l o i t a t i o n _,string,
32,174118,SunithaKrishnan_2009I_245.53_249.81,4.28,245.53,249.81,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,i had this i s officer 's daughter who is,string,,i _ h a d _ t h i s _ i _ s _ o f f i c e r _ ' s _ d a u g h t e r _ w h o _ i s,string,
96,174182,SunithaKrishnan_2009I_641.48_644.19,2.71,641.48,644.19,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,many times when i talk to people,string,,m a n y _ t i m e s _ w h e n _ i _ t a l k _ t o _ p e o p l e,string,
30,174116,SunithaKrishnan_2009I_231.19_236.93,5.74,231.19,236.93,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,, because we don 't allow them to come in where does their journey begin ,string,,_ b e c a u s e _ w e _ d o n _ ' t _ a l l o w _ t h e m _ t o _ c o m e _ i n _ w h e r e _ d o e s _ t h e i r _ j o u r n e y _ b e g i n _,string,
10,174096,SunithaKrishnan_2009I_88.66_95.67,7.01,88.66,95.67,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,and when we took her to the hospital she needed thirty two stitches to put back her intestine into her body ,string,,a n d _ w h e n _ w e _ t o o k _ h e r _ t o _ t h e _ h o s p i t a l _ s h e _ n e e d e d _ t h i r t y _ t w o _ s t i t c h e s _ t o _ p u t _ b a c k _ h e r _ i n t e s t i n e _ i n t o _ h e r _ b o d y _,string,
6,174092,SunithaKrishnan_2009I_62.43_69.49,7.06,62.43,69.49,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/SunithaKrishnan_2009I.sph,sph,,SunithaKrishnan_2009I,string,,by the time we got the information  we reached there pranitha was already raped by three men ,string,,b y _ t h e _ t i m e _ w e _ g o t _ t h e _ i n f o r m a t i o n _ _ w e _ r e a c h e d _ t h e r e _ p r a n i t h a _ w a s _ a l r e a d y _ r a p e d _ b y _ t h r e e _ m e n _,string,
