,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
1,50,135044,LisaDyson_2016S_291.84_298.46,6.62,291.84,298.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,that 's what we 're doing today but tomorrow  this type of technology and using these types of microbes,string,,t h a t _ ' s _ w h a t _ w e _ ' r e _ d o i n g _ t o d a y _ b u t _ t o m o r r o w _ _ t h i s _ t y p e _ o f _ t e c h n o l o g y _ a n d _ u s i n g _ t h e s e _ t y p e s _ o f _ m i c r o b e s,string,
4,119,135113,LisaDyson_2016S_695.95_704.76,8.81,695.95,704.76,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,but let us also develop systems and ways of living that will be beneficial to the lives of ourselves,string,,b u t _ l e t _ u s _ a l s o _ d e v e l o p _ s y s t e m s _ a n d _ w a y s _ o f _ l i v i n g _ t h a t _ w i l l _ b e _ b e n e f i c i a l _ t o _ t h e _ l i v e s _ o f _ o u r s e l v e s,string,
5,41,135035,LisaDyson_2016S_232.31_242.03,9.72,232.31,242.03,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,and we even made a protein rich meal that has an amino acid profile similar to what you might find in some animal proteins ,string,,a n d _ w e _ e v e n _ m a d e _ a _ p r o t e i n _ r i c h _ m e a l _ t h a t _ h a s _ a n _ a m i n o _ a c i d _ p r o f i l e _ s i m i l a r _ t o _ w h a t _ y o u _ m i g h t _ f i n d _ i n _ s o m e _ a n i m a l _ p r o t e i n s _,string,
6,95,135089,LisaDyson_2016S_555.13_559.14,4.01,555.13,559.14,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,they can grow in containers that require minimal space,string,,t h e y _ c a n _ g r o w _ i n _ c o n t a i n e r s _ t h a t _ r e q u i r e _ m i n i m a l _ s p a c e,string,
7,44,135038,LisaDyson_2016S_254.84_260.61,5.77,254.84,260.61,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,, fragrances  but it also can be used as a biodegradable cleaner or even as a jet fuel ,string,,_ f r a g r a n c e s _ _ b u t _ i t _ a l s o _ c a n _ b e _ u s e d _ a s _ a _ b i o d e g r a d a b l e _ c l e a n e r _ o r _ e v e n _ a s _ a _ j e t _ f u e l _,string,
8,73,135067,LisaDyson_2016S_416.36_421.38,5.02,416.36,421.38,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,this clearing happened primarily to make room for palm plantations ,string,,t h i s _ c l e a r i n g _ h a p p e n e d _ p r i m a r i l y _ t o _ m a k e _ r o o m _ f o r _ p a l m _ p l a n t a t i o n s _,string,
14,117,135111,LisaDyson_2016S_690.73_691.91,1.18,690.73,691.91,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,keep,string,,k e e p,string,
15,48,135042,LisaDyson_2016S_280.68_287.59,6.91,280.68,287.59,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,, we believe this type of technology can indeed help us profitably recycle carbon dioxide into valuable products,string,,_ w e _ b e l i e v e _ t h i s _ t y p e _ o f _ t e c h n o l o g y _ c a n _ i n d e e d _ h e l p _ u s _ p r o f i t a b l y _ r e c y c l e _ c a r b o n _ d i o x i d e _ i n t o _ v a l u a b l e _ p r o d u c t s,string,
16,93,135087,LisaDyson_2016S_529.18_540.02,10.84,529.18,540.02,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,,but the beauty and power associated with these supercharged carbon recyclers lies in the fact that they can actually produce in a matter of hours ,string,,b u t _ t h e _ b e a u t y _ a n d _ p o w e r _ a s s o c i a t e d _ w i t h _ t h e s e _ s u p e r c h a r g e d _ c a r b o n _ r e c y c l e r s _ l i e s _ i n _ t h e _ f a c t _ t h a t _ t h e y _ c a n _ a c t u a l l y _ p r o d u c e _ i n _ a _ m a t t e r _ o f _ h o u r s _,string,
18,0,134994,LisaDyson_2016S_15.43_17.93,2.5,15.43,17.93,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/LisaDyson_2016S.sph,sph,,LisaDyson_2016S,string,, a part of a crew of astronauts,string,,_ a _ p a r t _ o f _ a _ c r e w _ o f _ a s t r o n a u t s,string,
