round,test_loss,test_accuracy
1,2.3203083709546717,9.952229299363058
2,2.384943433627961,9.982085987261147
3,2.3287173471633036,11.405254777070065
4,2.25026817078803,15.10748407643312
5,2.196119592447949,15.06767515923567
6,2.096928544864533,15.833996815286625
7,2.0293817269574306,19.27746815286624
8,1.9948512262599483,26.293789808917197
9,1.8843709883416535,28.18471337579618
10,1.8074416165139264,30.34434713375796
11,1.788781068886921,30.493630573248407
12,1.768791342237193,27.916003184713375
13,1.7114313985132108,29.866640127388536
14,1.6734380585372828,32.90207006369427
15,1.6833405631363012,33.36982484076433
16,1.7133081437675817,30.513535031847134
17,1.61405412027031,36.21616242038217
18,1.609245379259632,35.26074840764331
19,1.5974712318675532,35.6687898089172
20,1.6059236458152721,32.772691082802545
21,1.5402898818823942,39.32125796178344
22,1.5454396586509267,37.52985668789809
23,1.5407592172075988,39.74920382165605
24,1.5523313283920288,36.902866242038215
25,1.4674403409289707,42.21735668789809
26,1.4765250014651352,41.4609872611465
27,1.4459249935332377,41.79936305732484
28,1.4157475278635694,43.182722929936304
29,1.4115679719645506,42.505971337579616
30,1.390727729554389,44.84474522292994
31,1.3838470035297856,45.302547770700635
32,1.3785051525018777,45.322452229299365
33,1.3483075267949682,46.92476114649681
34,1.3609037141131748,46.267914012738856
35,1.334052090432234,46.7953821656051
36,1.3205944793239521,48.15883757961783
37,1.3037464413673254,49.432722929936304
38,1.27821400438904,50.4578025477707
39,1.2969355416146053,49.9203821656051
40,1.259517879622757,50.44785031847134
41,1.279625462878282,49.402866242038215
42,1.2604096903922453,50.179140127388536
43,1.2370340827923672,51.582404458598724
44,1.2329290285231962,53.951035031847134
45,1.2134940100323623,54.6875
46,1.1932604897553754,53.49323248407644
47,1.1774974081926286,54.74721337579618
48,1.1416699624365303,59.63375796178344
49,1.1469076678251764,58.20063694267516
50,1.089329202084025,59.28542993630573
51,1.123306768715002,57.92197452229299
52,1.127336416654526,56.628184713375795
53,1.110751061302841,58.42953821656051
54,1.1676020398261442,57.86226114649681
55,1.1058319237581484,60.06170382165605
56,1.130458468084882,58.469347133757964
57,1.0696866212377123,61.02707006369427
58,1.0667408811058967,62.460191082802545
59,1.064360850176234,63.1468949044586
60,1.0081234969151247,65.59514331210191
61,1.0083060849244427,62.69904458598726
62,1.0250805688511795,64.05254777070064
63,0.9925989599744226,64.8984872611465
64,1.0162813545791967,64.36106687898089
65,1.0054551564204466,63.485270700636946
66,1.01845583984047,64.23168789808918
67,0.9677447148948718,65.20700636942675
68,0.9522840991900985,66.82921974522293
69,0.9523977500617884,66.93869426751593
70,0.9640531452598086,66.6500796178344
71,0.9194729988742026,68.33200636942675
72,0.9054532985019076,68.95899681528662
73,0.9083218920003077,67.9140127388535
74,0.9257788293680568,68.45143312101911
75,0.886779553191677,69.86464968152866
76,0.9152344157741328,66.8093152866242
77,0.9314210988154077,68.0732484076433
78,0.9072837598004918,68.09315286624204
79,0.9206869541459782,69.18789808917198
80,0.888636299569136,69.7452229299363
81,0.8926445477327724,70.19307324840764
82,0.8940731518587489,68.35191082802548
83,0.8760268354112175,70.76035031847134
84,0.8580597153135167,69.9343152866242
85,0.8803939299218974,70.44187898089172
86,0.8215797108829401,72.24323248407643
87,0.8557075334202712,71.43710191082802
88,0.8690313233691416,70.36226114649682
89,0.8778923495559935,70.00398089171975
90,0.929423344932544,66.48089171974522
91,0.8400667833674486,71.01910828025478
92,0.8904012118934825,68.57085987261146
93,0.8667586130701053,71.37738853503184
94,0.7957107479784898,73.30812101910828
95,0.783304943020936,73.52707006369427
96,0.8434412551533644,70.99920382165605
97,0.8524950716146238,71.62619426751593
98,0.8032656067116245,72.73089171974522
99,0.7939217815733259,73.21855095541402
100,0.7824003299710097,73.98487261146497
