round,test_loss,test_accuracy
1,2.3298327695032595,9.952229299363058
2,2.35711239097984,9.952229299363058
3,2.291669001245195,17.14769108280255
4,2.2302437193074804,22.691082802547772
5,2.184029919326685,21.128582802547772
6,2.153707992499042,23.86544585987261
7,2.1008470483646273,24.193869426751593
8,2.048969163256846,25.87579617834395
9,2.0274119126568935,26.054936305732483
10,1.9644073149201218,26.801353503184714
11,1.9341991433672086,28.662420382165607
12,1.9016002340681235,29.418789808917197
13,1.8669152054817053,29.697452229299362
14,1.9080346017886118,28.57285031847134
15,1.8138348258984316,31.27985668789809
16,1.7891945064447488,31.658041401273884
17,1.7744468351837936,32.41441082802548
18,1.8425328420225981,30.89171974522293
19,1.8102006479433388,32.38455414012739
20,1.7283429195926447,33.5390127388535
21,1.7510857855438426,33.81767515923567
22,1.811167813410425,33.14092356687898
23,1.7564858767637022,33.638535031847134
24,1.7168584644414817,35.42993630573248
25,1.7260042520085717,35.98726114649681
26,1.6749096364732001,36.116640127388536
27,1.7472501727426129,36.05692675159236
28,1.7095191311684383,37.33081210191083
29,1.7028017492051337,37.818471337579616
30,1.6890203732593803,37.44028662420382
31,1.6732367603642166,38.485270700636946
32,1.6781796103070497,38.11703821656051
33,1.7001907119325772,38.55493630573248
34,1.5912069256897945,40.91361464968153
35,1.6340639568438196,41.90883757961783
36,1.6579018170666542,39.3312101910828
37,1.6246151726716642,42.57563694267516
38,1.6399096037931502,42.67515923566879
39,1.5407003194663176,45.17316878980892
40,1.5602316780454795,44.317277070063696
41,1.5884619070466157,44.69546178343949
42,1.509517999970989,47.5218949044586
43,1.5310269837166852,45.59116242038217
44,1.5204646594964775,47.17356687898089
45,1.5371819628272088,46.725716560509554
46,1.524842061814229,46.914808917197455
47,1.4470269535757174,48.71616242038217
48,1.496143416234642,48.74601910828026
49,1.4745185261319398,49.49243630573248
50,1.4087872277399538,51.89092356687898
51,1.4783683787485598,50.10947452229299
52,1.4290137222618053,52.26910828025478
53,1.4285061594786916,52.159633757961785
54,1.467561481864589,50.61703821656051
55,1.3659306620336642,51.154458598726116
56,1.4318216856877515,51.492834394904456
57,1.3711483091305776,52.557722929936304
58,1.3645690558062997,53.79179936305732
59,1.4074680896321679,52.388535031847134
60,1.3630276246435324,54.369028662420384
61,1.4020400199161214,53.49323248407644
62,1.3121037175700923,54.866640127388536
63,1.3514161778103775,54.40883757961783
64,1.3526850111165625,54.896496815286625
65,1.3544097182097707,54.57802547770701
66,1.3496999767175906,55.24482484076433
67,1.3490746241466256,55.10549363057325
68,1.3052261764076865,55.623009554140125
69,1.3361587680069504,56.14052547770701
70,1.2861725703166549,56.797372611464965
71,1.2735075438098542,57.245222929936304
72,1.3052819230753905,56.74761146496815
73,1.2966536302475413,56.7078025477707
74,1.2623032684538775,56.240047770700635
75,1.171484485173681,58.21058917197452
76,1.2488224373501577,58.220541401273884
77,1.252366475618569,58.638535031847134
78,1.2130101835651763,58.59872611464968
79,1.2498150953821316,59.28542993630573
80,1.1988909297687993,59.27547770700637
81,1.2363772616264925,59.07643312101911
82,1.2290112493903773,59.554140127388536
83,1.2149650689902578,60.56926751592356
84,1.2049139984853707,60.19108280254777
85,1.176341578459284,60.76831210191083
86,1.186043937115153,60.41003184713376
87,1.201699774736052,60.71855095541401
88,1.1894946064159369,60.43988853503185
89,1.1902627257784462,60.80812101910828
90,1.1788726840049597,61.27587579617835
91,1.190172308569501,61.43511146496815
92,1.1787632005229878,61.5843949044586
93,1.173830801134656,61.96257961783439
94,1.1621336693976336,61.96257961783439
95,1.1797626701889523,61.285828025477706
96,1.150402984421724,62.54976114649681
97,1.1271544896113646,62.738853503184714
98,1.1416426692039343,63.326035031847134
99,1.160589372656148,63.28622611464968
100,1.1250231801324588,63.03742038216561
