round,test_loss,test_accuracy
1,2.3233751886209864,12.689092356687897
2,2.326752143301022,15.117436305732484
3,2.2406746460373994,17.54578025477707
4,2.200015509963795,17.585589171974522
5,2.124900021370809,17.67515923566879
6,2.0673210112152587,18.003582802547772
7,2.0402388557506974,18.33200636942675
8,1.9989694546742045,20.302547770700638
9,1.9317926563275087,27.57762738853503
10,1.8824377735708928,27.448248407643312
11,1.8831339201350121,29.289410828025478
12,1.9242145551997385,28.851512738853504
13,1.798594899238295,30.65286624203822
14,1.8013700429041675,29.25955414012739
15,1.8186901534438893,30.165207006369428
16,1.7717712798695655,30.513535031847134
17,1.7198104957106766,31.22014331210191
18,1.69781058457247,33.379777070063696
19,1.757574130775063,31.618232484076433
20,1.7265601742799115,30.80214968152866
21,1.6750702463137876,32.61345541401274
22,1.671069555981144,31.66799363057325
23,1.6325913690457678,33.84753184713376
24,1.599509985583603,36.116640127388536
25,1.6126683373360118,36.27587579617835
26,1.592764130063877,36.0171178343949
27,1.5537425385918586,37.55971337579618
28,1.5504689095126596,37.121815286624205
29,1.570036510753024,38.13694267515923
30,1.5913533124194783,36.504777070063696
31,1.620058111324432,38.067277070063696
32,1.5573317078268452,38.883359872611464
33,1.5041023272617606,39.80891719745223
34,1.49523916365994,41.391321656050955
35,1.479119137593895,41.37141719745223
36,1.4633240160668732,43.710191082802545
37,1.4610535475858457,42.595541401273884
38,1.4614848885566565,43.730095541401276
39,1.4461102774188777,43.5609076433121
40,1.4685331378013464,43.08320063694268
41,1.4698412699304568,44.86464968152866
42,1.4211195099885297,44.317277070063696
43,1.4475286029706336,45.71058917197452
44,1.3558572120727248,48.29816878980892
45,1.3319543288771514,48.6265923566879
46,1.343918844013457,48.38773885350319
47,1.2817655213319572,50.766321656050955
48,1.320669106237448,49.80095541401274
49,1.3423245765600995,49.74124203821656
50,1.2215349176886734,54.46855095541401
51,1.2616455031048721,52.75676751592356
52,1.2618438590104413,51.82125796178344
53,1.242122257591053,53.42356687898089
54,1.2896742539800656,52.607484076433124
55,1.2744897903910108,52.82643312101911
56,1.2008773077065777,55.682722929936304
57,1.1927502079374472,55.75238853503185
58,1.2266267689929646,54.35907643312102
59,1.230928825345009,56.259952229299365
60,1.1567878818056385,57.464171974522294
61,1.1687966281441367,58.0015923566879
62,1.1756701701006311,57.53383757961783
63,1.174668044800971,58.50915605095541
64,1.134730955218054,59.77308917197452
65,1.1463057121653466,59.28542993630573
66,1.1764519320931404,57.52388535031847
67,1.084714452552188,61.484872611464965
68,1.0763807452408372,61.3953025477707
69,1.0687900979048128,62.52985668789809
70,1.0961741041985287,61.564490445859875
71,1.0746188611741279,62.878184713375795
72,1.0768126158197975,62.98765923566879
73,1.1083998513069881,62.151671974522294
74,1.092948633774071,63.35589171974522
75,1.0105081006979486,65.83399681528662
76,1.0575302721588475,64.46058917197452
77,1.0821689879818328,63.4156050955414
78,1.0436086772353785,65.13734076433121
79,1.0154315142115211,65.99323248407643
80,1.0203678915455083,65.83399681528662
81,1.0593194236421282,64.0625
82,1.0174874568441112,65.52547770700637
83,0.9946525495523101,65.86385350318471
84,0.990163024823377,66.66003184713375
85,0.9810423596649412,67.1875
86,0.9999548827007319,66.98845541401273
87,0.9669929590954143,67.7547770700637
88,1.0009670849818333,66.95859872611464
89,0.9952846294755389,67.59554140127389
90,0.9374732128374136,68.71019108280255
91,0.9173880982550846,68.95899681528662
92,0.9679231241250493,68.42157643312102
93,0.9589443738293496,68.5907643312102
94,0.9315782345024644,69.4267515923567
95,0.9497407997489735,69.46656050955414
96,0.9256639419847233,69.49641719745223
97,0.9199216377203632,69.95421974522293
98,0.9123693347736529,69.80493630573248
99,0.9006446032387436,70.11345541401273
100,0.9684686558261798,69.17794585987261
