round,test_loss,test_accuracy
1,2.315104797387579,15.10748407643312
2,2.3260210638592955,16.580414012738853
3,2.28365945967899,17.018312101910826
4,2.2111056853251854,17.406449044585987
5,2.1490962786279666,17.57563694267516
6,2.1127017402345207,17.963773885350317
7,2.0845411886834793,18.003582802547772
8,2.0617601188125123,18.043391719745223
9,2.020969150931972,18.998805732484076
10,1.9786929241411246,21.407245222929937
11,1.9331608539933611,23.01950636942675
12,1.8941924177157652,25.019904458598727
13,1.8944581936878764,24.45262738853503
14,1.8332013514391177,28.274283439490446
15,1.825117329882968,28.523089171974522
16,1.8080959745273468,28.55294585987261
17,1.7686849247877765,29.478503184713375
18,1.7711238686446171,29.667595541401273
19,1.7472322678110401,29.826831210191084
20,1.7114847898483276,30.951433121019107
21,1.7206215319360139,30.82205414012739
22,1.728438775250866,30.772292993630572
23,1.6870678807519803,31.66799363057325
24,1.6711741526415393,31.916799363057326
25,1.65371130226524,32.10589171974522
26,1.6629289115310475,32.47412420382165
27,1.6791106432106844,32.75278662420382
28,1.6610858334097893,33.30015923566879
29,1.6405503499280116,33.73805732484077
30,1.6479292804268515,33.89729299363057
31,1.6095530736218593,34.80294585987261
32,1.5938689685930871,35.031847133757964
33,1.5989497467211098,35.15127388535032
34,1.56522613498056,36.37539808917197
35,1.5489937499829918,36.72372611464968
36,1.574865690462149,37.11186305732484
37,1.5393632088497187,38.067277070063696
38,1.521383968887815,38.913216560509554
39,1.5234160575137776,39.23168789808917
40,1.4854691681588532,40.445859872611464
41,1.4812940321150858,40.25676751592356
42,1.5320029008160732,39.0625
43,1.4824049670225496,41.09275477707006
44,1.4738725636415422,41.30175159235669
45,1.4329258567967993,42.24721337579618
46,1.4778273105621338,41.34156050955414
47,1.4430260255837897,42.96377388535032
48,1.4422416504780957,42.71496815286624
49,1.414145255544383,44.46656050955414
50,1.3545647214172751,47.57165605095541
51,1.3608640394393046,46.78542993630573
52,1.3950842877102505,45.720541401273884
53,1.3846154714086254,45.889729299363054
54,1.3847015200147204,46.40724522292994
55,1.3826055033191753,46.307722929936304
56,1.3340929427723975,48.676353503184714
57,1.32647246008466,49.0843949044586
58,1.3103613648444983,49.8109076433121
59,1.296227425147014,50.318471337579616
60,1.2762422314874686,51.33359872611465
61,1.2567550790537694,52.84633757961783
62,1.252274065640322,52.73686305732484
63,1.2559963263523806,52.76671974522293
64,1.2548289541985578,53.17476114649681
65,1.2425169193061294,53.41361464968153
66,1.3033622453926474,50.70660828025478
67,1.2338150367615328,53.84156050955414
68,1.1895141430721161,56.488853503184714
69,1.1981907456543794,56.34952229299363
70,1.2134540092413593,55.36425159235669
71,1.1679677150811358,57.31488853503185
72,1.1554026804911863,58.29020700636943
73,1.1384975348308588,59.21576433121019
74,1.1407738848097007,59.056528662420384
75,1.0894177806605199,61.594347133757964
76,1.1283674281873521,59.60390127388535
77,1.1309005526980018,59.753184713375795
78,1.130795302284751,60.330414012738856
79,1.1060485744931896,60.728503184713375
80,1.087908006397782,61.285828025477706
81,1.0822441801903353,62.121815286624205
82,1.0626317892864252,62.848328025477706
83,1.0704573123318375,62.24124203821656
84,1.0789131301983146,62.60947452229299
85,1.0509935659208116,63.35589171974522
86,1.0540300641849543,63.73407643312102
87,1.0746613870001143,62.07205414012739
88,1.053147126534942,63.2265127388535
89,1.01313672779472,64.8984872611465
90,1.0061024393245672,65.30652866242038
91,0.9811442042611966,66.07285031847134
92,0.9904579748013976,66.3515127388535
93,0.9867918635629545,66.77945859872611
94,0.9784311063730033,66.85907643312102
95,0.9937766877708921,66.12261146496816
96,0.9783846246209115,66.50079617834395
97,0.9609432448247436,66.77945859872611
98,0.9480376877602498,67.89410828025478
99,0.9474712838033202,68.11305732484077
100,0.9404911079983802,68.16281847133757
