round,test_loss,test_accuracy
1,2.323053435914835,9.952229299363058
2,2.321219178521709,12.032245222929935
3,2.2553766700112896,17.41640127388535
4,2.197638183642345,18.13296178343949
5,2.1433301025135503,16.391321656050955
6,2.0567372536203665,19.19785031847134
7,2.0252218550177896,24.41281847133758
8,1.94583511656257,27.0203025477707
9,1.8820141789260183,28.463375796178344
10,1.8515147714857842,28.732085987261147
11,1.8625184707580857,28.05533439490446
12,1.7912364370504004,30.11544585987261
13,1.7656986994348514,29.866640127388536
14,1.7752910548714316,30.871815286624205
15,1.8094612367593559,30.981289808917197
16,1.7273729242336977,31.439092356687897
17,1.7388568501563588,31.329617834394906
18,1.7277991331306992,32.50398089171974
19,1.7080323711322372,32.016321656050955
20,1.652882606360563,33.130971337579616
21,1.6659074452272646,34.34514331210191
22,1.6895655978257489,33.84753184713376
23,1.6708387667965736,33.12101910828026
24,1.5836748871833655,33.966958598726116
25,1.6145125050453624,34.056528662420384
26,1.5727502836543283,36.116640127388536
27,1.5552789390466775,37.75875796178344
28,1.5865115094336735,37.37062101910828
29,1.576968161163816,37.490047770700635
30,1.5170947320901664,38.326035031847134
31,1.5100541782986587,38.24641719745223
32,1.5193407497588236,40.15724522292994
33,1.566812023235734,38.326035031847134
34,1.5663833648535856,39.659633757961785
35,1.5111284035785941,40.416003184713375
36,1.481950078040931,41.29179936305732
37,1.4525175975386504,41.978503184713375
38,1.4925338713226803,42.44625796178344
39,1.5857112415277275,37.738853503184714
40,1.4375476275280024,41.69984076433121
41,1.4327905648832868,44.16799363057325
42,1.4869527892701944,40.863853503184714
43,1.4485413572590822,43.88933121019108
44,1.404489765501326,44.5859872611465
45,1.3912333819516904,43.99880573248408
46,1.3922362722408999,46.54657643312102
47,1.370101078300719,48.288216560509554
48,1.3457654570318331,48.55692675159236
49,1.3362862175437296,47.7109872611465
50,1.2471910115260227,51.68192675159236
51,1.3234738885976707,50.46775477707006
52,1.2769316389302539,50.796178343949045
53,1.2847694166147026,51.40326433121019
54,1.2547558174011813,52.68710191082803
55,1.2468236388674208,51.22412420382165
56,1.2453281552928268,53.45342356687898
57,1.2661642667594228,52.468152866242036
58,1.263974366673998,53.5828025477707
59,1.2211132634217572,54.85668789808917
60,1.180359404178182,56.75756369426752
61,1.23881491012634,54.38893312101911
62,1.2902242237595236,53.99084394904459
63,1.1461129044271579,56.74761146496815
64,1.1151548282356019,60.1015127388535
65,1.1719910692257487,58.11106687898089
66,1.1705578273269022,59.11624203821656
67,1.1612006270202102,58.857484076433124
68,1.1357968183839398,60.68869426751592
69,1.1828867599463007,59.335191082802545
70,1.0984602528772536,61.88296178343949
71,1.0390061853797572,64.19187898089172
72,1.0674376833211086,62.96775477707006
73,1.1217731385473992,61.3953025477707
74,1.107467794114617,62.44028662420382
75,1.0259245945389863,64.71934713375796
76,1.1129859329029252,62.40047770700637
77,1.0718858777337772,63.39570063694268
78,1.082857313429474,63.83359872611465
79,1.0557884247439682,64.36106687898089
80,1.045524617289282,64.41082802547771
81,1.0791358837656155,64.16202229299363
82,1.020971412111999,66.49084394904459
83,1.0022026972406228,66.50079617834395
84,0.9902754435493688,66.93869426751593
85,0.9882410935535553,67.87420382165605
86,0.9684641756069888,67.3765923566879
87,0.9414551438419683,68.13296178343948
88,0.9535409941035471,68.79976114649682
89,0.9533791395888966,68.25238853503184
90,0.9736516568691108,68.50119426751593
91,0.9507168795272802,69.03861464968153
92,0.9703008236399122,68.84952229299363
93,0.940281855642416,68.43152866242038
94,0.9097011353179907,69.86464968152866
95,0.9574422492722797,68.33200636942675
96,0.9708465455443995,68.08320063694268
97,0.9406123966168446,68.92914012738854
98,0.9721986125608918,68.859474522293
99,0.9053933656519386,70.10350318471338
100,0.9318133774836352,70.22292993630573
