round,test_loss,test_accuracy
1,2.340192755316473,9.952229299363058
2,2.4065807716102356,9.952229299363058
3,2.356366942642601,9.972133757961783
4,2.257367764308954,12.420382165605096
5,2.1630963656553037,15.246815286624203
6,2.1563196789686847,15.824044585987261
7,2.0872224880631562,18.97890127388535
8,1.9657978571144639,24.0843949044586
9,2.0208943133141584,23.00955414012739
10,1.8458554030983312,26.00517515923567
11,1.8088973229098473,27.876194267515924
12,1.7716375893088663,29.6875
13,1.7423289520725322,30.27468152866242
14,1.7117149078162612,31.31966560509554
15,1.7106302839935206,31.230095541401273
16,1.670585102336422,32.633359872611464
17,1.6640049515256456,33.24044585987261
18,1.6225769489434114,34.11624203821656
19,1.6030716296214207,35.15127388535032
20,1.5883301663550602,35.728503184713375
21,1.5819664047022535,36.37539808917197
22,1.5575256317284456,37.72890127388535
23,1.5366469393869875,37.708996815286625
24,1.5380007992884157,37.91799363057325
25,1.5062464551561197,39.3312101910828
26,1.499373656169624,39.8984872611465
27,1.4855398099133923,39.7890127388535
28,1.4703046516248375,40.25676751592356
29,1.4547758565586844,41.192277070063696
30,1.435782696031461,42.12778662420382
31,1.4179363319068958,43.13296178343949
32,1.4072597345728783,43.541003184713375
33,1.3904125500636495,43.63057324840764
34,1.377218428690722,45.41202229299363
35,1.3538683045441937,45.81011146496815
36,1.3563844823533562,46.28781847133758
37,1.3693355587637348,46.90485668789809
38,1.3198597689343106,47.452229299363054
39,1.290913607664169,49.52229299363057
40,1.2831293925358231,49.960191082802545
41,1.2626181172717148,49.67157643312102
42,1.2519105069196907,50.547372611464965
43,1.2268231013777908,52.70700636942675
44,1.2380461381499175,51.78144904458599
45,1.2119612948150391,52.31886942675159
46,1.1936329622177562,53.38375796178344
47,1.2050589630558233,52.129777070063696
48,1.1866381802376669,54.647691082802545
49,1.171208395320139,54.369028662420384
50,1.1367910959918028,55.96138535031847
51,1.1358783036280589,57.34474522292994
52,1.1579961750158079,56.658041401273884
53,1.1256621612864695,58.15087579617835
54,1.1246193096895887,57.832404458598724
55,1.1107973369063846,58.56886942675159
56,1.110518939176183,58.84753184713376
57,1.1037657222930033,59.305334394904456
58,1.1094240451314648,58.29020700636943
59,1.07348582509217,60.370222929936304
60,1.0804821089574486,60.50955414012739
61,1.0534585907960394,61.60429936305732
62,1.054385502247294,60.88773885350319
63,1.0481761762291004,62.19148089171974
64,1.025695867978843,62.55971337579618
65,1.0327831332091313,62.320859872611464
66,1.0220194143854129,62.7687101910828
67,1.0158985773469233,63.38574840764331
68,1.0215645227462622,62.55971337579618
69,0.9984990035652355,64.12221337579618
70,1.016971071054981,62.60947452229299
71,0.9847259536670272,64.82882165605096
72,0.9911046115456114,64.51035031847134
73,0.9687198074000656,65.4359076433121
74,0.9731034021468679,65.29657643312102
75,0.9364105193478287,66.96855095541402
76,0.9593083000486824,66.12261146496816
77,0.9519391116822601,65.95342356687898
78,0.954614588029825,65.8937101910828
79,0.9382576365379771,66.85907643312102
80,0.9766542137048806,64.58001592356688
81,0.9197572120435679,67.30692675159236
82,0.9613819285562843,65.07762738853503
83,0.8983551248623307,68.34195859872611
84,0.9307596896104752,67.57563694267516
85,0.9170637161109099,67.89410828025478
86,0.9129233113519705,67.8343949044586
87,0.9166463579341864,67.7547770700637
88,0.8770443121339105,69.61584394904459
89,0.9054404743917429,68.3718152866242
90,0.8843468909810304,69.11823248407643
91,0.8786779930637141,69.71536624203821
92,0.8859271019887013,68.81966560509554
93,0.8762777390753388,69.97412420382166
94,0.8901101392545517,68.79976114649682
95,0.8577119985203834,70.74044585987261
96,0.893280333774105,68.76990445859873
97,0.8607914081424665,70.0437898089172
98,0.8622454727531239,69.82484076433121
99,0.8552278538418424,70.44187898089172
100,0.856869752999324,70.43192675159236
