round,test_loss,test_accuracy
1,2.317027549075473,10.101512738853502
2,2.345458984375,9.982085987261147
3,2.3246472443744635,10.09156050955414
4,2.2744314959094782,14.271496815286625
5,2.212826915607331,16.968550955414013
6,2.1674743913541175,14.699442675159236
7,2.117692031678121,15.356289808917197
8,2.051082664993918,16.321656050955415
9,2.0174033930347224,18.023487261146496
10,1.976600760107587,19.92436305732484
11,1.9265358713781757,23.347929936305732
12,1.859536580978685,26.76154458598726
13,1.8347786839600582,26.373407643312103
14,1.7690229210883948,28.433519108280255
15,1.7387390372100149,28.861464968152866
16,1.720188396751501,29.16998407643312
17,1.6942666746248864,29.61783439490446
18,1.6976327341832933,29.936305732484076
19,1.6684921045971524,32.67316878980892
20,1.6568794561799165,31.76751592356688
21,1.6284966651041797,34.84275477707006
22,1.6019620948536382,34.136146496815286
23,1.618663323153356,34.40485668789809
24,1.578346042876031,36.345541401273884
25,1.5641485513395565,36.763535031847134
26,1.5632383557641583,37.480095541401276
27,1.5278504395940502,38.58479299363057
28,1.5243525003931324,38.067277070063696
29,1.514137864112854,39.37101910828026
30,1.5086707757536773,38.9828821656051
31,1.4716545814161848,40.8937101910828
32,1.456950012285998,41.16242038216561
33,1.462908771387331,42.28702229299363
34,1.4363894713152745,42.71496815286624
35,1.4313981829175524,42.74482484076433
36,1.4101839551500455,43.69028662420382
37,1.39495690309318,44.516321656050955
38,1.3922959801497732,44.406847133757964
39,1.3653675811305928,44.964171974522294
40,1.3524353230834767,46.884952229299365
41,1.349451643646143,47.13375796178344
42,1.3443739566074056,47.26313694267516
43,1.3225398063659668,48.80573248407644
44,1.3043620639545903,49.7312898089172
45,1.3216610896359584,49.02468152866242
46,1.306683068822144,49.69148089171974
47,1.2766380165792575,51.383359872611464
48,1.2700037534829158,52.03025477707006
49,1.2608744729856016,52.45820063694268
50,1.214590213860676,53.35390127388535
51,1.2159663165450856,53.81170382165605
52,1.2148886816516804,53.42356687898089
53,1.2190928071927114,54.309315286624205
54,1.1939984108232389,55.702627388535035
55,1.1970675887575575,54.82683121019108
56,1.1698591120683464,56.41918789808917
57,1.1703004791478442,56.767515923566876
58,1.147495664229059,57.78264331210191
59,1.1404331258148144,57.91202229299363
60,1.1326769514448325,58.06130573248408
61,1.113459945104684,59.444665605095544
62,1.1003028416329887,60.390127388535035
63,1.086189090446302,61.0171178343949
64,1.0749634929523346,61.484872611464965
65,1.0733773135075904,61.94267515923567
66,1.0524639806170373,62.7687101910828
67,1.0403771320725703,63.16679936305732
68,1.080077417337211,62.89808917197452
69,1.0371882824381446,64.21178343949045
70,1.0092752184837488,64.50039808917198
71,0.9950040032149879,66.15246815286625
72,0.9714164980657541,67.17754777070064
73,0.9824362507291661,66.53065286624204
74,0.9545215307527287,67.48606687898089
75,0.9341163172084055,68.09315286624204
76,0.9365487326482299,68.5609076433121
77,0.9484692029892259,68.01353503184713
78,0.9366516687308147,68.41162420382166
79,0.925534982590159,68.859474522293
80,0.9098493304981548,69.48646496815287
81,0.9096323509884489,69.6656050955414
82,0.8900254558605752,70.22292993630573
83,0.8973176794446958,70.02388535031847
84,0.8952274872998524,70.06369426751593
85,0.882339163570647,70.72054140127389
86,0.8788659602973112,70.7703025477707
87,0.8615436626088088,70.91958598726114
88,0.8805693680313742,70.59116242038216
89,0.8858134924985801,70.64092356687898
90,0.8459908092857167,71.93471337579618
91,0.8496774028820596,71.54657643312102
92,0.8335987982476593,72.11385350318471
93,0.8297730634926231,72.12380573248407
94,0.8417973617079911,71.95461783439491
95,0.8393499733536107,72.01433121019109
96,0.814481330904991,72.73089171974522
97,0.8219596542370547,72.4124203821656
98,0.8052468197360919,73.29816878980891
99,0.802708297778087,73.2484076433121
100,0.8050118775884058,72.9796974522293
