round,test_loss,test_accuracy
1,2.3335574037709814,9.952229299363058
2,2.437665328858005,9.952229299363058
3,2.3268929226383284,12.340764331210192
4,2.308605248761025,12.291003184713375
5,2.1781966428088535,16.709792993630572
6,2.084212398073476,22.00437898089172
7,1.9717256939335235,24.293391719745223
8,1.8953111536183935,25.139331210191084
9,1.827386900877497,27.0203025477707
10,1.7798619763866352,28.75199044585987
11,1.7507065185316049,29.697452229299362
12,1.7215931924285404,31.598328025477706
13,1.6815397428099517,32.633359872611464
14,1.6635513032317921,33.797770700636946
15,1.6538463276662645,34.17595541401274
16,1.6191891598853336,35.48964968152866
17,1.585386717395418,38.38574840764331
18,1.5710502460504034,37.22133757961783
19,1.547519353544636,39.20183121019108
20,1.5250302765779435,40.25676751592356
21,1.5048607246131653,40.23686305732484
22,1.487412335007054,43.202627388535035
23,1.4809475385459365,43.21257961783439
24,1.4508136161573373,44.18789808917197
25,1.4353003813202974,45.57125796178344
26,1.4007921560554748,47.57165605095541
27,1.364344395649661,47.810509554140125
28,1.3696828754084884,49.69148089171974
29,1.3369159903495935,49.77109872611465
30,1.3146220286181018,51.87101910828026
31,1.313776899295248,51.8312101910828
32,1.2696105298722626,53.43351910828026
33,1.2560472833882472,54.697452229299365
34,1.2431284633411723,55.095541401273884
35,1.2367802645750106,55.04578025477707
36,1.2026327358689277,56.88694267515923
37,1.1811617620431694,57.792595541401276
38,1.1630852894418557,59.25557324840764
39,1.1529629530420729,59.5640923566879
40,1.156898500053746,59.942277070063696
41,1.1629920165250256,59.17595541401274
42,1.1249102593227556,61.564490445859875
43,1.1286648690320884,60.81807324840764
44,1.1225778502263841,61.37539808917197
45,1.1210014410079665,60.897691082802545
46,1.0874633948514416,63.25636942675159
47,1.0650781996690544,63.485270700636946
48,1.081040079046966,63.56488853503185
49,1.0712621500537653,63.64450636942675
50,1.0180107138718768,65.25676751592357
51,1.0296299799232727,65.14729299363057
52,1.0079838770210363,65.64490445859873
53,1.0257651995701396,65.625
54,1.0251559224098352,65.37619426751593
55,1.031843919662913,65.09753184713375
56,1.0090612742551572,65.82404458598727
57,1.0093433705105144,66.04299363057325
58,1.0131473131240554,65.71457006369427
59,0.9855377024905697,66.68988853503184
60,0.9834266213854407,66.97850318471338
61,0.9725301671939292,67.57563694267516
62,0.956439628342914,68.51114649681529
63,0.957306156492537,68.14291401273886
64,0.9380209419378049,68.640525477707
65,0.9413191000367426,69.0187101910828
66,0.9362532040875429,68.75
67,0.9310961589691745,68.97890127388536
68,0.9352894751888932,69.14808917197452
69,0.9200195601791333,69.78503184713375
70,0.9262864115131888,69.56608280254777
71,0.9257096462189012,69.37699044585987
72,0.9241780801943154,69.51632165605096
73,0.906249447233358,70.22292993630573
74,0.9081910753705699,70.1532643312102
75,0.8620510594860004,71.45700636942675
76,0.8747333929796887,70.97929936305732
77,0.8857599705647511,70.41202229299363
78,0.8617315782103568,71.04896496815287
79,0.8744132985734636,71.06886942675159
80,0.8693727748409198,71.28781847133757
81,0.8682390903211703,71.34753184713375
82,0.8552009793603497,71.91480891719745
83,0.8592259454879032,72.08399681528662
84,0.8587858058085107,71.83519108280255
85,0.8457170781815887,72.09394904458598
86,0.8579047352645048,71.55652866242038
87,0.8404685088024018,72.49203821656052
88,0.8312955335446983,72.6015127388535
89,0.8376306371324381,72.5218949044586
90,0.8357342796720517,72.4124203821656
91,0.8382854313607428,72.59156050955414
92,0.8295747987024343,72.75079617834395
93,0.8283412596981996,72.85031847133757
94,0.8403935197052682,72.3328025477707
95,0.8179273779984493,73.18869426751593
96,0.8228168631814847,73.11902866242038
97,0.8241028231420334,72.49203821656052
98,0.8156991223241113,73.20859872611464
99,0.7989317169235011,73.17874203821655
100,0.7918282181594023,74.23367834394904
