round,test_loss,test_accuracy
1,2.323170036267323,11.29578025477707
2,2.3476749195414746,10.738455414012739
3,2.3094645518406183,16.968550955414013
4,2.2170605537997687,17.24721337579618
5,2.1648550094312924,17.585589171974522
6,2.1258710402591974,17.983678343949045
7,2.0889906420069897,18.13296178343949
8,2.0533471031553425,17.87420382165605
9,2.0173369266424968,18.81966560509554
10,1.980418455828527,21.74562101910828
11,1.9515831774207437,23.387738853503183
12,1.9255661205121666,24.004777070063696
13,1.8995675524328923,26.263933121019107
14,1.9340127812828987,23.46735668789809
15,1.8692498191906388,26.53264331210191
16,1.867427232918466,26.642117834394906
17,1.8435813621350914,27.27906050955414
18,1.8188765466592873,28.423566878980893
19,1.7816400383688082,29.777070063694268
20,1.7895047786129508,29.279458598726116
21,1.7674286897015419,29.926353503184714
22,1.736599068732778,30.553343949044585
23,1.7387556164128006,30.583200636942674
24,1.7111573933036464,31.369426751592357
25,1.7091061165378352,31.429140127388536
26,1.7092156098906401,31.886942675159236
27,1.6960373175371983,32.33479299363057
28,1.6637079601834535,33.61863057324841
29,1.643879387029417,33.65843949044586
30,1.6360393899261572,34.583996815286625
31,1.6251435925246804,34.524283439490446
32,1.6190608398170228,35.25079617834395
33,1.6384300031479757,35.867834394904456
34,1.5966422125032753,36.74363057324841
35,1.6017811814690852,37.11186305732484
36,1.5684013435035755,37.72890127388535
37,1.5735089444810417,37.62937898089172
38,1.5741873691036443,37.37062101910828
39,1.5492727900766263,37.649283439490446
40,1.5282463905917612,39.50039808917197
41,1.5363738620357148,39.32125796178344
42,1.5198387636500559,39.20183121019108
43,1.5322043242727874,39.32125796178344
44,1.488476131372391,40.694665605095544
45,1.5129829660342757,40.29657643312102
46,1.468661473055554,41.580414012738856
47,1.4458467952764718,42.49601910828026
48,1.4736575670303054,41.38136942675159
49,1.4428180296709583,43.30214968152866
50,1.3852857176665287,44.53622611464968
51,1.3963288873623891,43.62062101910828
52,1.4216365214366062,43.341958598726116
53,1.4051692007453578,44.068471337579616
54,1.4080775907844494,44.55613057324841
55,1.3935169718068117,44.92436305732484
56,1.3554217974851086,46.138535031847134
57,1.3385878102794575,46.81528662420382
58,1.3420242617844016,46.666003184713375
59,1.348436042761347,47.04418789808917
60,1.3349300759613134,47.671178343949045
61,1.3231583757764975,48.09912420382165
62,1.3299932859505816,48.49721337579618
63,1.2939354989938676,49.64171974522293
64,1.2844839551646239,50.29856687898089
65,1.2698227155740094,51.02507961783439
66,1.2650193484725467,51.28383757961783
67,1.2492882544827308,51.87101910828026
68,1.245330235001388,52.109872611464965
69,1.232016976471919,52.44824840764331
70,1.2356244857144203,52.886146496815286
71,1.2242896917519297,53.02547770700637
72,1.294633028613534,51.46297770700637
73,1.205980751924454,53.76194267515923
74,1.1715272330934074,55.314490445859875
75,1.1178062186119662,58.409633757961785
76,1.1464271215116901,57.09593949044586
77,1.1460535298487184,57.58359872611465
78,1.1186232756657206,58.996815286624205
79,1.1072798485209228,59.1062898089172
80,1.0913811614558955,60.09156050955414
81,1.079599334176179,61.13654458598726
82,1.0642208946738274,62.091958598726116
83,1.086357113282392,60.50955414012739
84,1.107784345271481,59.8328025477707
85,1.059586747057119,61.96257961783439
86,1.0844638248917404,60.917595541401276
87,1.0618516795194832,61.71377388535032
88,1.028358872529048,63.405652866242036
89,1.0594662613929458,62.2312898089172
90,1.0122817902807977,64.18192675159236
91,1.011283139893963,64.39092356687898
92,1.0067660804766758,64.57006369426752
93,0.9936128782618577,65.00796178343948
94,0.9792866312014828,66.05294585987261
95,1.0086930189163061,65.41600318471338
96,0.972898439616914,66.13256369426752
97,0.9951403999024895,65.32643312101911
98,0.9554996190557055,66.74960191082802
99,0.9357917153151931,67.61544585987261
100,0.9595367536423313,67.22730891719745
