Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
31,154748,MayaPenn_2013W_266.03_274.05,8.02,266.03,274.05,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,my mom taught me how to sew and on my back porch i would sit and make little headbands out of ribbon  and i would write down the names and the price of each item,string,,m y _ m o m _ t a u g h t _ m e _ h o w _ t o _ s e w _ a n d _ o n _ m y _ b a c k _ p o r c h _ i _ w o u l d _ s i t _ a n d _ m a k e _ l i t t l e _ h e a d b a n d s _ o u t _ o f _ r i b b o n _ _ a n d _ i _ w o u l d _ w r i t e _ d o w n _ t h e _ n a m e s _ a n d _ t h e _ p r i c e _ o f _ e a c h _ i t e m,string,
49,154766,MayaPenn_2013W_371.85_379.91,8.06,371.85,379.91,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i feel that i can meet the needs of my customers without compromising the ability of future generations to live in a greener tomorrow we,string,,i _ f e e l _ t h a t _ i _ c a n _ m e e t _ t h e _ n e e d s _ o f _ m y _ c u s t o m e r s _ w i t h o u t _ c o m p r o m i s i n g _ t h e _ a b i l i t y _ o f _ f u t u r e _ g e n e r a t i o n s _ t o _ l i v e _ i n _ a _ g r e e n e r _ t o m o r r o w _ w e,string,
44,154761,MayaPenn_2013W_337.7_342.6,4.9,337.7,342.6,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,for example the grinding of materials or the dumping of dried powder materials,string,,f o r _ e x a m p l e _ t h e _ g r i n d i n g _ o f _ m a t e r i a l s _ o r _ t h e _ d u m p i n g _ o f _ d r i e d _ p o w d e r _ m a t e r i a l s,string,
16,154733,MayaPenn_2013W_137.19_144.49,7.3,137.19,144.49,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,if plants aren 't pollinated by the pollinators  then all creatures including ourselves that depend on these plants would starve ,string,,i f _ p l a n t s _ a r e n _ ' t _ p o l l i n a t e d _ b y _ t h e _ p o l l i n a t o r s _ _ t h e n _ a l l _ c r e a t u r e s _ i n c l u d i n g _ o u r s e l v e s _ t h a t _ d e p e n d _ o n _ t h e s e _ p l a n t s _ w o u l d _ s t a r v e _,string,
23,154740,MayaPenn_2013W_220.29_223.51,3.22,220.29,223.51,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,and my nonprofit maya 's ideas for the planet,string,,a n d _ m y _ n o n p r o f i t _ m a y a _ ' s _ i d e a s _ f o r _ t h e _ p l a n e t,string,
43,154760,MayaPenn_2013W_329.9_337.74,7.84,329.9,337.74,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,, doing my own research  and i discovered that even after dyeing has being completed there is a waste issue that gives a negative impact on the environment,string,,_ d o i n g _ m y _ o w n _ r e s e a r c h _ _ a n d _ i _ d i s c o v e r e d _ t h a t _ e v e n _ a f t e r _ d y e i n g _ h a s _ b e i n g _ c o m p l e t e d _ t h e r e _ i s _ a _ w a s t e _ i s s u e _ t h a t _ g i v e s _ a _ n e g a t i v e _ i m p a c t _ o n _ t h e _ e n v i r o n m e n t,string,
32,154749,MayaPenn_2013W_273.68_277.92,4.24,273.68,277.92,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i started making more items like hats scarves and bags ,string,,i _ s t a r t e d _ m a k i n g _ m o r e _ i t e m s _ l i k e _ h a t s _ s c a r v e s _ a n d _ b a g s _,string,
13,154730,MayaPenn_2013W_116.84_124.26,7.42,116.84,124.26,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,at four years old my dad showed me how to take apart a computer and put it back together again that started my love for technology ,string,,a t _ f o u r _ y e a r s _ o l d _ m y _ d a d _ s h o w e d _ m e _ h o w _ t o _ t a k e _ a p a r t _ a _ c o m p u t e r _ a n d _ p u t _ i t _ b a c k _ t o g e t h e r _ a g a i n _ t h a t _ s t a r t e d _ m y _ l o v e _ f o r _ t e c h n o l o g y _,string,
7,154724,MayaPenn_2013W_86.41_92.54,6.13,86.41,92.54,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i don 't know if i said it mentally or out loud  but that was a greatly defining moment in my life ,string,,i _ d o n _ ' t _ k n o w _ i f _ i _ s a i d _ i t _ m e n t a l l y _ o r _ o u t _ l o u d _ _ b u t _ t h a t _ w a s _ a _ g r e a t l y _ d e f i n i n g _ m o m e n t _ i n _ m y _ l i f e _,string,
2,154719,MayaPenn_2013W_38.75_41.25,2.5,38.75,41.25,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i 'd like a ram sandwich,string,,i _ ' d _ l i k e _ a _ r a m _ s a n d w i c h,string,
18,154735,MayaPenn_2013W_171.58_173.07,1.49,171.58,173.07,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,, should have known  i need to,string,,_ s h o u l d _ h a v e _ k n o w n _ _ i _ n e e d _ t o,string,
39,154756,MayaPenn_2013W_307.78_312.35,4.57,307.78,312.35,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,now a lot of people ask me why is your business eco friendly,string,,n o w _ a _ l o t _ o f _ p e o p l e _ a s k _ m e _ w h y _ i s _ y o u r _ b u s i n e s s _ e c o _ f r i e n d l y,string,
27,154744,MayaPenn_2013W_240.94_248.09,7.15,240.94,248.09,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i would find different fabrics around the house and say this could be a scarf or a hat and i had all these ideas for designs ,string,,i _ w o u l d _ f i n d _ d i f f e r e n t _ f a b r i c s _ a r o u n d _ t h e _ h o u s e _ a n d _ s a y _ t h i s _ c o u l d _ b e _ a _ s c a r f _ o r _ a _ h a t _ a n d _ i _ h a d _ a l l _ t h e s e _ i d e a s _ f o r _ d e s i g n s _,string,
0,154717,MayaPenn_2013W_22.06_24.84,2.78,22.06,24.84,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,, we have pan seared registry error sprinkled with the finest,string,,_ w e _ h a v e _ p a n _ s e a r e d _ r e g i s t r y _ e r r o r _ s p r i n k l e d _ w i t h _ t h e _ f i n e s t,string,
40,154757,MayaPenn_2013W_312.25_317.1,4.85,312.25,317.1,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i 've had a passion for protecting the environment and its creatures since i was little,string,,i _ ' v e _ h a d _ a _ p a s s i o n _ f o r _ p r o t e c t i n g _ t h e _ e n v i r o n m e n t _ a n d _ i t s _ c r e a t u r e s _ s i n c e _ i _ w a s _ l i t t l e,string,
28,154745,MayaPenn_2013W_248.14_254.67,6.53,248.14,254.67,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i noticed when i wore my creations people would stop me and say wow that 's really cute where can i get one and i thought,string,,i _ n o t i c e d _ w h e n _ i _ w o r e _ m y _ c r e a t i o n s _ p e o p l e _ w o u l d _ s t o p _ m e _ a n d _ s a y _ w o w _ t h a t _ ' s _ r e a l l y _ c u t e _ w h e r e _ c a n _ i _ g e t _ o n e _ a n d _ i _ t h o u g h t,string,
9,154726,MayaPenn_2013W_96.97_99.81,2.84,96.97,99.81,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,it was my love for technology that sparked the idea for,string,,i t _ w a s _ m y _ l o v e _ f o r _ t e c h n o l o g y _ t h a t _ s p a r k e d _ t h e _ i d e a _ f o r,string,
48,154765,MayaPenn_2013W_364.35_371.98,7.63,364.35,371.98,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i feel i 'm part of the new wave of entrepreneurs that not only seeks to have a successful business  but also a sustainable future ,string,,i _ f e e l _ i _ ' m _ p a r t _ o f _ t h e _ n e w _ w a v e _ o f _ e n t r e p r e n e u r s _ t h a t _ n o t _ o n l y _ s e e k s _ t o _ h a v e _ a _ s u c c e s s f u l _ b u s i n e s s _ _ b u t _ a l s o _ a _ s u s t a i n a b l e _ f u t u r e _,string,
20,154737,MayaPenn_2013W_203.19_206.35,3.16,203.19,206.35,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,, ideas truly are what make the world go round,string,,_ i d e a s _ t r u l y _ a r e _ w h a t _ m a k e _ t h e _ w o r l d _ g o _ r o u n d,string,
14,154731,MayaPenn_2013W_123.89_128.98,5.09,123.89,128.98,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,i built my first website myself in html  and i 'm learning javascript and python,string,,i _ b u i l t _ m y _ f i r s t _ w e b s i t e _ m y s e l f _ i n _ h t m l _ _ a n d _ i _ ' m _ l e a r n i n g _ j a v a s c r i p t _ a n d _ p y t h o n,string,
34,154751,MayaPenn_2013W_280.02_285.25,5.23,280.02,285.25,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,, over the world and i had customers in denmark  italy  australia  canada and more,string,,_ o v e r _ t h e _ w o r l d _ a n d _ i _ h a d _ c u s t o m e r s _ i n _ d e n m a r k _ _ i t a l y _ _ a u s t r a l i a _ _ c a n a d a _ a n d _ m o r e,string,
50,154767,MayaPenn_2013W_379.87_389.03,9.16,379.87,389.03,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,, live in a big diverse and beautiful world and that makes me even more passionate to save it but it 's never enough to just to get it through your heads about the things that are happening in our world,string,,_ l i v e _ i n _ a _ b i g _ d i v e r s e _ a n d _ b e a u t i f u l _ w o r l d _ a n d _ t h a t _ m a k e s _ m e _ e v e n _ m o r e _ p a s s i o n a t e _ t o _ s a v e _ i t _ b u t _ i t _ ' s _ n e v e r _ e n o u g h _ t o _ j u s t _ t o _ g e t _ i t _ t h r o u g h _ y o u r _ h e a d s _ a b o u t _ t h e _ t h i n g s _ t h a t _ a r e _ h a p p e n i n g _ i n _ o u r _ w o r l d,string,
51,154768,MayaPenn_2013W_388.9_395.48,6.58,388.9,395.48,./ressources/audio/TEDLIUM_release-3/legacy/train/sph/MayaPenn_2013W.sph,sph,,MayaPenn_2013W,string,,it takes to get it through your hearts  because when you get it through your heart that is when movements are sparked,string,,i t _ t a k e s _ t o _ g e t _ i t _ t h r o u g h _ y o u r _ h e a r t s _ _ b e c a u s e _ w h e n _ y o u _ g e t _ i t _ t h r o u g h _ y o u r _ h e a r t _ t h a t _ i s _ w h e n _ m o v e m e n t s _ a r e _ s p a r k e d,string,
