,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,118,220690,MaryBassett_2015P_756.75_758.84,2.09,756.75,758.84,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,,for change ,string,,f o r _ c h a n g e _,string,
5,103,220675,MaryBassett_2015P_666.06_673.75,7.69,666.06,673.75,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,,our medical students held  die ins in their white coats  but the medical community has largely stood by passively,string,,o u r _ m e d i c a l _ s t u d e n t s _ h e l d _ _ d i e _ i n s _ i n _ t h e i r _ w h i t e _ c o a t s _ _ b u t _ t h e _ m e d i c a l _ c o m m u n i t y _ h a s _ l a r g e l y _ s t o o d _ b y _ p a s s i v e l y,string,
6,96,220668,MaryBassett_2015P_609.61_611.99,2.38,609.61,611.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,,or premature death,string,,o r _ p r e m a t u r e _ d e a t h,string,
7,82,220654,MaryBassett_2015P_527.23_528.9,1.67,527.23,528.9,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,, the alarm about this,string,,_ t h e _ a l a r m _ a b o u t _ t h i s,string,
9,109,220681,MaryBassett_2015P_705.38_713.46,8.08,705.38,713.46,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,, that most importantly determines population health and for too many of us poor health,string,,_ t h a t _ m o s t _ i m p o r t a n t l y _ d e t e r m i n e s _ p o p u l a t i o n _ h e a l t h _ a n d _ f o r _ t o o _ m a n y _ o f _ u s _ p o o r _ h e a l t h,string,
10,57,220629,MaryBassett_2015P_382.63_383.99,1.36,382.63,383.99,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,, but i knew,string,,_ b u t _ i _ k n e w,string,
11,51,220623,MaryBassett_2015P_335.45_345.61,10.16,335.45,345.61,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,,by reminding myself that i was a guest in the country that sounding the alarm could even get me kicked out keep me from doing good work  taking care of my patients doing,string,,b y _ r e m i n d i n g _ m y s e l f _ t h a t _ i _ w a s _ a _ g u e s t _ i n _ t h e _ c o u n t r y _ t h a t _ s o u n d i n g _ t h e _ a l a r m _ c o u l d _ e v e n _ g e t _ m e _ k i c k e d _ o u t _ k e e p _ m e _ f r o m _ d o i n g _ g o o d _ w o r k _ _ t a k i n g _ c a r e _ o f _ m y _ p a t i e n t s _ d o i n g,string,
12,115,220687,MaryBassett_2015P_743.66_753.01,9.35,743.66,753.01,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,,for the poor health of her child our role as health professionals is not just to treat our patients,string,,f o r _ t h e _ p o o r _ h e a l t h _ o f _ h e r _ c h i l d _ o u r _ r o l e _ a s _ h e a l t h _ p r o f e s s i o n a l s _ i s _ n o t _ j u s t _ t o _ t r e a t _ o u r _ p a t i e n t s,string,
14,24,220596,MaryBassett_2015P_159.63_167.88,8.25,159.63,167.88,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,,that i was doing my best i was providing excellent treatment such as it was  but i was not talking,string,,t h a t _ i _ w a s _ d o i n g _ m y _ b e s t _ i _ w a s _ p r o v i d i n g _ e x c e l l e n t _ t r e a t m e n t _ s u c h _ a s _ i t _ w a s _ _ b u t _ i _ w a s _ n o t _ t a l k i n g,string,
15,43,220615,MaryBassett_2015P_279.9_286.6,6.7,279.9,286.6,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MaryBassett_2015P.sph,sph,,MaryBassett_2015P,string,, to forced migrant labor and to colonialism  whites were largely unscathed,string,,_ t o _ f o r c e d _ m i g r a n t _ l a b o r _ a n d _ t o _ c o l o n i a l i s m _ _ w h i t e s _ w e r e _ l a r g e l y _ u n s c a t h e d,string,
