,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
0,23,204459,AndyYen_2014G_159.61_167.3,7.69,159.61,167.3,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,unfortunately today when we actually send an email  we 're not sending a letter what you are sending in many ways is actually a postcard,string,,u n f o r t u n a t e l y _ t o d a y _ w h e n _ w e _ a c t u a l l y _ s e n d _ a n _ e m a i l _ _ w e _ ' r e _ n o t _ s e n d i n g _ a _ l e t t e r _ w h a t _ y o u _ a r e _ s e n d i n g _ i n _ m a n y _ w a y s _ i s _ a c t u a l l y _ a _ p o s t c a r d,string,
2,59,204495,AndyYen_2014G_383.02_394.2,11.18,383.02,394.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,what we actually want to do is we want to take your email and turn it into something that looks more like this  but more importantly we want to do it in a way that you can 't even tell that it 's happened ,string,,w h a t _ w e _ a c t u a l l y _ w a n t _ t o _ d o _ i s _ w e _ w a n t _ t o _ t a k e _ y o u r _ e m a i l _ a n d _ t u r n _ i t _ i n t o _ s o m e t h i n g _ t h a t _ l o o k s _ m o r e _ l i k e _ t h i s _ _ b u t _ m o r e _ i m p o r t a n t l y _ w e _ w a n t _ t o _ d o _ i t _ i n _ a _ w a y _ t h a t _ y o u _ c a n _ ' t _ e v e n _ t e l l _ t h a t _ i t _ ' s _ h a p p e n e d _,string,
3,75,204511,AndyYen_2014G_490.43_496.56,6.13,490.43,496.56,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,i think with protonmail we have gotten pretty close to doing this so let 's see how it works in practice,string,,i _ t h i n k _ w i t h _ p r o t o n m a i l _ w e _ h a v e _ g o t t e n _ p r e t t y _ c l o s e _ t o _ d o i n g _ t h i s _ s o _ l e t _ ' s _ s e e _ h o w _ i t _ w o r k s _ i n _ p r a c t i c e,string,
5,31,204467,AndyYen_2014G_215.25_225.08,9.83,215.25,225.08,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,relatively easy in principle you give everybody their own keys  and then you make sure the server doesn 't actually have the keys this seems like common sense,string,,r e l a t i v e l y _ e a s y _ i n _ p r i n c i p l e _ y o u _ g i v e _ e v e r y b o d y _ t h e i r _ o w n _ k e y s _ _ a n d _ t h e n _ y o u _ m a k e _ s u r e _ t h e _ s e r v e r _ d o e s n _ ' t _ a c t u a l l y _ h a v e _ t h e _ k e y s _ t h i s _ s e e m s _ l i k e _ c o m m o n _ s e n s e,string,
7,106,204542,AndyYen_2014G_693.72_699.45,5.73,693.72,699.45,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,our friends our families and in many ways  also our hopes and our aspirations ,string,,o u r _ f r i e n d s _ o u r _ f a m i l i e s _ a n d _ i n _ m a n y _ w a y s _ _ a l s o _ o u r _ h o p e s _ a n d _ o u r _ a s p i r a t i o n s _,string,
11,95,204531,AndyYen_2014G_620.25_629.58,9.33,620.25,629.58,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,where our privacy and our ability to control our data is first and foremost  but even more importantly  we have to build an internet,string,,w h e r e _ o u r _ p r i v a c y _ a n d _ o u r _ a b i l i t y _ t o _ c o n t r o l _ o u r _ d a t a _ i s _ f i r s t _ a n d _ f o r e m o s t _ _ b u t _ e v e n _ m o r e _ i m p o r t a n t l y _ _ w e _ h a v e _ t o _ b u i l d _ a n _ i n t e r n e t,string,
13,53,204489,AndyYen_2014G_344.41_349.78,5.37,344.41,349.78,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,we were all scientists so we used our scientific creativity and came up with a very creative name for our,string,,w e _ w e r e _ a l l _ s c i e n t i s t s _ s o _ w e _ u s e d _ o u r _ s c i e n t i f i c _ c r e a t i v i t y _ a n d _ c a m e _ u p _ w i t h _ a _ v e r y _ c r e a t i v e _ n a m e _ f o r _ o u r,string,
14,62,204498,AndyYen_2014G_402.56_406.17,3.61,402.56,406.17,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,, it 's probably a good idea not to put the keys on the server ,string,,_ i t _ ' s _ p r o b a b l y _ a _ g o o d _ i d e a _ n o t _ t o _ p u t _ t h e _ k e y s _ o n _ t h e _ s e r v e r _,string,
15,96,204532,AndyYen_2014G_629.81_634.71,4.9,629.81,634.71,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,, privacy is no longer just an option but is also the default ,string,,_ p r i v a c y _ i s _ n o _ l o n g e r _ j u s t _ a n _ o p t i o n _ b u t _ i s _ a l s o _ t h e _ d e f a u l t _,string,
16,32,204468,AndyYen_2014G_226.03_230.21,4.18,226.03,230.21,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,, so the question that comes up is why hasn 't this been done yet ,string,,_ s o _ t h e _ q u e s t i o n _ t h a t _ c o m e s _ u p _ i s _ w h y _ h a s n _ ' t _ t h i s _ b e e n _ d o n e _ y e t _,string,
18,48,204484,AndyYen_2014G_317.88_321.65,3.77,317.88,321.65,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,and this is only possible if we bring down the barrier to entry,string,,a n d _ t h i s _ i s _ o n l y _ p o s s i b l e _ i f _ w e _ b r i n g _ d o w n _ t h e _ b a r r i e r _ t o _ e n t r y,string,
21,60,204496,AndyYen_2014G_394.2_398.81,4.61,394.2,398.81,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,so to do this  we actually need a combination of technology and also design,string,,s o _ t o _ d o _ t h i s _ _ w e _ a c t u a l l y _ n e e d _ a _ c o m b i n a t i o n _ o f _ t e c h n o l o g y _ a n d _ a l s o _ d e s i g n,string,
22,11,204447,AndyYen_2014G_89.65_95.7,6.05,89.65,95.7,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,, so this year as the web turns twenty five it 's very important for us to take a moment,string,,_ s o _ t h i s _ y e a r _ a s _ t h e _ w e b _ t u r n s _ t w e n t y _ f i v e _ i t _ ' s _ v e r y _ i m p o r t a n t _ f o r _ u s _ t o _ t a k e _ a _ m o m e n t,string,
24,92,204528,AndyYen_2014G_604.96_609.53,4.57,604.96,609.53,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/AndyYen_2014G.sph,sph,,AndyYen_2014G,string,,so what do we have to do to solve this problem well,string,,s o _ w h a t _ d o _ w e _ h a v e _ t o _ d o _ t o _ s o l v e _ t h i s _ p r o b l e m _ w e l l,string,
