,Unnamed: 0,index,ID,duration,start_seg,end_seg,wav,wav_format,wav_opts,spk_id,spk_id_format,spk_id_opts,wrd,wrd_format,wrd_opts,char,char_format,char_opts
2,44,198609,MonaChalabi_2017S_291.98_300.2,8.22,291.98,300.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,for one thing the probability of a hillary clinton win was communicated with decimal places we don 't use decimal places to describe the temperature,string,,f o r _ o n e _ t h i n g _ t h e _ p r o b a b i l i t y _ o f _ a _ h i l l a r y _ c l i n t o n _ w i n _ w a s _ c o m m u n i c a t e d _ w i t h _ d e c i m a l _ p l a c e s _ w e _ d o n _ ' t _ u s e _ d e c i m a l _ p l a c e s _ t o _ d e s c r i b e _ t h e _ t e m p e r a t u r e,string,
3,76,198641,MonaChalabi_2017S_505.41_509.64,4.23,505.41,509.64,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,the point of asking where you fit in is to get as much context as possible so it,string,,t h e _ p o i n t _ o f _ a s k i n g _ w h e r e _ y o u _ f i t _ i n _ i s _ t o _ g e t _ a s _ m u c h _ c o n t e x t _ a s _ p o s s i b l e _ s o _ i t,string,
4,97,198662,MonaChalabi_2017S_658.43_663,4.57,658.43,663.0,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,and to do their jobs properly they don 't just speak to a couple hundred people,string,,a n d _ t o _ d o _ t h e i r _ j o b s _ p r o p e r l y _ t h e y _ d o n _ ' t _ j u s t _ s p e a k _ t o _ a _ c o u p l e _ h u n d r e d _ p e o p l e,string,
8,99,198664,MonaChalabi_2017S_671.97_679.97,8.0,671.97,679.97,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,i get it it 's frustrating if you want to test a statistic that comes from a private company you can buy the face cream for you and a bunch of friends test it out if it doesn 't work,string,,i _ g e t _ i t _ i t _ ' s _ f r u s t r a t i n g _ i f _ y o u _ w a n t _ t o _ t e s t _ a _ s t a t i s t i c _ t h a t _ c o m e s _ f r o m _ a _ p r i v a t e _ c o m p a n y _ y o u _ c a n _ b u y _ t h e _ f a c e _ c r e a m _ f o r _ y o u _ a n d _ a _ b u n c h _ o f _ f r i e n d s _ t e s t _ i t _ o u t _ i f _ i t _ d o e s n _ ' t _ w o r k,string,
9,33,198598,MonaChalabi_2017S_236.44_239.94,3.5,236.44,239.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,i personally have a lot of issues with political polls because,string,,i _ p e r s o n a l l y _ h a v e _ a _ l o t _ o f _ i s s u e s _ w i t h _ p o l i t i c a l _ p o l l s _ b e c a u s e,string,
12,52,198617,MonaChalabi_2017S_348.44_349.96,1.52,348.44,349.96,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,a bad shot to show in,string,,a _ b a d _ s h o t _ t o _ s h o w _ i n,string,
14,43,198608,MonaChalabi_2017S_288.87_291.98,3.11,288.87,291.98,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,but you wouldn 't necessarily know that to look at the media,string,,b u t _ y o u _ w o u l d n _ ' t _ n e c e s s a r i l y _ k n o w _ t h a t _ t o _ l o o k _ a t _ t h e _ m e d i a,string,
18,74,198639,MonaChalabi_2017S_492.89_497.94,5.05,492.89,497.94,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,the point of this isn 't necessarily that every single data set has to relate specifically to you,string,,t h e _ p o i n t _ o f _ t h i s _ i s n _ ' t _ n e c e s s a r i l y _ t h a t _ e v e r y _ s i n g l e _ d a t a _ s e t _ h a s _ t o _ r e l a t e _ s p e c i f i c a l l y _ t o _ y o u,string,
20,50,198615,MonaChalabi_2017S_329.99_340.2,10.21,329.99,340.2,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,, data sets and turning them into hand drawn visualizations so that people can see how imprecise the data is so people can see that a human did this a human found the data and visualized it,string,,_ d a t a _ s e t s _ a n d _ t u r n i n g _ t h e m _ i n t o _ h a n d _ d r a w n _ v i s u a l i z a t i o n s _ s o _ t h a t _ p e o p l e _ c a n _ s e e _ h o w _ i m p r e c i s e _ t h e _ d a t a _ i s _ s o _ p e o p l e _ c a n _ s e e _ t h a t _ a _ h u m a n _ d i d _ t h i s _ a _ h u m a n _ f o u n d _ t h e _ d a t a _ a n d _ v i s u a l i z e d _ i t,string,
21,21,198586,MonaChalabi_2017S_161.82_167.06,5.24,161.82,167.06,/local_disk/idyie/tnguyen/TEDLIUM_release-3/legacy/train/sph/MonaChalabi_2017S.sph,sph,,MonaChalabi_2017S,string,,i started to learn some of these when i was working in a statistical department that 's part of the united nations,string,,i _ s t a r t e d _ t o _ l e a r n _ s o m e _ o f _ t h e s e _ w h e n _ i _ w a s _ w o r k i n g _ i n _ a _ s t a t i s t i c a l _ d e p a r t m e n t _ t h a t _ ' s _ p a r t _ o f _ t h e _ u n i t e d _ n a t i o n s,string,
